Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5254,n03404251,fur coat,0.00012541963951662183,0.00026424755924381316,0.00015065159823279828,0.00010443840437801555,0.0001619352406123653,0.00037827607593499124,0.0005978261469863355,0.0007147815776988864,0.0007917284965515137,0.0008974013035185635,0.002072514034807682,0.2643393874168396
Image_5255,n03404251,fur coat,0.0001271169021492824,0.00026133653591386974,0.0001397687301505357,0.00010589933663140982,0.00021383533021435142,0.0006300241220742464,0.0003512452240101993,0.00038181935087777674,0.0002624023472890258,0.0003411190118640661,0.0032067138236016035,0.8062785267829895
Image_5256,n03404251,fur coat,0.00013141742965672165,0.00023885449627414346,0.00013979870709590614,9.973572741728276e-05,0.00015073914255481213,0.00045202774344943464,0.00043197552440688014,0.0004856863524764776,0.00036643273779191077,0.00044315672130323946,0.009191185235977173,0.9059461355209351
Image_5257,n03404251,fur coat,0.00015196618915069848,0.0002976305549964309,0.0001685953320702538,0.00011317160533508286,0.00019151103333570063,0.00036118284333497286,0.00023393789888359606,0.0004082635568920523,0.0004930882132612169,0.0011045431019738317,0.007289811968803406,0.9235644936561584
Image_5258,n03404251,fur coat,0.00011356807226547971,0.00023196057009045035,0.00014344225928653032,0.00010045758972410113,0.00017874994955491275,0.000336885655997321,0.0002600558800622821,0.000592730357311666,0.000570999167393893,0.0003779112594202161,0.0019000598695129156,0.21052594482898712
Image_5259,n03404251,fur coat,0.000136666014441289,0.0002810178848449141,0.00016227910236921161,9.356455120723695e-05,0.00018944409384857863,0.000656114483717829,0.0004916503676213324,0.0003992354904767126,0.00036565796472132206,0.0002834798360709101,0.002176388166844845,0.6853599548339844
Image_5260,n03404251,fur coat,0.00012695913028437644,0.000251560501055792,0.00014833235763944685,8.186569175450131e-05,0.00017175059474539012,0.0004401358310133219,0.0002831549500115216,0.0003867525374516845,0.0002468945749569684,0.00015926109335850924,0.000835721381008625,0.12114737182855606
Image_5261,n03404251,fur coat,0.00011965909652644768,0.00023495413188356906,0.00013921600475441664,9.937524737324566e-05,0.00019043966312892735,0.00044731900561600924,0.0004349583759903908,0.0006398389814421535,0.0004572657053358853,0.0006771018961444497,0.009517394937574863,0.990230143070221
Image_5262,n03404251,fur coat,0.00013718174886889756,0.0002866786380764097,0.00018416420789435506,0.00011627953062998131,0.00023759175383020192,0.000606886635068804,0.00043845479376614094,0.0005746277165599167,0.000515574763994664,0.00029880477814003825,0.0015982147306203842,0.5012539029121399
Image_5263,n03404251,fur coat,0.00012337173393461853,0.0002497315581422299,0.00015047781926114112,0.00011295726289972663,0.00016922227223403752,0.0004902885411866009,0.00038323787157423794,0.00047529840958304703,0.00042953199590556324,0.001382725196890533,0.023937979713082314,0.907789409160614
Image_5264,n03404251,fur coat,0.00012428229092620313,0.0002410694578429684,0.00013540848158299923,8.803114906186238e-05,0.00014656009443569928,0.00048823017277754843,0.000404468213673681,0.00034542963840067387,0.0004916103789582849,0.0005624375771731138,0.004269003868103027,0.8920178413391113
Image_5265,n03404251,fur coat,0.0001361475879093632,0.00028650995227508247,0.00016673975915182382,0.00011802648077718914,0.000210135433007963,0.0003905994526576251,0.00033843834535218775,0.00035221720463596284,0.00032756818109191954,0.00041621236596256495,0.00353559129871428,0.8821851015090942
Image_5266,n03404251,fur coat,0.000141449854709208,0.0002587993803899735,0.00014598737470805645,0.00011160114081576467,0.00020824912644457072,0.0005257280427031219,0.00040491597610525787,0.00043050447129644454,0.00041671720100566745,0.0003021695592906326,0.0012436414835974574,0.08704502880573273
Image_5267,n03404251,fur coat,0.00012484895705711097,0.00023970768961589783,0.0001365262141916901,9.092571417568251e-05,0.00016724631132092327,0.0006092031835578382,0.0002845863637048751,0.0003650115104392171,0.00048640056047588587,0.0013583020772784948,0.048413246870040894,0.9672092795372009
Image_5268,n03404251,fur coat,0.00013455482257995754,0.00027186376973986626,0.00015831647033337504,0.00011322402133373544,0.0002152237866539508,0.0004203658318147063,0.0004027747199870646,0.0006425445899367332,0.0005197128048166633,0.0005580589058808982,0.003530987538397312,0.8406890630722046
Image_5269,n03404251,fur coat,0.00013389275409281254,0.0002771691943053156,0.0001641131384531036,0.00010121364175574854,0.00016976799815893173,0.00024418759858235717,0.00012392742792144418,0.00013083091471344233,0.00012718263315036893,0.0003719204687513411,0.006496656220406294,0.7655627727508545
Image_5270,n03404251,fur coat,0.00011849572911160067,0.00024373593623749912,0.0001520228834124282,0.00010106300032930449,0.00018201672355644405,0.0005068057216703892,0.0003572091809473932,0.0005745929083786905,0.0006257732748053968,0.00047519398503936827,0.002886423608288169,0.8084590435028076
Image_5271,n03404251,fur coat,0.00014767589163966477,0.0003022753808181733,0.00017485322314314544,0.00012105360656278208,0.0002235068241134286,0.0005994873936288059,0.00045913999201729894,0.00047320060548372567,0.0003853050584439188,0.0009337760275229812,0.0022102040238678455,0.8686072826385498
Image_5272,n03404251,fur coat,0.00011979778355453163,0.00022660598915535957,0.0001382699265377596,8.45639588078484e-05,0.00014247240324039012,0.0002893839846365154,0.00019839953165501356,0.00034421763848513365,0.000506022886838764,0.00033037771936506033,0.0007676618406549096,0.01554042100906372
Image_5273,n03404251,fur coat,0.0001198689205921255,0.00023702725593466312,0.0001400597975589335,9.394022345077246e-05,0.00019169293227605522,0.0005602578748948872,0.0004249542544130236,0.00043435714906081557,0.00030379591044038534,0.0004977178177796304,0.0034875173587352037,0.7656108140945435
Image_5274,n03404251,fur coat,0.00013279625272843987,0.0002323613007320091,0.00013048009714111686,0.00010380732419434935,0.0001803645136533305,0.0005616666749119759,0.00047397182788699865,0.0005220727762207389,0.0004165379796177149,0.0004857002932112664,0.0018242879305034876,0.1526147872209549
Image_5275,n03404251,fur coat,0.00013301910075824708,0.0002623730106279254,0.0001509438588982448,0.0001134151461883448,0.00018932585953734815,0.0005891998298466206,0.0002600935404188931,0.00026531738694757223,0.0003328960738144815,0.0005383462994359434,0.002635841490700841,0.7782344818115234
Image_5276,n03404251,fur coat,0.00013386408681981266,0.00026725773932412267,0.00015169427206274122,0.00011189973884029314,0.00022090482525527477,0.0008126084576360881,0.0004891256103292108,0.000438862742157653,0.00044090248411521316,0.0005486654699780047,0.022014141082763672,0.9918928146362305
Image_5277,n03404251,fur coat,0.00014717021258547902,0.0003013650421053171,0.00017653085524216294,0.00011914325295947492,0.00026190298376604915,0.0006690447335131466,0.0006127810920588672,0.0007264681626111269,0.000700414995662868,0.00045058384421281517,0.0025934220757335424,0.19450044631958008
Image_5278,n03404251,fur coat,0.0001364296767860651,0.00026495783822610974,0.00015920611622277647,0.00011980863200733438,0.00020629730715882033,0.000568037386983633,0.00045262850471772254,0.0007030349806882441,0.0005672807455994189,0.0007464936934411526,0.011729669757187366,0.9736354947090149
Image_5279,n03404251,fur coat,0.00013766894699074328,0.00028473566635511816,0.00017403691890649498,0.00012225778482388705,0.0002586768241599202,0.0008097175741568208,0.0006587918032892048,0.0007357323192991316,0.0008073854260146618,0.0007566013955511153,0.002795113017782569,0.2879241406917572
Image_5280,n03404251,fur coat,0.00010278664558427408,0.00019857507140841335,0.00011467951844679192,7.784202898619696e-05,0.0001232316717505455,0.0002802254748530686,0.0001923395466292277,0.00022544416424352676,0.0003373265790287405,0.00044011694262735546,0.0015385810984298587,0.3284466862678528
Image_5281,n03404251,fur coat,0.00013094802852720022,0.0002576476545073092,0.0001556750648887828,0.00010354933328926563,0.0001965469855349511,0.0006485169869847596,0.00028094681329093874,0.00026637953124009073,0.00027949470677413046,0.000356509379344061,0.002425705548375845,0.7454683184623718
Image_5282,n03404251,fur coat,0.00013642184785567224,0.00028011659742332995,0.000163584656547755,0.00010081315849674866,0.00016615472850389779,0.00043959892354905605,0.0002676730800885707,0.00029806443490087986,0.0003821800637524575,0.0005511551862582564,0.01052311435341835,0.8252059817314148
Image_5283,n03404251,fur coat,0.00012929279182571918,0.0002470992039889097,0.00015468557830899954,9.770955512067303e-05,0.00018368368910159916,0.00040522689232602715,0.0002760789357125759,0.00036869081668555737,0.0004197942325845361,0.0003649492864497006,0.004279130604118109,0.0459502637386322
Image_5284,n03404251,fur coat,0.00011110466584796086,0.0002155416877940297,0.0001301595038967207,8.321015047840774e-05,0.00013523007510229945,0.00037416088161990047,0.0002850174787454307,0.000480197137221694,0.00026488309958949685,0.00043139440822415054,0.008758226409554482,0.500726044178009
Image_5285,n03404251,fur coat,0.00011828400602098554,0.00021749323059339076,0.00012931825767736882,8.535681263310835e-05,0.00016026018420234323,0.0005999454879201949,0.00037665702984668314,0.000301346619380638,0.00042428492452017963,0.0003874191315844655,0.004428843501955271,0.7153320908546448
Image_5286,n03404251,fur coat,0.00012092967517673969,0.00024219437909778208,0.00014296533481683582,0.00011102031567133963,0.00018578572780825198,0.0005642366013489664,0.00047228095354512334,0.000675999908708036,0.00046415659016929567,0.0009171832352876663,0.006217788439244032,0.6609346270561218
Image_5287,n03404251,fur coat,0.0001379088353132829,0.0002850071177817881,0.00017804371600504965,0.00011096613889094442,0.00022071186685934663,0.000634488242212683,0.0004024228546768427,0.00031881200266070664,0.0003184019587934017,0.00024251764989458025,0.0017482447437942028,0.07118652760982513
Image_5288,n03404251,fur coat,0.00012289895676076412,0.0002234460407635197,0.00013843235501553863,8.209851512219757e-05,0.00015659558994229883,0.0003787471214309335,0.00023670557129662484,0.00021206845121923834,0.00023515029170084745,0.00018245867977384478,0.0009144943905994296,0.04512747377157211
Image_5289,n03404251,fur coat,0.00012551117106340826,0.00023983158462215215,0.00014114276564214379,9.076784044736996e-05,0.00015288176655303687,0.0004317345446906984,0.0003544399805832654,0.0005586432525888085,0.00047543103573843837,0.000504621013533324,0.001572154345922172,0.029037661850452423
Image_5290,n03404251,fur coat,0.0001294538815272972,0.00025325367460027337,0.00014712363190483302,9.730141755426303e-05,0.00014168460620567203,0.0002857510989997536,0.0002901364932768047,0.0003263186663389206,0.00036772905150428414,0.0002848910226020962,0.0010825656354427338,0.07734356075525284
Image_5291,n03404251,fur coat,9.957134170690551e-05,0.0001962258102139458,0.00011520874977577478,8.337586768902838e-05,0.00016585086996201426,0.000611145980656147,0.0003736521175596863,0.0004817004082724452,0.00043233504402451217,0.0003657737106550485,0.0025074377190321684,0.18323658406734467
Image_5292,n03404251,fur coat,0.0001265040918951854,0.00024255239986814559,0.00013999782095197588,0.00010785633639898151,0.0001986033603316173,0.0006933201220817864,0.00043006782652810216,0.0003951611288357526,0.0003940905735362321,0.000814769184216857,0.001841166289523244,0.06418737024068832
Image_5293,n03404251,fur coat,0.00011686070502037182,0.00023788008547853678,0.00013471837155520916,9.540263999952003e-05,0.00020952054182998836,0.0013753460953012109,0.0008823106181807816,0.0005418254877440631,0.0004250701458659023,0.0005063390708528459,0.002440382493659854,0.4937784671783447
Image_5294,n03404251,fur coat,0.00013041206693742424,0.0002557657135184854,0.00014650251250714064,9.922502067638561e-05,0.00019006873480975628,0.000589323986787349,0.00037859383155591786,0.00044427477405406535,0.00044026935938745737,0.00035132147604599595,0.0018930723890662193,0.13379186391830444
Image_5295,n03404251,fur coat,0.00012919443543069065,0.00027563291951082647,0.00016824716294649988,0.0001146534996223636,0.00024054310051724315,0.0006348262540996075,0.0005388893187046051,0.00048452330520376563,0.0006526728975586593,0.0010591557947918773,0.006005380768328905,0.5205661058425903
Image_5296,n03404251,fur coat,0.00015167600940912962,0.0002899196988437325,0.00016330792277585715,0.00012932397658005357,0.0002687883097678423,0.0006632795557379723,0.0005007466534152627,0.0006905964110046625,0.0004763582837767899,0.00041918823262676597,0.004673182498663664,0.749977171421051
Image_5297,n03404251,fur coat,0.0001479686179663986,0.0003089196397922933,0.0001758978032739833,0.00013885147927794605,0.00028391374507918954,0.0007588992011733353,0.0003927320649381727,0.0007517141057178378,0.0004487494588829577,0.00029236217960715294,0.0005418036016635597,0.03526836633682251
Image_5298,n03404251,fur coat,0.00011041352263418958,0.00020664352632593364,0.00011665803322102875,7.363648182945326e-05,0.0001186883237096481,0.00044484782847575843,0.0003848132910206914,0.00041777672595344484,0.00037695353967137635,0.0005313845467753708,0.0019268363248556852,0.47923925518989563
Image_5299,n03404251,fur coat,0.00012123682245146483,0.0002402519603492692,0.00015154786524362862,9.146957017946988e-05,0.0001564838457852602,0.00043463666224852204,0.0003837375552393496,0.00038010376738384366,0.0003888832579832524,0.00032605035812593997,0.001680788118392229,0.168263241648674
Image_5300,n03404251,fur coat,0.00011804224777733907,0.00021959819423500448,0.00013133473112247884,8.571709622628987e-05,0.00014787093095947057,0.0005020671524107456,0.0003058417933061719,0.0004104965482838452,0.0005029573803767562,0.0006032497622072697,0.006357514299452305,0.4134618043899536
Image_5301,n03424325,"gasmask, respirator, gas helmet",6.560474385963744e-09,4.505795558884529e-08,4.69025600580153e-08,5.8839486172246325e-08,1.2666679083395138e-07,2.3737349863495183e-07,2.695159651011636e-07,4.806225319953228e-07,5.167093490854313e-07,5.935265789958066e-07,1.476063425798202e-05,0.9038181900978088
Image_5302,n03424325,"gasmask, respirator, gas helmet",7.866375106857504e-09,5.502359456954764e-08,4.2496129282199036e-08,7.509589750043233e-08,9.519206400909752e-08,1.6300651850542636e-07,5.903812620999815e-07,6.467623734351946e-07,2.764624866813392e-07,4.32037921882511e-07,1.1112527317891363e-05,0.3375045359134674
Image_5303,n03424325,"gasmask, respirator, gas helmet",6.887190817650435e-09,4.6689997645898984e-08,4.595456459810521e-08,6.819022502213556e-08,1.201546098172912e-07,2.5756355626072036e-07,3.301591675608506e-07,9.003246645988838e-07,6.105393595134956e-07,9.492815706835245e-07,7.937122973089572e-06,0.21698014438152313
Image_5304,n03424325,"gasmask, respirator, gas helmet",7.700597492998895e-09,5.485649268166526e-08,4.871300873787732e-08,5.907171640728848e-08,7.391342649043509e-08,1.8652171718258614e-07,5.360107593332941e-07,8.397116175729025e-07,5.100133080304659e-07,4.3819773054565303e-07,6.907607712491881e-06,0.9701177477836609
Image_5305,n03424325,"gasmask, respirator, gas helmet",7.445664085281578e-09,5.3694368062906506e-08,4.363861805245506e-08,6.577587186029632e-08,8.87578011088408e-08,1.8170300108977244e-07,4.204453318834567e-07,8.670796773913025e-07,3.0298329534161894e-07,2.2854690939766442e-07,4.940877147419087e-07,0.0007397585432045162
Image_5306,n03424325,"gasmask, respirator, gas helmet",8.139825702357939e-09,5.880771425381681e-08,6.608636482496877e-08,9.05917474369744e-08,1.8552182723396982e-07,6.386201789609913e-07,1.021296952785633e-06,1.3038658153163851e-06,5.503579245669243e-07,6.717891096741369e-07,2.968526132463012e-06,0.011523377150297165
Image_5307,n03424325,"gasmask, respirator, gas helmet",7.4304185027074254e-09,5.5009309107845183e-08,5.068974573418927e-08,7.051878725405913e-08,9.78573524434978e-08,2.629580535540299e-07,4.898133170172514e-07,1.0838423349923687e-06,3.4618713584677607e-07,2.562914289683249e-07,8.581091606174596e-07,0.0004673080111388117
Image_5308,n03424325,"gasmask, respirator, gas helmet",6.991463852301649e-09,5.157201599104155e-08,5.524683643898243e-08,9.02962611348812e-08,1.8583844507702452e-07,4.3842155150741746e-07,8.132867606036598e-07,1.0739632898548734e-06,9.524306960884132e-07,7.693806765018962e-07,1.31684564621537e-05,0.9883217215538025
Image_5309,n03424325,"gasmask, respirator, gas helmet",7.75709541045444e-09,5.249877332857977e-08,4.5989079211494754e-08,7.002973489989017e-08,9.373783171895411e-08,1.7075304015179427e-07,3.774735830575082e-07,7.172401979005372e-07,2.2225974305456475e-07,1.94256315921848e-07,5.34140838226449e-07,0.0004242406284902245
Image_5310,n03424325,"gasmask, respirator, gas helmet",7.409926006118894e-09,5.649964762710624e-08,5.2138727113515415e-08,6.659204387915452e-08,7.624495168556678e-08,2.5657294600023306e-07,8.451324902125634e-07,1.6039764432207448e-06,7.098788614712248e-07,6.721767249473487e-07,0.000220784088014625,0.9610216617584229
Image_5311,n03424325,"gasmask, respirator, gas helmet",8.468690637641885e-09,5.974966654775926e-08,5.4767880897088617e-08,8.182613697726993e-08,1.3940528731382074e-07,2.923883926087001e-07,5.451077527141024e-07,7.101018013599969e-07,6.290018745858106e-07,3.873719833791256e-07,1.2562350093503483e-05,0.9188718199729919
Image_5312,n03424325,"gasmask, respirator, gas helmet",7.542855229303314e-09,5.691499538329481e-08,5.752011489335018e-08,8.666680884061861e-08,1.645419587248398e-07,2.985426874602126e-07,6.112035748628841e-07,1.3863816548109753e-06,5.600724080068176e-07,8.955441899161087e-07,3.6304274999565678e-06,0.03630351647734642
Image_5313,n03424325,"gasmask, respirator, gas helmet",7.783729216725987e-09,5.5854524561027574e-08,5.5512014540681776e-08,8.450909660950856e-08,1.1432927493615352e-07,2.9204247198322264e-07,7.197988338702999e-07,8.336463679370354e-07,3.4421213968016673e-07,6.384456696650886e-07,3.736343614946236e-06,0.2817017734050751
Image_5314,n03424325,"gasmask, respirator, gas helmet",7.485182251798506e-09,5.6585765406680366e-08,5.993071994225829e-08,8.866631162618432e-08,1.3552158861784847e-07,2.776471603738173e-07,7.23207961073058e-07,9.284764814765367e-07,7.401231414405629e-07,4.786055001204659e-07,2.38616598835506e-06,0.0033046517055481672
Image_5315,n03424325,"gasmask, respirator, gas helmet",7.594377571251698e-09,6.012382414155582e-08,7.28154745388565e-08,1.0706976638630294e-07,2.2264775623170863e-07,5.33516413270263e-07,1.1268393791397102e-06,1.6659333823554334e-06,7.691535302001284e-07,6.705853934363404e-07,1.5489640645682812e-05,0.1725171059370041
Image_5316,n03424325,"gasmask, respirator, gas helmet",7.947173585876044e-09,5.242293354967842e-08,4.464723346586652e-08,6.25847249580147e-08,9.119202104557189e-08,1.856779192621616e-07,3.961984873512847e-07,6.522686248899845e-07,3.887329853569099e-07,4.6063701120147016e-07,1.4531345186696853e-05,0.9763630628585815
Image_5317,n03424325,"gasmask, respirator, gas helmet",6.5312093511238345e-09,4.8922416340246855e-08,5.592642082774546e-08,1.024177365138712e-07,1.4190732144925278e-07,2.952582462967257e-07,8.411514613726467e-07,1.1548493148438865e-06,7.624989848409314e-07,9.549323749524774e-07,5.129561486683087e-06,0.13570605218410492
Image_5318,n03424325,"gasmask, respirator, gas helmet",7.328524453953378e-09,5.354276311209105e-08,6.160882293215764e-08,1.1442792668958646e-07,1.828087476951623e-07,3.765538281186309e-07,7.799952186360315e-07,1.669225525802176e-06,9.434701269128709e-07,7.105601298462716e-07,4.191802872810513e-05,0.8091477751731873
Image_5319,n03424325,"gasmask, respirator, gas helmet",7.873630636368034e-09,6.125266338585789e-08,7.138424251706965e-08,1.1623696849483167e-07,2.68677808890061e-07,4.855606903220178e-07,1.6124332660183427e-06,1.1651602562778862e-06,8.754231544116919e-07,6.245804797799792e-07,4.073738637089264e-06,0.016059791669249535
Image_5320,n03424325,"gasmask, respirator, gas helmet",6.5069549748386635e-09,4.9265011625720945e-08,6.06133596647851e-08,9.942522893879868e-08,1.716614121960447e-07,2.5387763002981956e-07,6.90548858983675e-07,1.3364214055400225e-06,7.145063136704266e-07,8.035767677938566e-07,5.982031325402204e-06,0.14572197198867798
Image_5321,n03424325,"gasmask, respirator, gas helmet",8.43236502845457e-09,5.892637844340243e-08,5.8924669588122924e-08,8.233256920675558e-08,9.758696961625901e-08,2.6150459575546847e-07,5.556440214604663e-07,4.827610382562852e-07,2.633240114846558e-07,1.6096883825866826e-07,4.382492306831409e-07,0.0004024936934001744
Image_5322,n03424325,"gasmask, respirator, gas helmet",7.235024579443916e-09,5.725837937120559e-08,6.221760884272953e-08,1.130661928527843e-07,1.8279230573625682e-07,4.073987156516523e-07,6.620938393098186e-07,9.994329275286873e-07,3.695560906180617e-07,4.740307133488386e-07,1.4674411659143516e-06,0.016714008525013924
Image_5323,n03424325,"gasmask, respirator, gas helmet",7.301687698912929e-09,5.579156692192555e-08,4.810448217540397e-08,5.66926452449934e-08,6.64138042338891e-08,1.743482158644838e-07,4.855944553128211e-07,5.301352530295844e-07,1.9120001581995894e-07,1.7777280447717203e-07,1.8077977301800274e-06,0.4028943181037903
Image_5324,n03424325,"gasmask, respirator, gas helmet",6.4824012824260535e-09,4.872615733120256e-08,3.668547421398216e-08,4.4835413604005225e-08,6.843632149866608e-08,1.2194439591439732e-07,3.48284203255389e-07,4.967747031514591e-07,4.1561642660781217e-07,3.650269491117797e-07,2.0805025997105986e-05,0.8458009362220764
Image_5325,n03424325,"gasmask, respirator, gas helmet",8.51638759513662e-09,5.5830177814186754e-08,4.637303874233112e-08,7.083620090497789e-08,9.336007877891461e-08,1.941693739127004e-07,2.925626461092179e-07,8.272025411315553e-07,3.2344095757252944e-07,4.28725940082586e-07,2.739384217420593e-05,0.694861114025116
Image_5326,n03424325,"gasmask, respirator, gas helmet",7.36814653734541e-09,4.482067339495188e-08,3.714403362664598e-08,6.48088942512004e-08,8.519254635075413e-08,1.2734075482967455e-07,2.0006260115223995e-07,4.6040787538004224e-07,3.1960041724232724e-07,4.204145227504341e-07,4.067476766067557e-06,0.0288989320397377
Image_5327,n03424325,"gasmask, respirator, gas helmet",7.636674403954657e-09,5.660212565317124e-08,5.596254837314518e-08,9.010589252511636e-08,1.5920466012175893e-07,3.1302514003073156e-07,4.5584212671201385e-07,7.745099992462201e-07,3.8714844663445547e-07,5.326495511326357e-07,6.462767032644479e-06,0.7410263419151306
Image_5328,n03424325,"gasmask, respirator, gas helmet",7.60079910122613e-09,5.239416367430749e-08,3.8707860028353025e-08,7.364738507931179e-08,8.910301829700984e-08,1.3736965343014162e-07,2.3528724568677717e-07,4.811558937944937e-07,4.619140838713065e-07,2.987878815474687e-07,2.159089262931957e-06,0.010122074745595455
Image_5329,n03424325,"gasmask, respirator, gas helmet",6.851118783401944e-09,5.282377912863012e-08,4.531470665369852e-08,5.2815739337574996e-08,7.410550750819311e-08,1.9121418404211e-07,4.369190662600886e-07,5.677796366398979e-07,2.3837117169023259e-07,1.7889142611693387e-07,1.8876943386203493e-06,0.26078400015830994
Image_5330,n03424325,"gasmask, respirator, gas helmet",7.387016776050359e-09,5.805452119034271e-08,5.396329427753699e-08,7.227112064356334e-08,8.429385900399211e-08,1.963096138979381e-07,8.231330070884724e-07,1.7076400808946346e-06,5.140396979186335e-07,2.6534709718362137e-07,9.588644388713874e-06,0.3115197420120239
Image_5331,n03424325,"gasmask, respirator, gas helmet",7.3240169484734e-09,5.917463141713597e-08,7.443185268130037e-08,1.0941564454469699e-07,2.2239395036649512e-07,4.7410102865796944e-07,8.605186962995504e-07,2.1194944110902725e-06,5.996314484946197e-07,5.756293717240624e-07,7.739437023701612e-06,0.3347436785697937
Image_5332,n03424325,"gasmask, respirator, gas helmet",6.809631525328541e-09,5.244789491598567e-08,6.198575164262365e-08,9.85078827397956e-08,1.2237291002747952e-07,2.671486640792864e-07,6.710827733513725e-07,1.079430035133555e-06,6.353585035867582e-07,8.46750651817274e-07,7.746863411739469e-05,0.9810469746589661
Image_5333,n03424325,"gasmask, respirator, gas helmet",6.496888804718992e-09,4.6893831040506484e-08,4.3163844054561196e-08,6.741590397041364e-08,1.175528723251773e-07,2.3434492391061212e-07,3.582694603210257e-07,4.722455173578055e-07,1.6194726981666463e-07,2.4792927888483973e-07,2.232605311291991e-06,0.002708946820348501
Image_5334,n03424325,"gasmask, respirator, gas helmet",7.619187947227601e-09,5.71495313295145e-08,4.9707267635312746e-08,8.326305334094286e-08,1.4360502120780438e-07,2.4606035253782466e-07,6.994034151830419e-07,1.0842525171028683e-06,5.457445126921812e-07,3.5907541473534366e-07,6.02272984906449e-06,0.8476924896240234
Image_5335,n03424325,"gasmask, respirator, gas helmet",7.393822887280521e-09,4.650735618838553e-08,3.125063940956352e-08,4.85073350375842e-08,7.024531356591979e-08,9.76865663915305e-08,2.0337168393780303e-07,7.447537768712209e-07,2.761864266176417e-07,1.147002279822118e-07,7.614677883793775e-07,0.018028754740953445
Image_5336,n03424325,"gasmask, respirator, gas helmet",6.705038302357025e-09,5.0709257237713246e-08,5.195575880634351e-08,7.83866482834128e-08,1.5122280672130728e-07,3.0196392231118807e-07,5.396295250648109e-07,1.679557954048505e-06,1.2381958640617086e-06,8.730073091101076e-07,9.098826922127046e-06,0.08852162212133408
Image_5337,n03424325,"gasmask, respirator, gas helmet",6.4472382987901256e-09,4.678057408114e-08,4.2615493356379375e-08,5.200560693197076e-08,7.432770132709265e-08,1.3654137376306608e-07,2.96696043733391e-07,5.727020493395685e-07,1.8467662243892846e-07,2.3008598759588494e-07,1.6077863165264716e-06,0.07383354753255844
Image_5338,n03424325,"gasmask, respirator, gas helmet",8.553902475227915e-09,5.7846204271072565e-08,9.339071738168059e-08,2.0287450297473697e-07,4.750301627609588e-07,1.1466906926216325e-06,1.5934510884108022e-06,1.2899475905214786e-06,5.484880603034981e-07,3.5893395988750854e-07,7.505502708227141e-07,0.00015204159717541188
Image_5339,n03424325,"gasmask, respirator, gas helmet",6.929211870954077e-09,5.173456685270139e-08,5.7735345393439275e-08,8.83730919554182e-08,1.3583905911218608e-07,2.721518228554487e-07,6.609990919059783e-07,1.222165451508772e-06,5.37356015684054e-07,4.135726214826718e-07,3.0345092909556115e-06,0.0044542415998876095
Image_5340,n03424325,"gasmask, respirator, gas helmet",7.6820994010518e-09,5.7103619610643364e-08,5.209419029483797e-08,8.60253805967659e-08,1.403210774242325e-07,3.2688188866814016e-07,6.386911195477296e-07,9.265914968636935e-07,3.956747036681918e-07,3.6838949313278135e-07,1.4949337128200568e-06,0.014977551996707916
Image_5341,n03424325,"gasmask, respirator, gas helmet",6.132236496370069e-09,4.44116459163979e-08,4.1543398054955105e-08,5.81604204796804e-08,9.279219881364043e-08,1.802319502530736e-07,2.6602779712447955e-07,5.20905587109155e-07,4.402239994760748e-07,3.5232233130955137e-07,4.225237262289738e-06,0.11945348978042603
Image_5342,n03424325,"gasmask, respirator, gas helmet",8.274759544235621e-09,5.87100146276498e-08,6.466866864229814e-08,8.475858237488865e-08,1.3125465159191663e-07,3.5377993867768964e-07,7.91072352512856e-07,7.875318601691106e-07,2.7937366553487664e-07,2.1540388672747213e-07,5.092416358820628e-06,0.4219692647457123
Image_5343,n03424325,"gasmask, respirator, gas helmet",6.022525589344241e-09,4.698124911328705e-08,4.000875009069205e-08,6.514824946179942e-08,8.903873549570562e-08,2.072991378554434e-07,3.4620103406268754e-07,4.907316792923666e-07,3.9029114873301296e-07,4.2778216879924e-07,5.56032046006294e-06,0.03785381093621254
Image_5344,n03424325,"gasmask, respirator, gas helmet",7.391328438188793e-09,5.4399226456780525e-08,5.6345179189065675e-08,9.340148210412735e-08,1.3134010146131914e-07,2.8116019734625297e-07,4.978519996257091e-07,1.3444445130517124e-06,8.095278758446511e-07,1.0125569360752706e-06,1.4971898053772748e-05,0.5157830715179443
Image_5345,n03424325,"gasmask, respirator, gas helmet",8.848942023576e-09,5.7747875814584404e-08,7.653309097577221e-08,1.3440080692816991e-07,2.2410216615753598e-07,4.3092705936942366e-07,9.251410801880411e-07,5.707363470719429e-07,2.0084176810541976e-07,1.298880505373745e-07,5.778204013040522e-07,0.00048775007599033415
Image_5346,n03424325,"gasmask, respirator, gas helmet",6.6626433259386886e-09,4.565698930036888e-08,3.6530469316176095e-08,4.4039097701897845e-08,6.67799753273357e-08,1.1474965333491127e-07,3.5866764847014565e-07,6.578003990398429e-07,1.979464485657445e-07,1.7554474140979437e-07,1.4144574151941924e-06,0.023012081161141396
Image_5347,n03424325,"gasmask, respirator, gas helmet",7.073172270111172e-09,5.070436159826386e-08,4.366079764395181e-08,5.082949527945857e-08,6.766978799532808e-08,1.966417499943418e-07,5.215125042923319e-07,7.736633165222884e-07,5.712842039429233e-07,5.488611236614815e-07,1.922521369124297e-05,0.9657103419303894
