Image,True_WNID,True_Label,Second_Last_Top1_WNID,Second_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_6285,n03838899,"oboe, hautboy, hautbois",n03976657,pole,0.00043255320633761585,0.0020690562669187784,0.004546702839434147,0.008222362957894802,0.004776558838784695,0.006101464852690697,0.005543020088225603,0.0084458002820611,0.03792864456772804,0.5647866129875183,0.16592948138713837,0.0012183681828901172
Image_6286,n03838899,"oboe, hautboy, hautbois",n03733131,maypole,0.00021144594938959926,0.00031913211569190025,0.001220458303578198,0.00370952021330595,0.005610390566289425,0.007108370773494244,0.007425426505506039,0.01512368768453598,0.0984182357788086,0.11522125452756882,0.4401887059211731,0.4090660512447357
Image_6287,n03838899,"oboe, hautboy, hautbois",n02999410,chain,0.0005195114063099027,0.0010010472033172846,0.0011995787499472499,0.002369426656514406,0.003927870653569698,0.004727604798972607,0.008711093105375767,0.02300787903368473,0.018057825043797493,0.022292649373412132,0.002717973431572318,1.9665920262923464e-05
Image_6288,n03838899,"oboe, hautboy, hautbois",n03649909,"lawn mower, mower",2.5586998162907548e-05,0.0009709245059639215,0.0002475502551533282,7.785444904584438e-05,0.00012964330380782485,0.0003527277731336653,0.0007935052271932364,0.0006854164530523121,0.0005106866592541337,0.006796055473387241,0.27574270963668823,0.06493103504180908
Image_6289,n03838899,"oboe, hautboy, hautbois",n04456115,torch,0.00033974210964515805,0.0029790312983095646,0.009764142334461212,0.014871634542942047,0.018683502450585365,0.028597084805369377,0.02302226610481739,0.07271715998649597,0.25121352076530457,0.9972862005233765,0.9981410503387451,0.07648158818483353
Image_6290,n03838899,"oboe, hautboy, hautbois",n03250847,drumstick,0.009306060150265694,0.015014802105724812,0.014514078386127949,0.018207158893346786,0.005802301689982414,0.0064661214128136635,0.006091454066336155,0.007792329881340265,0.042316734790802,0.012399847619235516,0.0018178264144808054,0.0005939282127656043
Image_6291,n03838899,"oboe, hautboy, hautbois",n04008634,"projectile, missile",3.2999150789692067e-07,2.2277949938143138e-06,3.469581133686006e-05,0.00010022400238085538,0.0007505020475946367,0.0006453391979448497,0.0015220096101984382,0.005998462438583374,0.018542956560850143,0.5251916646957397,0.0009062617318704724,0.0001841570483520627
Image_6292,n03838899,"oboe, hautboy, hautbois",n04285008,"sports car, sport car",1.0430860129417852e-05,1.7093454516725615e-05,1.385098039463628e-05,2.125458740920294e-05,1.8362434275331907e-05,1.5053032257128507e-05,3.57301723852288e-05,8.038982923608273e-05,0.000992097775451839,2.80488638964016e-05,0.0004369998932816088,0.0005294361617416143
Image_6293,n03838899,"oboe, hautboy, hautbois",n03814639,neck brace,2.9510441891034134e-05,6.66468040435575e-05,7.309563079616055e-05,9.183447400573641e-05,0.000659250479657203,0.004033197183161974,0.011832251213490963,0.024333301931619644,0.01877775602042675,0.0015255454927682877,0.06550205498933792,0.29356449842453003
Image_6294,n03838899,"oboe, hautboy, hautbois",n04376876,syringe,1.1378086128388532e-05,1.1494525097077712e-05,1.9182094547431916e-05,7.327280036406592e-05,0.00016310333739966154,0.000678220356348902,0.0004894767771475017,0.0025310791097581387,0.0032483746763318777,0.06916773319244385,0.015034147538244724,0.000652362999971956
Image_6295,n03838899,"oboe, hautboy, hautbois",n03617480,kimono,2.563802581789787e-06,1.2457595403247979e-05,3.904564800905064e-05,4.776844070875086e-05,7.573625043733045e-05,3.141600973322056e-05,9.212025179294869e-05,6.359972030622885e-05,0.00011166818148922175,0.0016025637742131948,0.06926552206277847,0.0967264473438263
Image_6296,n03838899,"oboe, hautboy, hautbois",n04507155,umbrella,7.32497574063018e-05,0.0007614860660396516,0.0043516019359230995,0.0003607322578318417,0.00027694666641764343,0.0005355118191801012,0.0005558771081268787,0.0005432642647065222,0.0012502918252721429,0.001492848270572722,0.059874873608350754,0.0057239532470703125
Image_6297,n03838899,"oboe, hautboy, hautbois",n03976657,pole,0.0007296108524315059,0.0017990336054936051,0.003585552331060171,0.007013257127255201,0.0028784850146621466,0.004838869441300631,0.0031768339686095715,0.005847008433192968,0.027409402653574944,0.5227544903755188,0.5560519695281982,0.019091466441750526
Image_6298,n03838899,"oboe, hautboy, hautbois",n04532106,vestment,3.4503852930356516e-06,8.31935631140368e-06,1.1997973160760012e-05,4.868828455073526e-06,8.910286851460114e-06,5.374130523705389e-06,9.596693416824564e-06,5.494723518495448e-05,0.002099383622407913,0.00511288782581687,0.3967147767543793,0.0008371512521989644
Image_6299,n03838899,"oboe, hautboy, hautbois",n03976657,pole,0.0007288610795512795,0.0014096155064180493,0.004074453841894865,0.007050979882478714,0.002015888225287199,0.0050642522983253,0.004318202845752239,0.0055591813288629055,0.009956791996955872,0.011576540768146515,0.007686115335673094,3.704672735693748e-06
Image_6300,n03838899,"oboe, hautboy, hautbois",n03970156,"plunger, plumber's helper",0.0009285042178817093,0.00018450163770467043,0.0013618243392556906,0.0021513672545552254,0.0037244714330881834,0.004579838830977678,0.010420799255371094,0.006934837903827429,0.010076312348246574,0.001245988649316132,0.01162151712924242,0.05310826376080513
Image_6301,n03854065,"organ, pipe organ",n04099969,"rocking chair, rocker",7.303539314307272e-05,0.00020956987282261252,0.00011502417328301817,3.4622029488673434e-05,0.00014683707559015602,0.0005473056808114052,0.0007966345874592662,0.0013594267657026649,0.005487989168614149,0.0010724674211815,4.29867759521585e-06,5.540334058196095e-08
Image_6302,n03854065,"organ, pipe organ",n03980874,poncho,6.561046029673889e-05,0.0004993139882571995,0.0011737493332475424,0.0016265265876427293,0.0016100868815556169,0.002111906185746193,0.0020600534044206142,0.003100169589743018,0.008168761618435383,0.025799714028835297,0.0117295291274786,0.04768664017319679
Image_6303,n03854065,"organ, pipe organ",n03930313,"picket fence, paling",0.0005226924549788237,0.0007215684745460749,0.0011848927242681384,0.0016201112885028124,0.005416655447334051,0.009812667965888977,0.01868963986635208,0.02179916575551033,0.025906240567564964,0.0002174263063352555,1.5383118352474412e-06,1.41917340101827e-07
Image_6304,n03854065,"organ, pipe organ",n03854065,"organ, pipe organ",0.009003734216094017,0.004533847328275442,0.0005104453302919865,0.0017253351397812366,0.0007855832227505744,0.0007910895510576665,0.0013405062491074204,0.0005237326840870082,0.0006938046426512301,0.010993191041052341,0.07243648171424866,0.11341170221567154
Image_6305,n03854065,"organ, pipe organ",n04532106,vestment,2.417113137198612e-05,3.079348607570864e-05,3.4770771890180185e-05,1.2305106793064624e-05,1.8174740034737624e-05,9.157391104963608e-06,8.59313331602607e-06,1.3991093510412611e-05,0.00011254830315010622,0.0009490168304182589,0.09773949533700943,0.1653667539358139
Image_6306,n03854065,"organ, pipe organ",n03838899,"oboe, hautboy, hautbois",5.688540477422066e-05,7.274893050635001e-06,2.0962250346201472e-05,6.123661296442151e-05,0.0001470136339776218,0.00027286275872029364,0.0002723639481700957,0.0007611523615196347,0.0011354648740962148,0.026808306574821472,0.05342096462845802,0.037714362144470215
Image_6307,n03854065,"organ, pipe organ",n04371430,"swimming trunks, bathing trunks",0.00032419717172160745,0.0006065838388167322,0.0001037388137774542,0.00013709737686440349,0.000134756657644175,0.0002265753864776343,0.0002182320022257045,0.00014332526188809425,0.0001514476607553661,0.016863957047462463,0.07404052466154099,0.434491902589798
Image_6308,n03854065,"organ, pipe organ",n03930313,"picket fence, paling",0.0002808677963912487,0.00034900871105492115,0.0006646052352152765,0.0011360773351043463,0.003546812105923891,0.0052062333561480045,0.008154941722750664,0.00560426153242588,0.01908217743039131,0.001507455832324922,9.224001587426756e-06,3.870810019179771e-07
Image_6309,n03854065,"organ, pipe organ",n04099969,"rocking chair, rocker",0.00016631688049528748,0.00027995387790724635,8.945710578700528e-05,2.2126920157461427e-05,8.917765080695972e-05,0.00038633597432635725,0.0005022597033530474,0.000891201663762331,0.0008701668702997267,0.006828911602497101,0.0014622313901782036,0.00020378007320687175
Image_6310,n03854065,"organ, pipe organ",n02699494,altar,0.00048489472828805447,0.00028306766762398183,0.00027468730695545673,0.00022931586136110127,0.0004386166692711413,0.0006044906913302839,0.0006207916303537786,0.0022648570593446493,0.01701386831700802,0.5236877202987671,0.945105791091919,0.4486581087112427
Image_6311,n03854065,"organ, pipe organ",n04560804,water jug,0.0008475988288410008,0.0012652954319491982,0.0036386270076036453,0.0016064371448010206,0.0006809638580307364,0.0006570360856130719,0.0009350748150609434,0.002810455858707428,0.02934551239013672,0.020486582070589066,0.0007316941628232598,0.0005126623436808586
Image_6312,n03854065,"organ, pipe organ",n02699494,altar,0.000485512224258855,0.00017908406152855605,0.00021936613484285772,0.00024552480317652225,0.000461674208054319,0.0007209356408566236,0.0008381112129427493,0.0035104225389659405,0.021294916048645973,0.02134442888200283,2.7906895411433652e-05,2.3665489123914085e-08
Image_6313,n03854065,"organ, pipe organ",n02699494,altar,0.00039012779598124325,0.000594905752222985,0.00031294673681259155,0.0003248584398534149,0.0005679670721292496,0.0006743136327713728,0.0006374392542056739,0.0012132565025240183,0.0020308399107307196,0.02007109299302101,0.18530935049057007,0.093342125415802
Image_6314,n03854065,"organ, pipe organ",n03854065,"organ, pipe organ",0.0015053031966090202,0.0016955278115347028,0.000328925991198048,0.0015132795087993145,0.0005243528867140412,0.0003223825478926301,0.0005578873096965253,0.002704773796722293,0.013817389495670795,0.04626845195889473,0.04087992012500763,0.14685821533203125
Image_6315,n03854065,"organ, pipe organ",n04265275,space heater,3.739584644790739e-05,0.000338952784659341,0.00027598062297329307,0.00019900183542631567,0.000381453923182562,0.001521361875347793,0.003867736319079995,0.005344732198864222,0.03191433846950531,0.12963417172431946,0.00014082681445870548,2.4967719127744203e-06
Image_6316,n03854065,"organ, pipe organ",n02699494,altar,0.00044932079617865384,0.00018647537217475474,0.000251815770752728,0.00019417017756495625,0.0003549635875970125,0.0006463329191319644,0.0009305538260377944,0.002459106966853142,0.009333404712378979,0.15859349071979523,0.026281513273715973,1.8309647202841006e-05
Image_6317,n03854065,"organ, pipe organ",n02699494,altar,0.0004043497610837221,0.0003622833173722029,0.0002717206079978496,0.00026429793797433376,0.0005540430429391563,0.0005397503264248371,0.0003870775690302253,0.0014803974190726876,0.0064962576143443584,0.06833311915397644,0.0026854074094444513,0.00030705161043442786
Image_6318,n03854065,"organ, pipe organ",n04265275,space heater,2.0294170099077746e-05,0.0006248595309443772,0.000264762609731406,0.00011892028123838827,9.591468551661819e-05,0.00016712707292754203,0.0003399949928279966,0.00017579799168743193,0.001398232881911099,0.0030499363783746958,0.020275108516216278,0.008972364477813244
Image_6319,n03854065,"organ, pipe organ",n04265275,space heater,3.18671009154059e-05,0.00037366701872088015,0.0002625547058414668,0.00013718489208258688,0.00023447057174053043,0.0012696069898083806,0.0074289957992732525,0.006698148790746927,0.04154890403151512,0.13313248753547668,0.0027401039842516184,0.0005578316049650311
Image_6320,n03854065,"organ, pipe organ",n02699494,altar,0.000495588465128094,0.00024375166685786098,0.00028596859192475677,0.0003192919248249382,0.0005448012962006032,0.0006031717057339847,0.0005857959040440619,0.0018851005006581545,0.015232179313898087,0.11901860684156418,0.1692405790090561,0.0015884039457887411
Image_6321,n03854065,"organ, pipe organ",n03201208,"dining table, board",0.0002471784537192434,0.00010121958621311933,0.00024842959828674793,0.0010015283478423953,0.000938302546273917,0.0005173863610252738,0.00031230589956976473,0.0008600701694376767,0.006192838307470083,0.25540003180503845,0.5680196285247803,0.218057781457901
Image_6322,n03854065,"organ, pipe organ",n04417672,"thatch, thatched roof",0.0021767597645521164,0.0031518712639808655,0.01614738069474697,0.027505451813340187,0.03784729540348053,0.04076791927218437,0.0509825125336647,0.07762674242258072,0.15341320633888245,0.490107923746109,0.213346466422081,0.26524823904037476
Image_6323,n03854065,"organ, pipe organ",n01774384,"black widow, Latrodectus mactans",1.0338733773096465e-05,2.3525848519057035e-05,2.1548585209529847e-05,8.844437979860231e-05,0.0004869593249168247,0.0010420936159789562,0.0006660703802481294,0.0007645967416465282,0.0011280430480837822,0.006334090139716864,0.01525704562664032,0.0011358961928635836
Image_6324,n03854065,"organ, pipe organ",n04501370,turnstile,0.004043024964630604,0.11762852221727371,0.034308817237615585,0.02821296453475952,0.01743083819746971,0.020054807886481285,0.022646766155958176,0.02409190498292446,0.07076302915811539,0.1096782386302948,0.011740739457309246,0.001763650681823492
Image_6325,n03854065,"organ, pipe organ",n03838899,"oboe, hautboy, hautbois",2.244298593723215e-05,5.433862497739028e-06,3.794276199187152e-05,0.00016111899458337575,0.00043358333641663194,0.000439247494796291,0.001073300838470459,0.0005629597580991685,0.001980794360861182,0.011131580919027328,0.004153763875365257,0.020289629697799683
Image_6326,n03854065,"organ, pipe organ",n04179913,sewing machine,0.0056445705704391,0.014195689000189304,0.027760446071624756,0.013354449532926083,0.05195854604244232,0.03353488817811012,0.10938586294651031,0.1976468414068222,0.20055221021175385,0.46164554357528687,0.2547229826450348,0.1409701257944107
Image_6327,n03854065,"organ, pipe organ",n02699494,altar,0.00036151002859696746,0.0003077005676459521,0.0002488531463313848,0.0002556603867560625,0.0006813202053308487,0.0009918097639456391,0.0014742666389793158,0.010800568386912346,0.03514373302459717,0.05074020102620125,0.007051664404571056,0.0010060588829219341
Image_6328,n03854065,"organ, pipe organ",n02793495,barn,0.0007946863770484924,0.0008368272101506591,0.0013538275379687548,0.0023845017421990633,0.0026830146089196205,0.0027421205304563046,0.005279384553432465,0.007740689441561699,0.03175890073180199,0.002523786388337612,0.00011419138172641397,1.8244902548758546e-06
Image_6329,n03854065,"organ, pipe organ",n03854065,"organ, pipe organ",0.0011273663258180022,0.002158059971407056,0.00033189283567480743,0.0015556556172668934,0.000618278980255127,0.0004312021774239838,0.0007582022808492184,0.00043018811265937984,0.0009548182715661824,0.00010158552322536707,0.020127512514591217,0.11841635406017303
Image_6330,n03854065,"organ, pipe organ",n03085013,"computer keyboard, keypad",1.6344962205039337e-05,2.185485209338367e-05,0.00011368920968379825,0.00011621475277934223,0.0001371270336676389,0.0002878496015910059,0.000296520214760676,0.0009702183888293803,0.003255963558331132,0.030463512986898422,0.023243680596351624,0.0355650931596756
Image_6331,n03854065,"organ, pipe organ",n04067472,reel,0.002673070877790451,0.0037592232692986727,0.00550907664000988,0.005497359670698643,0.004085988271981478,0.00996177177876234,0.011670765466988087,0.02056509628891945,0.09161842614412308,0.14253495633602142,0.14873191714286804,0.026737073436379433
Image_6332,n03854065,"organ, pipe organ",n04597913,wooden spoon,0.0014006681740283966,0.004629360977560282,0.0008557903347536922,0.0021699676290154457,0.007262500934302807,0.011341340839862823,0.011768276803195477,0.01362489815801382,0.08222651481628418,0.06378395855426788,0.00017339458281639963,5.630867860872968e-08
Image_6333,n03854065,"organ, pipe organ",n03854065,"organ, pipe organ",0.0016692783683538437,0.0018849283223971725,0.00034372808295302093,0.0014761447673663497,0.0006669909344054759,0.0002965819730889052,0.0005858457880094647,0.0007993550389073789,0.027674688026309013,0.35460153222084045,0.03356263414025307,0.25299593806266785
Image_6334,n03854065,"organ, pipe organ",n04099969,"rocking chair, rocker",0.00017627688066568226,0.00030980902374722064,0.00011020699457731098,3.307881343062036e-05,9.790716285351664e-05,0.0003609380219131708,0.0012680634390562773,0.002115454990416765,0.00805887021124363,0.21808190643787384,0.0008831053273752332,0.00017189297068398446
Image_6335,n03854065,"organ, pipe organ",n02699494,altar,0.00042423835839144886,0.0003222942177671939,0.00035910806036554277,0.00033265669480897486,0.00063125672750175,0.0006517663132399321,0.0004220933769829571,0.0006994465366005898,0.0006177901523187757,0.000422437529778108,0.09726022928953171,0.19621731340885162
Image_6336,n03854065,"organ, pipe organ",n02699494,altar,0.0004600024258252233,0.0002999336284119636,0.0002838830405380577,0.00027083931490778923,0.0005006680730730295,0.0003063408948946744,0.00034295886871404946,0.0008593896054662764,0.0056033008731901646,0.07200765609741211,0.21204937994480133,0.19795271754264832
Image_6337,n03854065,"organ, pipe organ",n04597913,wooden spoon,0.0015533878467977047,0.0035587705206125975,0.0009070544620044529,0.0016619589878246188,0.004843367729336023,0.005658372305333614,0.0030963923782110214,0.006358732469379902,0.019827786833047867,0.001635548542253673,1.1894278941326775e-05,1.6660682433666807e-07
Image_6338,n03854065,"organ, pipe organ",n03930313,"picket fence, paling",0.00020188298367429525,0.0001570091990288347,0.00036519585410133004,0.0006138414610177279,0.0015349378809332848,0.005164415575563908,0.01096617802977562,0.011390152387320995,0.03613466024398804,0.005303247831761837,0.00010635345097398385,4.990569777874043e-06
Image_6339,n03854065,"organ, pipe organ",n04532106,vestment,7.699393790971953e-06,8.712745511729736e-06,1.8442506188875996e-05,7.082067440933315e-06,1.2822210919694044e-05,4.688963599619456e-06,3.1718680020276224e-06,5.977840373816434e-06,2.9304610507097095e-05,0.0006243492825888097,0.06408269703388214,0.16987362504005432
Image_6340,n03854065,"organ, pipe organ",n02699494,altar,0.0004987635184079409,0.00019327014160808176,0.0002464237331878394,0.00022178184008225799,0.0004898834740743041,0.0005736069870181382,0.0006669200374744833,0.0016286594327539206,0.007771835662424564,0.0079757459461689,0.0012682938249781728,5.0904454838018864e-06
Image_6341,n03854065,"organ, pipe organ",n03930313,"picket fence, paling",0.00035505316918715835,0.00027617340674623847,0.0008005230338312685,0.001483133644796908,0.004863911308348179,0.01124620996415615,0.018416481092572212,0.007449344266206026,0.0231278445571661,0.01074692141264677,3.251864109188318e-05,8.111285296763526e-07
Image_6342,n03854065,"organ, pipe organ",n04532106,vestment,1.586037797096651e-05,2.608729846542701e-05,3.144978836644441e-05,1.0910128366958816e-05,2.0077286535524763e-05,8.560079550079536e-06,8.172622074198443e-06,2.1366447981563397e-05,0.0012366937007755041,0.011271359398961067,0.04792456328868866,0.03354659676551819
Image_6343,n03854065,"organ, pipe organ",n04265275,space heater,2.644236337800976e-05,0.00027014699298888445,0.00024486990878358483,0.0002256780571769923,0.0002580168948043138,0.0004704731691163033,0.0015182743081822991,0.002768375677987933,0.04176217317581177,0.341014564037323,0.04831108823418617,0.021391479298472404
Image_6344,n03854065,"organ, pipe organ",n03980874,poncho,5.02892435179092e-05,0.0002755347522906959,0.00060349638806656,0.0011771621648222208,0.0017617992125451565,0.0023823201190680265,0.005014960188418627,0.00360549776814878,0.0037542448844760656,0.011172086000442505,0.0625249445438385,0.014683032408356667
Image_6345,n03854065,"organ, pipe organ",n02892201,"brass, memorial tablet, plaque",1.1866332897625398e-05,0.00010719279816839844,0.00046120586921460927,0.00021442805882543325,0.00024687236873432994,0.0004300103464629501,0.0005893903435207903,0.001282780314795673,0.0057845511473715305,0.4242859184741974,0.00022765793255530298,2.464743147356785e-07
Image_6346,n03854065,"organ, pipe organ",n04596742,wok,3.00921037705848e-05,0.00013307436893228441,0.00011491078475955874,7.646762969670817e-05,8.187499770428985e-05,0.00020393588056322187,0.0008805814431980252,0.00469021825119853,0.03021630272269249,0.2758174538612366,0.37565144896507263,0.03546354919672012
Image_6347,n03854065,"organ, pipe organ",n04099969,"rocking chair, rocker",0.00010590103192953393,0.0001165432040579617,5.091881030239165e-05,1.8508046196075156e-05,7.523633394157514e-05,0.00030199874890968204,0.00038436337490566075,0.0007798820151947439,0.0033837882801890373,0.03651782497763634,3.858765194308944e-05,1.1325053037580801e-06
Image_6348,n03854065,"organ, pipe organ",n04265275,space heater,1.7841757653513923e-05,0.00022448609524872154,0.00018474682292435318,0.00011830032599391416,0.0001254270173376426,0.00043357087997719646,0.0013692853972315788,0.002378834178671241,0.014445372857153416,0.024823350831866264,0.0025591866578906775,0.0006353016942739487
Image_6349,n03854065,"organ, pipe organ",n02699494,altar,0.00036349924630485475,0.00033362998510710895,0.00038953436887823045,0.0002957562101073563,0.0006686478736810386,0.0007992736645974219,0.0009725925046950579,0.0028636609204113483,0.006328497547656298,0.29715654253959656,0.8577081561088562,0.02781454473733902
Image_6350,n03854065,"organ, pipe organ",n03014705,chest,1.922208502946887e-05,2.4184486392186955e-05,6.430711891880492e-06,6.5787012317741755e-06,1.060141858033603e-05,9.48301749303937e-06,8.859208719513845e-06,2.5381481464137323e-05,0.00011579324927879497,0.01139915268868208,0.018581250682473183,0.018385086208581924
Image_6351,n03891332,parking meter,n03891332,parking meter,0.0003548689419403672,0.0012711326126009226,0.0006881480221636593,0.0010863067582249641,0.007230205461382866,0.004719388671219349,0.009559850208461285,0.04238898679614067,0.05898794159293175,0.21034598350524902,0.029279647395014763,0.1299826055765152
Image_6352,n03891332,parking meter,n03100240,convertible,0.0005605843616649508,0.007038224022835493,0.00974168349057436,0.0030109286308288574,0.0027640003245323896,0.0023881816305220127,0.0024869749322533607,0.0010126535780727863,0.00048310577403753996,0.0024100635200738907,0.007103953044861555,0.011220613494515419
Image_6353,n03891332,parking meter,n03670208,"limousine, limo",0.00029357962193898857,0.0012573100393638015,0.008604763075709343,0.00983940064907074,0.010275558568537235,0.005476207472383976,0.002646063920110464,0.004326935857534409,0.006074185948818922,0.0008007059805095196,0.2298721820116043,0.19698099792003632
Image_6354,n03891332,parking meter,n04501370,turnstile,0.007966428063809872,0.2272234410047531,0.057969436049461365,0.0230259969830513,0.01505268830806017,0.013650486245751381,0.029568227007985115,0.08781470358371735,0.3744273781776428,0.6186977028846741,0.00670696422457695,1.473383599659428e-05
Image_6355,n03891332,parking meter,n03599486,"jinrikisha, ricksha, rickshaw",4.363871994428337e-06,0.00013201453839428723,0.0005573537200689316,0.0005786620895378292,0.0015446348115801811,0.0028898625168949366,0.0018595625879243016,0.0009068063227459788,0.0006010537035763264,0.012517808936536312,0.03656937554478645,0.23440702259540558
Image_6356,n03891332,parking meter,n03902125,"pay-phone, pay-station",5.104133015265688e-05,1.0375597412348725e-05,1.9309716662974097e-05,3.8060792576288804e-05,2.6332359993830323e-05,2.4208975446526892e-05,6.839853449491784e-05,0.0004555880732368678,0.007264980114996433,0.24293065071105957,0.47002121806144714,0.4451967179775238
Image_6357,n03891332,parking meter,n03891332,parking meter,0.0002517865505069494,0.0011695612920448184,0.0005672465777024627,0.0008434337214566767,0.0038242563605308533,0.004729941487312317,0.009806972928345203,0.03641793504357338,0.02130984514951706,0.04829129949212074,0.05424059182405472,0.05635571852326393
Image_6358,n03891332,parking meter,n04023962,"punching bag, punch bag, punching ball, punchball",0.0006877079722471535,0.0014936868101358414,0.0014780247583985329,0.0007283233571797609,0.0008547694887965918,0.0008978716796264052,0.0009500940795987844,0.0042658718302845955,0.07398805022239685,0.02998974360525608,0.0034189254511147738,0.045504238456487656
Image_6359,n03891332,parking meter,n04562935,water tower,0.004211582709103823,0.017856057733297348,0.02590334415435791,0.027562500908970833,0.02290867455303669,0.012578131631016731,0.02730552665889263,0.050155412405729294,0.06920258700847626,0.012795496731996536,0.003943134564906359,0.0165096428245306
Image_6360,n03891332,parking meter,n03804744,nail,0.002193210180848837,0.0006969313253648579,0.0010637937812134624,0.0010155471973121166,0.0007282008300535381,0.0012402982683852315,0.0019144234247505665,0.0017183644231408834,0.002438828581944108,0.29809895157814026,0.46552300453186035,0.16478025913238525
Image_6361,n03891332,parking meter,n04328186,"stopwatch, stop watch",4.3431127778603695e-06,7.404408097499982e-05,6.521179602714255e-05,1.74664419319015e-05,2.24152063310612e-05,1.8634873413247988e-05,8.642748434795067e-05,0.00014406695845536888,0.0006415589596144855,0.02703711949288845,0.08341477811336517,0.005133140832185745
Image_6362,n03891332,parking meter,n04118538,rugby ball,0.022878743708133698,0.026693575084209442,0.01692804880440235,0.015636639669537544,0.024413609877228737,0.011351056396961212,0.023846304044127464,0.1410350799560547,0.04933679848909378,0.05808079242706299,0.003298931522294879,6.158735777717084e-05
Image_6363,n03891332,parking meter,n04328186,"stopwatch, stop watch",3.585575768738636e-06,4.983049075235613e-05,5.4058102250564843e-05,1.8052785890176892e-05,2.4147468138835393e-05,5.304634396452457e-05,0.00014999594714026898,0.00040866577182896435,0.0006476869457401335,0.11481789499521255,0.640765368938446,0.0876898467540741
Image_6364,n03891332,parking meter,n04597913,wooden spoon,0.0006283012917265296,0.0024200351908802986,0.0006365117733366787,0.0011165535543113947,0.004697063472121954,0.008780215866863728,0.007641215343028307,0.014725461602210999,0.04219689220190048,0.10589001327753067,0.0495213083922863,0.017045607790350914
Image_6365,n03891332,parking meter,n03902125,"pay-phone, pay-station",5.478804087033495e-05,1.4767548236704897e-05,1.598305425432045e-05,3.798340549110435e-05,1.7052656403393485e-05,1.2500682714744471e-05,4.66754863737151e-05,0.00019065455126110464,0.0010675503872334957,0.026502080261707306,0.000296188605716452,5.908058028580854e-06
Image_6366,n03891332,parking meter,n04560804,water jug,0.00048410616000182927,0.0011772193247452378,0.004042469896376133,0.0017341788625344634,0.0007153392652980983,0.0012725722044706345,0.0019715221133083105,0.0020683000329881907,0.03369278833270073,0.18594005703926086,0.17087765038013458,0.11399022489786148
Image_6367,n03891332,parking meter,n07615774,"ice lolly, lolly, lollipop, popsicle",8.916807018977124e-06,1.2483672435337212e-05,3.4715230867732316e-05,2.597153616079595e-05,8.626476483186707e-05,0.00025702783023007214,0.0004434293368831277,0.0003341131960041821,0.0017858543433248997,0.002426356542855501,0.04371284320950508,0.2858399450778961
Image_6368,n03891332,parking meter,n04008634,"projectile, missile",2.380994459372232e-07,9.682410109235207e-07,2.9285753043950535e-05,9.767908341018483e-05,0.0002749763079918921,0.00019821780733764172,0.00033468904439359903,0.0007597968797199428,0.004368905909359455,0.08359658718109131,0.12222880870103836,0.3281164765357971
Image_6369,n03891332,parking meter,n04560804,water jug,0.000483403739053756,0.0015767565928399563,0.0032746903598308563,0.0015514246188104153,0.000734802451916039,0.0016654438804835081,0.002027729293331504,0.005833114497363567,0.026415148749947548,0.1013597622513771,0.1122664213180542,0.01622592657804489
Image_6370,n03891332,parking meter,n04265275,space heater,1.2683293789450545e-05,0.00046629642019979656,0.00048621484893374145,0.00033043877920135856,0.0004265038878656924,0.001809156616218388,0.003074351232498884,0.012671823613345623,0.09115468710660934,0.02925613522529602,0.22160907089710236,0.13690528273582458
Image_6371,n03891332,parking meter,n04398044,teapot,0.006497112102806568,0.00804886408150196,0.005029852502048016,0.001305765355937183,0.0012181407073512673,0.0011097355745732784,0.0016833316767588258,0.0037078247405588627,0.016658004373311996,0.0028386383783072233,0.0012001418508589268,1.5911864466033876e-06
Image_6372,n03891332,parking meter,n03976657,pole,0.0006586406379938126,0.0010911646531894803,0.0030864058062434196,0.0062267673201859,0.0027016110252588987,0.0038299865555018187,0.002361800754442811,0.004213754553347826,0.009909168817102909,0.03374742344021797,0.05282337963581085,0.01593959704041481
Image_6373,n03891332,parking meter,n06596364,comic book,0.014034373685717583,0.0025938283652067184,0.006164951249957085,0.01162742916494608,0.007275278680026531,0.008002571761608124,0.010696734301745892,0.03930191323161125,0.10960768908262253,0.29840877652168274,0.31182482838630676,0.20883990824222565
Image_6374,n03891332,parking meter,n04560804,water jug,0.0011600295547395945,0.0011416146298870444,0.004187909886240959,0.001843576435931027,0.0004195421643089503,0.00044291166705079377,0.0008985528256744146,0.001193476258777082,0.010077443905174732,0.2880467176437378,0.027108147740364075,0.0005252346745692194
Image_6375,n03891332,parking meter,n03804744,nail,0.004632384050637484,0.0008819026406854391,0.0015863970620557666,0.0013374396366998553,0.0010465653613209724,0.003933379426598549,0.0023678657598793507,0.013064864091575146,0.011436797678470612,0.16789081692695618,0.36193856596946716,0.10267290472984314
Image_6376,n03891332,parking meter,n03891332,parking meter,0.00013615612988360226,0.000968785781878978,0.0008107763133011758,0.0013237525708973408,0.005930435378104448,0.004755369387567043,0.006656482350081205,0.00879412330687046,0.0054441336542367935,0.007084116339683533,0.013322071172297001,0.10129948705434799
Image_6377,n03891332,parking meter,n03976657,pole,0.0007327989442273974,0.0013166277203708887,0.0026470099110156298,0.004457816015928984,0.0017959505785256624,0.003894542343914509,0.005151174496859312,0.019636554643511772,0.2819875478744507,0.1422063112258911,0.4438122510910034,0.16641061007976532
