Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_3498,n02808440,"bathtub, bathing tub, bath, tub",n02403003,ox,0.19420883059501648,0.1507590115070343,0.030819734558463097,0.032763026654720306,0.031117891892790794,0.0524311289191246,0.07393213361501694,0.02915191277861595,0.023548947647213936,0.0001806804648367688,0.0026582141872495413,5.5726632126607e-05
Image_3499,n02808440,"bathtub, bathing tub, bath, tub",n02403003,ox,0.19584132730960846,0.14599010348320007,0.031357452273368835,0.03515086695551872,0.030149491503834724,0.045500319451093674,0.0609164834022522,0.030916307121515274,0.004167128354310989,1.9339488517289283e-06,8.44826222867745e-11,1.8930628007014783e-13
Image_3500,n02808440,"bathtub, bathing tub, bath, tub",n02403003,ox,0.19837799668312073,0.18321754038333893,0.04028744250535965,0.036906659603118896,0.026867536827921867,0.04509666562080383,0.06313280761241913,0.011381071992218494,0.0009673299500718713,1.5407372302433942e-06,3.836188398054219e-07,1.7948558195257647e-07
Image_3501,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17531687021255493,0.16670113801956177,0.03086322732269764,0.026563633233308792,0.02451150119304657,0.038643162697553635,0.05706317722797394,0.0375884473323822,0.046972353011369705,0.010689942166209221,0.00474187359213829,3.2195628591580316e-05
Image_3502,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.2297905832529068,0.01002303883433342,0.0036607582587748766,0.003872497705742717,0.002061024773865938,0.0008533552754670382,0.0005033444031141698,0.00020394098828546703,8.325211820192635e-05,2.0336737804882432e-07,8.949918139933288e-09,1.4556703065160548e-10
Image_3503,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.16944248974323273,0.011234836652874947,0.0046106139197945595,0.0044465698301792145,0.003557869466021657,0.0021983259357511997,0.002459639683365822,0.0015547857619822025,0.00011344157246639952,1.2689194761605904e-07,6.881413661119495e-09,1.3074315852179552e-08
Image_3504,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.18745999038219452,0.009403767995536327,0.004114978015422821,0.004824744537472725,0.0029429043643176556,0.0014553702203556895,0.001191084855236113,0.00035682632005773485,6.452549860114232e-05,9.392864086521513e-08,9.058138061845966e-08,6.347224967839793e-08
Image_3505,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1670687049627304,0.17696203291416168,0.028929390013217926,0.024150041863322258,0.025906475260853767,0.03558994084596634,0.05163408815860748,0.023681078106164932,0.021260349079966545,0.004568736534565687,0.0013747920747846365,8.054306090343744e-05
Image_3506,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1829727739095688,0.09340551495552063,0.019211383536458015,0.017406443133950233,0.01710693910717964,0.027114130556583405,0.0442124642431736,0.057236090302467346,0.06432242691516876,0.0011948469327762723,0.00043114725849591196,3.664635733002797e-05
Image_3507,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.24876894056797028,0.012916775420308113,0.004391254857182503,0.004844799172133207,0.002965494990348816,0.0015702670207247138,0.0018787512090057135,0.0010393463307991624,0.00011229673691559583,5.559230409346583e-09,7.675029678466672e-08,5.8768080180016113e-08
Image_3508,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1584455668926239,0.11839253455400467,0.025010541081428528,0.019047316163778305,0.016550468280911446,0.02428937330842018,0.02923443540930748,0.02222956344485283,0.016475996002554893,0.0007353454711847007,0.00031640948145650327,1.0705392014642712e-05
Image_3509,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1900225430727005,0.07818660140037537,0.024696586653590202,0.02262929640710354,0.01898247003555298,0.02717951498925686,0.029017707332968712,0.02699747309088707,0.00782178994268179,0.00011909842578461394,4.977700882591307e-06,5.019433615416347e-07
Image_3510,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1482521891593933,0.11215659230947495,0.029357226565480232,0.0263923741877079,0.024294856935739517,0.0449184849858284,0.07103784382343292,0.02671511285007,0.02136174775660038,0.009448807686567307,0.005443950649350882,5.909095852985047e-05
Image_3511,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.22779229283332825,0.016379063948988914,0.005380222573876381,0.0059041897766292095,0.003411171492189169,0.0018061564769595861,0.0012595440493896604,0.0003997422172687948,6.109032983658835e-05,1.1292697443820998e-08,1.9549668550666865e-08,9.926678146143786e-09
Image_3512,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1871224343776703,0.111982062458992,0.026410570368170738,0.030834555625915527,0.02710411511361599,0.0332549512386322,0.0448235422372818,0.041879016906023026,0.04780961200594902,0.06890938431024551,0.015269002877175808,0.0005937588284723461
Image_3513,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.19505555927753448,0.09941539913415909,0.024716904386878014,0.028688795864582062,0.022566283121705055,0.03703593835234642,0.062058139592409134,0.049990538507699966,0.05808422714471817,0.024407174438238144,0.002483717165887356,0.0003280150122009218
Image_3514,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n01641577,"bullfrog, Rana catesbeiana",0.1824110895395279,0.01614150032401085,0.004726289305835962,0.0028282497078180313,0.003649213584139943,0.0020391205325722694,0.0018105701310560107,0.0020752097479999065,0.0019339506980031729,8.71401368840452e-08,4.9565191950762255e-09,8.368407633518871e-10
Image_3515,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.2003353387117386,0.011926235631108284,0.004064860288053751,0.00483069010078907,0.0031452409457415342,0.0014469411689788103,0.0016491011483594775,0.0003573729773052037,3.6722314689541236e-05,1.4692296268492555e-08,1.1472617700292176e-07,3.41093375766377e-08
Image_3516,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.19657406210899353,0.013083690777420998,0.004022106062620878,0.00450074253603816,0.0030820195097476244,0.0012164550134912133,0.001181696425192058,0.00027834446518681943,4.87874640384689e-05,1.4909632000126294e-06,6.008210675645387e-07,2.196942432419746e-06
Image_3517,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1636074036359787,0.10601525753736496,0.025969885289669037,0.030076000839471817,0.03095400147140026,0.06068246066570282,0.055870238691568375,0.053321246057748795,0.0622684508562088,0.0028478605672717094,0.00026217190315946937,4.4964599510421976e-07
Image_3518,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.16827788949012756,0.12215472012758255,0.02658512443304062,0.025974217802286148,0.024036046117544174,0.03969110921025276,0.035171493887901306,0.03541514649987221,0.028918789699673653,0.0017642226302996278,0.00021828070748597383,5.127748408995103e-06
Image_3519,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.15588384866714478,0.0934692993760109,0.01682073250412941,0.016891662031412125,0.021467886865139008,0.03650028258562088,0.04704289510846138,0.038919370621442795,0.05837947875261307,0.002098962664604187,0.0001536555209895596,9.683503776614089e-07
Image_3520,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.19489677250385284,0.1402769237756729,0.02918313816189766,0.03367343544960022,0.036661405116319656,0.06761935353279114,0.08444726467132568,0.0608803927898407,0.019675634801387787,0.00691229710355401,0.0005443969275802374,2.2362795789376833e-05
Image_3521,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02927161,"butcher shop, meat market",0.15095841884613037,0.05935882776975632,0.06713011860847473,0.08666574209928513,0.028483523055911064,0.012555689550936222,0.0060622477903962135,0.00924096629023552,0.005278320517390966,2.664370185812004e-05,1.1835971235996112e-05,9.389070328325033e-06
Image_3522,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1494912952184677,0.14449812471866608,0.03418988361954689,0.03040326200425625,0.023693997412919998,0.03971688821911812,0.046271972358226776,0.029016906395554543,0.023077014833688736,0.00919411052018404,0.002520164242014289,7.447255484294146e-05
Image_3523,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17465892434120178,0.13158704340457916,0.03482940047979355,0.027208076789975166,0.01789107173681259,0.03474434092640877,0.03691701591014862,0.029496189206838608,0.01657463051378727,0.0007209660252556205,7.1497073804494e-05,1.7081905525628827e-06
Image_3524,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.34687817096710205,0.015534231439232826,0.004429416730999947,0.005025810096412897,0.003783540101721883,0.0016194087220355868,0.0017134869704023004,0.0014796355972066522,0.0007855665171518922,1.1902375263161957e-06,3.7155689369683387e-06,6.504505563498242e-06
Image_3525,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.18615323305130005,0.11381352692842484,0.02601739391684532,0.02690722420811653,0.027188740670681,0.07100681215524673,0.07100193202495575,0.03468156233429909,0.021627483889460564,0.0010230301413685083,1.4225732229533605e-05,9.277942858432198e-09
Image_3526,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.21081891655921936,0.13241618871688843,0.03789941594004631,0.03772292286157608,0.03298267722129822,0.047519195824861526,0.06814566999673843,0.03780737519264221,0.028051137924194336,0.0005335623282007873,3.918060247087851e-05,4.3080504497083894e-08
Image_3527,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1683785617351532,0.11549697071313858,0.030594512820243835,0.03003963641822338,0.026236921548843384,0.037282928824424744,0.04064116254448891,0.04408401623368263,0.026665156707167625,0.00033299997448921204,0.00012578505265992135,6.199178415045026e-07
Image_3528,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1763523519039154,0.11281291395425797,0.031711481511592865,0.029330553486943245,0.026983410120010376,0.04827272146940231,0.08216458559036255,0.03834778070449829,0.08118205517530441,0.0012036983389407396,7.32058470021002e-05,2.6392223162474693e-07
Image_3529,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.18895313143730164,0.12645570933818817,0.028229044750332832,0.03245331346988678,0.02721915766596794,0.040277715772390366,0.07704757899045944,0.05944528430700302,0.0373627170920372,0.0027079477440565825,6.422053411370143e-05,4.175648768978135e-07
Image_3530,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17549338936805725,0.07762306928634644,0.018605729565024376,0.016181400045752525,0.013815098442137241,0.02608020044863224,0.02250801958143711,0.0046494994312524796,0.0016907271929085255,2.227442200819496e-05,9.026762768371555e-07,6.563509180601557e-10
Image_3531,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.30598270893096924,0.013536978513002396,0.00435442291200161,0.004848781041800976,0.0038218863774091005,0.002060539787635207,0.0021861710119992495,0.0007754656253382564,0.00022813273244537413,7.099669687704591e-07,4.2413694245624356e-07,1.8404989532427862e-07
Image_3532,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.24285227060317993,0.013380993157625198,0.004298558458685875,0.0045257918536663055,0.002989243483170867,0.001504872110672295,0.000931867107283324,0.0005806424887850881,0.0002301509230164811,5.126414635014953e-07,5.408831160735872e-09,2.8360879866795585e-08
Image_3533,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17452353239059448,0.0710679143667221,0.015740761533379555,0.015912862494587898,0.019436322152614594,0.01767352968454361,0.024325598031282425,0.02846834808588028,0.01636970415711403,0.0007608161540701985,9.470227269048337e-06,2.8468829782468674e-07
Image_3534,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.17564013600349426,0.007635926827788353,0.0028823688626289368,0.003481724765151739,0.002443169243633747,0.0012578974710777402,0.0008424997795373201,0.00021899105922784656,6.490485247923061e-05,1.7012941100347234e-07,6.050138168234298e-10,4.884193310211726e-12
Image_3535,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.19443656504154205,0.17285041511058807,0.03576032072305679,0.03133111447095871,0.033317890018224716,0.05326700583100319,0.0544806569814682,0.03007872775197029,0.010104035027325153,0.0013766285264864564,0.0005906353471800685,2.8004687919747084e-05
Image_3536,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1589684784412384,0.12005419284105301,0.03150799125432968,0.027586404234170914,0.03389964625239372,0.04625876247882843,0.057109490036964417,0.02096274308860302,0.008268189616501331,0.0012898534769192338,3.467247006483376e-05,2.153485411326983e-06
Image_3537,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.16344520449638367,0.011838022619485855,0.0037365639582276344,0.003697252133861184,0.0033156590070575476,0.0016309000784531236,0.0015990891261026263,0.0003294037305749953,4.2900901462417096e-05,6.116787290011416e-07,2.62954369389945e-08,7.994138684352947e-10
Image_3538,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.14712686836719513,0.11392062157392502,0.0235849991440773,0.025365157052874565,0.025998571887612343,0.03847530111670494,0.06199865788221359,0.08706127852201462,0.12447880208492279,0.007297663949429989,0.004330553580075502,0.00018074968829751015
Image_3539,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.15828390419483185,0.010243535973131657,0.003512758994475007,0.003906623460352421,0.002118640346452594,0.0008300112676806748,0.000977548654191196,0.00034416260314173996,6.901546294102445e-05,7.934843893053767e-08,6.7385732549496424e-09,1.6700097305033523e-08
Image_3540,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.20445625483989716,0.007863378152251244,0.0032269831281155348,0.0038105102721601725,0.003213330404832959,0.0015048582572489977,0.001461004139855504,0.001106433104723692,0.0001013913715723902,6.921617767829957e-08,3.657935621959041e-06,1.8153009477828164e-06
Image_3541,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17871856689453125,0.05926748737692833,0.02816660888493061,0.022474775090813637,0.023494383320212364,0.07464980334043503,0.048351600766181946,0.01660260371863842,0.01682254485785961,0.0003398278495296836,3.105973155470565e-05,3.1855666549063244e-08
Image_3542,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.15487198531627655,0.11400875449180603,0.025931255891919136,0.028796523809432983,0.02424502931535244,0.05472031608223915,0.0757189467549324,0.06744097918272018,0.06993448734283447,0.008040922693908215,0.0026233710814267397,0.00019027177768293768
Image_3543,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02927161,"butcher shop, meat market",0.14820820093154907,0.05867096036672592,0.07508879899978638,0.07736779004335403,0.029061181470751762,0.009906521998345852,0.01077756006270647,0.017602771520614624,0.023934271186590195,4.0963255742099136e-05,6.296497758739861e-06,9.478989113631542e-07
Image_3544,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.14390034973621368,0.07630238682031631,0.01606959104537964,0.014347928576171398,0.013291058130562305,0.02246040478348732,0.023799236863851547,0.009057211689651012,0.007785056717693806,0.00013556669000536203,1.2506803614087403e-05,7.162973361118929e-07
Image_3545,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1632605940103531,0.16166037321090698,0.030540212988853455,0.02912772074341774,0.032136473804712296,0.060877371579408646,0.09331700950860977,0.03387494385242462,0.02090529352426529,0.013226170092821121,0.003057346912100911,1.606839578016661e-05
Image_3546,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02206856,bee,0.2876342833042145,0.01110953837633133,0.004073443356901407,0.004292118828743696,0.002358162309974432,0.0010126890847459435,0.0010007767705246806,0.0004095776821486652,0.0003389873600099236,3.499577587717795e-07,3.4720731179049835e-08,2.24212093336007e-09
Image_3547,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.18133054673671722,0.15558995306491852,0.036850057542324066,0.03878682479262352,0.03929689899086952,0.0635952278971672,0.09007073193788528,0.05764677748084068,0.03512846305966377,0.00025151227600872517,4.959633224643767e-05,2.497812943147437e-07
Image_3548,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.1791854053735733,0.09476928412914276,0.014524870552122593,0.013675564900040627,0.01626376435160637,0.02354290708899498,0.04436025023460388,0.02509872056543827,0.049613915383815765,0.0010475213639438152,0.0002975137031171471,7.646725862286985e-06
Image_3549,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.16828139126300812,0.12805958092212677,0.02745681442320347,0.0288380179554224,0.024646321311593056,0.03514761105179787,0.03805837780237198,0.0248428788036108,0.012484580278396606,0.0032177786342799664,0.0008958660764619708,7.581376394227846e-06
Image_3550,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",n02403003,ox,0.17740991711616516,0.12618575990200043,0.03351181745529175,0.035556696355342865,0.03907814249396324,0.07047775387763977,0.05067053064703941,0.024845372885465622,0.0023703696206212044,9.788566785573494e-06,5.625676203635521e-05,1.554352456878405e-05
Image_3551,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.19268369674682617,0.1192125603556633,0.03305954113602638,0.03670120611786842,0.028987493366003036,0.05417712405323982,0.09028676152229309,0.099156454205513,0.08961675316095352,0.0008782417280599475,0.000212750252103433,0.00020282180048525333
Image_3552,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.19861820340156555,0.09588545560836792,0.0193341001868248,0.022450214251875877,0.027618033811450005,0.02265082858502865,0.04356550797820091,0.03760689124464989,0.033741507679224014,0.03799953684210777,0.0031704099383205175,0.00263216276653111
Image_3553,n02814860,"beacon, lighthouse, beacon light, pharos",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.22519177198410034,0.004535069223493338,0.008909469470381737,0.04332401230931282,0.10541514307260513,0.06077754870057106,0.04798287898302078,0.009005337953567505,0.0005295953014865518,2.2455438397628313e-08,1.805892935191622e-10,2.3275079086282346e-10
Image_3554,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.14914673566818237,0.11326131224632263,0.024355100467801094,0.02718045935034752,0.03604430705308914,0.06368906795978546,0.07268120348453522,0.04566735774278641,0.014252008870244026,3.670038131531328e-05,1.2957516446476802e-05,1.187088400911307e-06
Image_3555,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.1608750820159912,0.19589585065841675,0.04811379313468933,0.04603269323706627,0.04466675594449043,0.0887511745095253,0.10728231817483902,0.06909306347370148,0.022197721526026726,4.3237796489847824e-05,3.2159277907339856e-05,7.877169991843402e-07
Image_3556,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.1449192464351654,0.17689235508441925,0.04615970700979233,0.02978922240436077,0.025632912293076515,0.07051139324903488,0.05306299775838852,0.024025745689868927,0.005328040570020676,1.125743528973544e-05,5.795440927158779e-08,8.596621192680232e-10
Image_3557,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.17146173119544983,0.06931953132152557,0.017566002905368805,0.017009543254971504,0.01559844147413969,0.03742453083395958,0.05321814864873886,0.027335572987794876,0.0033596770372241735,8.552508916181978e-06,4.804591213769527e-08,2.8643500904479424e-09
Image_3558,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.14511387050151825,0.06817400455474854,0.018841376528143883,0.018041834235191345,0.022185157984495163,0.033121123909950256,0.0533200204372406,0.07715559750795364,0.0517863929271698,0.0063301692716777325,0.005404305178672075,0.0001748882932588458
Image_3559,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.15710103511810303,0.06917592883110046,0.018525294959545135,0.019156552851200104,0.02196480706334114,0.03600500524044037,0.08818493783473969,0.10837386548519135,0.039037879556417465,0.0013401784235611558,9.753695485414937e-05,1.6753358067944646e-05
Image_3560,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.25171273946762085,0.013673280365765095,0.003946341574192047,0.004781826864928007,0.003637488465756178,0.0023389426060020924,0.0020990087650716305,0.0017162358853965998,0.0011637915158644319,1.952938509930391e-05,4.100382284377702e-06,1.6913358194869943e-05
Image_3561,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.28443095088005066,0.024712933227419853,0.007371513172984123,0.008159209974110126,0.004861246794462204,0.003135382430627942,0.0024585993960499763,0.0006449257489293814,0.00017847938579507172,1.2955939610037603e-07,4.596612257490307e-10,1.0274385509045914e-11
Image_3562,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.2097550481557846,0.021620096638798714,0.006744184996932745,0.0064547923393547535,0.004581256303936243,0.0021378432866185904,0.0021654136944562197,0.0005671576363965869,0.00011036762589355931,6.811666253270232e-08,1.8241850696654183e-08,2.4539913212606734e-08
Image_3563,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.16128212213516235,0.09294545650482178,0.024011824280023575,0.021380748599767685,0.02486119605600834,0.043938156217336655,0.08785910159349442,0.04768585413694382,0.023635894060134888,0.0004976826021447778,5.128556068711987e-08,2.476256755201689e-09
Image_3564,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.49299153685569763,0.022588329389691353,0.00778132164850831,0.008308607153594494,0.0068539781495928764,0.005087222438305616,0.003353807609528303,0.001368449768051505,0.00032961132819764316,3.375595269972109e-07,7.703204119025031e-07,1.208222056447994e-05
Image_3565,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.15106500685214996,0.08950628340244293,0.02019706554710865,0.021122362464666367,0.025156043469905853,0.01878167875111103,0.04345574602484703,0.025789769366383553,0.004247781354933977,6.458067218773067e-05,2.0568311811075546e-05,6.822115210525226e-07
Image_3566,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.15454401075839996,0.12806309759616852,0.028130395337939262,0.028468376025557518,0.032568614929914474,0.0703287124633789,0.11759655177593231,0.04532008245587349,0.02236729860305786,0.0027655046433210373,4.6784385631326586e-05,2.861586153812823e-06
Image_3567,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.12196024507284164,0.1097617968916893,0.02529887668788433,0.021104473620653152,0.01956714503467083,0.027091670781373978,0.034112174063920975,0.011549940332770348,0.000887975562363863,3.386142225281219e-06,6.225731681297475e-07,1.608692024035463e-08
Image_3568,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.13695065677165985,0.09156721085309982,0.031785231083631516,0.028507476672530174,0.03442811220884323,0.04382598027586937,0.08207539469003677,0.06697358936071396,0.0767456591129303,0.0012805948499590158,0.00028253832715563476,2.5952456780942157e-05
Image_3569,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.3601684868335724,0.01837731897830963,0.005868352483958006,0.004784421995282173,0.003718784311786294,0.0010474830633029342,0.0008357568876817822,0.0009077628492377698,0.00023403417435474694,1.248120952368481e-06,2.610438514238922e-07,6.334287263598526e-07
Image_3570,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.22248175740242004,0.011990809813141823,0.00558661250397563,0.0048011052422225475,0.003436855971813202,0.0018175190780311823,0.0018655081512406468,0.00044943016837351024,5.590730143012479e-05,9.770583346835338e-07,5.804149623145349e-07,9.302082730755501e-07
Image_3571,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.19309984147548676,0.12108579277992249,0.030218476429581642,0.026489170268177986,0.025052713230252266,0.025084327906370163,0.0449758917093277,0.012930209748446941,0.0014636785490438342,6.126726475486066e-06,6.087833015477884e-10,1.4760217353915195e-11
Image_3572,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.2578217387199402,0.012596159242093563,0.0036782973911613226,0.003920760005712509,0.002512312727048993,0.0011022445978596807,0.0011194903636351228,0.000943522434681654,0.00027609546668827534,3.756156274903333e-07,1.0852255627469276e-07,2.7488791687346747e-08
Image_3573,n02814860,"beacon, lighthouse, beacon light, pharos",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.1476774364709854,0.006231675390154123,0.010917812585830688,0.0475500263273716,0.09666816145181656,0.041589777916669846,0.02794884517788887,0.004527069162577391,0.0001696286053629592,1.6375372524635168e-06,8.022807742236182e-05,1.8296503185410984e-05
Image_3574,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.14986583590507507,0.06623957306146622,0.018614599481225014,0.015979023650288582,0.017359625548124313,0.01927945390343666,0.028853822499513626,0.025520935654640198,0.005821989383548498,5.389128273236565e-05,6.050755700925947e-07,4.684716614633544e-08
Image_3575,n02814860,"beacon, lighthouse, beacon light, pharos",n02206856,bee,0.17060162127017975,0.011951014399528503,0.004179841373115778,0.00491626001894474,0.0028237192891538143,0.001664628740400076,0.000816355284769088,0.0002316690079169348,4.382692713988945e-05,1.6861169171988877e-07,2.9471413753867637e-08,3.747178567437004e-08
Image_3576,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.17791017889976501,0.08273056894540787,0.016654925420880318,0.015028712339699268,0.01624717190861702,0.016327524557709694,0.0327170304954052,0.013437507674098015,0.008044845424592495,0.00025759346317499876,2.280430453538429e-05,1.0721429134719074e-05
Image_3577,n02814860,"beacon, lighthouse, beacon light, pharos",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.15621450543403625,0.003804634790867567,0.006114480085670948,0.030647119507193565,0.05690493434667587,0.020640753209590912,0.011830995790660381,0.0012875106185674667,0.0005839026416651905,3.1839115877119184e-07,1.645066305400178e-08,1.7484759196051414e-09
Image_3578,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.17376825213432312,0.06989623606204987,0.01788121834397316,0.01567070186138153,0.0188621636480093,0.01758575811982155,0.041186656802892685,0.01206139661371708,0.0033819021191447973,2.0366032913443632e-05,5.161008448339999e-05,3.333270342409378e-06
Image_3579,n02814860,"beacon, lighthouse, beacon light, pharos",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.16752217710018158,0.002819702960550785,0.004670547787100077,0.024396786466240883,0.06762441247701645,0.02245137095451355,0.013585726730525494,0.007166443858295679,0.0011114493245258927,1.734767067773646e-07,2.735152992983103e-09,8.033809728580366e-11
Image_3580,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.19282978773117065,0.09704376757144928,0.02751814015209675,0.027385903522372246,0.020427504554390907,0.020853787660598755,0.026885641738772392,0.013566539622843266,0.005615916568785906,0.0001955600018845871,1.1982155228906777e-05,1.3234586049293284e-06
Image_3581,n02814860,"beacon, lighthouse, beacon light, pharos",n02403003,ox,0.197248175740242,0.1056281253695488,0.02879330702126026,0.027166767045855522,0.022550495341420174,0.029803864657878876,0.053681544959545135,0.01797606237232685,0.003932730760425329,0.0007706101168878376,0.0002587904455140233,5.258757937554037e-06
