Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5466,n03544143,hourglass,n04562935,water tower,0.003843623213469982,0.018944958224892616,0.02666519396007061,0.02206473983824253,0.023286402225494385,0.019309353083372116,0.041374314576387405,0.11186570674180984,0.3070019781589508,0.17534033954143524,0.09380599111318588,0.004813342820852995
Image_5467,n03544143,hourglass,n04507155,umbrella,4.850431650993414e-05,0.0004678274563048035,0.0036248317919671535,0.00030652162968181074,0.0001872100547188893,0.0009747758158482611,0.0009951448300853372,0.00047410884872078896,0.0012739122612401843,0.004786236211657524,0.07516861706972122,0.02734440378844738
Image_5468,n03544143,hourglass,n04067472,reel,0.0019277852261438966,0.005056985188275576,0.003736356273293495,0.0033458778634667397,0.006045471411198378,0.014496548101305962,0.03119252808392048,0.03047494776546955,0.008668852038681507,0.0005057149683125317,0.008061295375227928,0.012509029358625412
Image_5469,n03544143,hourglass,n02815834,beaker,0.0018542936304584146,0.00019723486911971122,0.00038949522422626615,0.0005821626982651651,0.0008644009358249605,0.0013100708601996303,0.003583037294447422,0.011483481153845787,0.025287555530667305,0.00036933374940417707,0.0023619651328772306,0.0036467972677201033
Image_5470,n03544143,hourglass,n04259630,sombrero,5.725789833377348e-06,0.00012802921992260963,0.0018085341434925795,0.001388426055200398,0.0022575827315449715,0.002000367734581232,0.0033278516493737698,0.003557957010343671,0.0015358508098870516,0.003123515984043479,0.009508195333182812,0.00021803310664836317
Image_5471,n03544143,hourglass,n04179913,sewing machine,0.008359559811651707,0.022018425166606903,0.05960287153720856,0.028665816411376,0.12214410305023193,0.07384613156318665,0.13116231560707092,0.16555392742156982,0.21360015869140625,0.026519592851400375,0.0010861895279958844,0.0021995578426867723
Image_5472,n03544143,hourglass,n04259630,sombrero,6.395544005499687e-06,6.71157831675373e-05,0.0005883974372409284,0.00044124803389422596,0.00043806646135635674,0.00043127621756866574,0.0010089228162541986,0.001268216292373836,0.0008902482804842293,0.0002270957047585398,1.0905998806265416e-06,1.1417676404334998e-07
Image_5473,n03544143,hourglass,n04465501,tractor,0.0003220461367163807,6.569617107743397e-05,5.4628671932732686e-05,0.00013773509999737144,0.0009179973276332021,0.0007859985344111919,0.0006072790129110217,0.00044637839891947806,0.006431412883102894,0.003025638172402978,5.9472231441759504e-06,2.2835294544165663e-07
Image_5474,n03544143,hourglass,n03854065,"organ, pipe organ",0.003749449271708727,0.0034166304394602776,0.00042862919508479536,0.0017158285481855273,0.0011448008008301258,0.0008760622004047036,0.0017138590337708592,0.0008772846776992083,0.0031255006324499846,0.027993232011795044,0.005372119601815939,0.0029757507145404816
Image_5475,n03544143,hourglass,n04356056,"sunglasses, dark glasses, shades",0.013333760201931,0.003274249378591776,0.004440193064510822,0.007042811252176762,0.004002152942121029,0.004342635162174702,0.010103750973939896,0.04720669612288475,0.049836814403533936,0.01331316214054823,3.956973159802146e-06,1.0405672767888063e-08
Image_5476,n03544143,hourglass,n04560804,water jug,0.000811162288300693,0.0010789826046675444,0.0028473096899688244,0.0012627796968445182,0.0005352548905648291,0.0010054301237687469,0.0008704739157110453,0.0019146191189065576,0.001969442702829838,0.0006375248194672167,0.017904117703437805,0.10117207467556
Image_5477,n03544143,hourglass,n04328186,"stopwatch, stop watch",2.28898511522857e-06,3.958047091146e-05,7.267319597303867e-05,3.1361028959508985e-05,3.144825677736662e-05,6.481446325778961e-05,0.00017518539971206337,0.0005839693476445973,0.00012967285874765366,0.0001749460061546415,6.614688118133927e-06,8.257620720542036e-08
Image_5478,n03544143,hourglass,n07749582,lemon,5.345887529983884e-06,4.753455505124293e-05,0.0002297196042491123,8.609968790551648e-05,0.0004203202261123806,0.0014068105956539512,0.0026668726932257414,0.0031960916239768267,0.0024462626315653324,0.005710788071155548,0.00585232675075531,0.00011158252164022997
Image_5479,n03544143,hourglass,n03902125,"pay-phone, pay-station",1.5964917110977694e-05,1.8287048078491352e-05,3.760909748962149e-05,5.1011644245591015e-05,3.111662590526976e-05,3.427874980843626e-05,0.0001501463702879846,0.0021683417726308107,0.018879881128668785,0.0003101730835624039,3.4022364161501173e-06,1.681745409598534e-08
Image_5480,n03544143,hourglass,n04398044,teapot,0.009423210285604,0.006663237698376179,0.0038994180504232645,0.001346029806882143,0.001487657893449068,0.002027287147939205,0.004542551469057798,0.01036454550921917,0.006585674826055765,0.00680586276575923,0.015355663374066353,0.09764556586742401
Image_5481,n03544143,hourglass,n02808440,"bathtub, bathing tub, bath, tub",5.0877733883680776e-05,9.463846799917519e-05,0.00011407651618355885,0.0001809176173992455,0.0002149902138626203,0.00041809052345342934,0.0010320583824068308,0.0015087055508047342,0.003306604688987136,0.023149743676185608,0.1685960590839386,0.11037058383226395
Image_5482,n03544143,hourglass,n04507155,umbrella,6.388813199009746e-05,0.000915089447516948,0.004879053682088852,0.00037746570887975395,0.00032001949148252606,0.000633089046459645,0.0008173110545612872,0.0009237329359166324,0.0018818698590621352,0.05798869580030441,0.1704377979040146,0.008256235159933567
Image_5483,n03544143,hourglass,n04376876,syringe,9.017524462251458e-06,1.110692392103374e-05,1.6466494344058447e-05,6.539010064443573e-05,0.00020468882576096803,0.0005224285996519029,0.000304117682389915,0.0012750845635309815,0.002309654373675585,0.02014458365738392,0.001370305777527392,0.001577475806698203
Image_5484,n03544143,hourglass,n07615774,"ice lolly, lolly, lollipop, popsicle",1.7778895198716782e-05,4.883659494225867e-05,0.0001336591667495668,7.703614392085001e-05,0.0001627887540962547,0.001120376051403582,0.0012816700618714094,0.0029952412005513906,0.013067742809653282,0.08220390975475311,0.02526978775858879,4.4375952711561695e-05
Image_5485,n03544143,hourglass,n03983396,"pop bottle, soda bottle",0.00284502818249166,0.0315612331032753,0.017399702221155167,0.0067323981784284115,0.007259537000209093,0.015894191339612007,0.046062543988227844,0.25019508600234985,0.2752707600593567,0.026928789913654327,1.2979739040019922e-05,4.467057834744992e-09
Image_5486,n03544143,hourglass,n04560804,water jug,0.0003588395193219185,0.001474772929213941,0.00517974654212594,0.0020800891797989607,0.0010222657583653927,0.002334329765290022,0.0030422317795455456,0.004276848863810301,0.009108453057706356,0.01636115089058876,0.11362019926309586,0.05081621930003166
Image_5487,n03544143,hourglass,n04328186,"stopwatch, stop watch",2.7081737243861426e-06,2.783105446724221e-05,6.209385173860937e-05,3.3345084375469014e-05,2.8908007152494974e-05,6.556515290867537e-05,0.0001538601063657552,0.000647572276648134,0.0006649894057773054,0.0017548666801303625,0.002791604259982705,4.362961044535041e-05
Image_5488,n03544143,hourglass,n04507155,umbrella,9.055165719473734e-05,0.0009686556877568364,0.006391112692654133,0.00039643526542931795,0.0003124999930150807,0.0005603464087471366,0.0012268119025975466,0.0013288158224895597,0.02009955607354641,0.2147676646709442,0.006801760755479336,2.764871715044137e-05
Image_5489,n03544143,hourglass,n04507155,umbrella,6.0689490055665374e-05,0.001196758821606636,0.005260599311441183,0.0004335701232776046,0.00021847082825843245,0.00028343108715489507,0.000563223788049072,0.0007781582535244524,0.004512459505349398,0.20333746075630188,0.1984144002199173,0.009426346980035305
Image_5490,n03544143,hourglass,n04560804,water jug,0.0003875488182529807,0.0017439024522900581,0.0027329805307090282,0.0008906060829758644,0.00040223821997642517,0.0012129563838243484,0.0013744315365329385,0.0008678360027261078,0.0014407573034986854,0.00021333528275135905,0.019135313108563423,2.5732495487318374e-05
Image_5491,n03544143,hourglass,n04099969,"rocking chair, rocker",0.000253924576099962,0.00030721561051905155,0.00011154454114148393,3.429752905503847e-05,9.65948129305616e-05,0.00038592537748627365,0.0004639808612409979,0.0007515664910897613,0.0003543509228620678,5.3612206102116033e-05,4.366517259768443e-06,1.9595969291685833e-08
Image_5492,n03544143,hourglass,n04507155,umbrella,7.685564196435735e-05,0.0006595990271307528,0.005731102079153061,0.0005347139667719603,0.00036337750498205423,0.0003927924553863704,0.0012975712306797504,0.0010018973844125867,0.0018964321352541447,0.0026318267919123173,0.00020042798132635653,8.36995042163835e-08
Image_5493,n03544143,hourglass,n02883205,"bow tie, bow-tie, bowtie",0.00034535155282355845,0.010213661938905716,0.005545745603740215,0.001367836957797408,0.004367880988866091,0.0019753833767026663,0.005951110739260912,0.0263562873005867,0.040858034044504166,0.03334806486964226,0.005617564078420401,1.0501586302780197e-06
Image_5494,n03544143,hourglass,n07920052,espresso,0.0007888163672760129,0.000425801204983145,0.0013552422169595957,0.0003772439085878432,0.00033248067484237254,0.00020431631128303707,0.0007093377062119544,0.0011520375264808536,0.0040449523366987705,0.002401365665718913,0.00039100454887375236,6.491909061878687e-06
Image_5495,n03544143,hourglass,n03250847,drumstick,0.012287653051316738,0.013517285697162151,0.019724637269973755,0.020595600828528404,0.013468884862959385,0.00916342157870531,0.010670876130461693,0.0217979084700346,0.06018199399113655,0.013398407958447933,0.03596515581011772,0.12502427399158478
Image_5496,n03544143,hourglass,n03854065,"organ, pipe organ",0.0004700931312981993,0.0011039470555260777,0.00028047728119418025,0.0012458862038329244,0.000552124809473753,0.0005655201966874301,0.0011504547437652946,0.000784766161814332,0.0017205490730702877,0.005625820718705654,0.038573525846004486,0.0038265076000243425
Image_5497,n03544143,hourglass,n04328186,"stopwatch, stop watch",2.7362798391550314e-06,3.688938886625692e-05,5.954094012849964e-05,2.4266513719339855e-05,3.3519470889586955e-05,5.455687642097473e-05,0.00018782629922498018,0.0008811354055069387,0.000900868559256196,1.51009935507318e-05,1.3412469002105354e-07,4.492006766554368e-09
Image_5498,n03544143,hourglass,n04099969,"rocking chair, rocker",0.00013489043340086937,0.00024378031957894564,0.00010230646148556843,2.4143222617567517e-05,0.00013982995005790144,0.0005959274130873382,0.000748232239857316,0.0016688226023688912,0.002336149336770177,0.54074627161026,0.2126559168100357,0.0037527172826230526
Image_5499,n03544143,hourglass,n03983396,"pop bottle, soda bottle",0.0038697547279298306,0.03968632593750954,0.01867561601102352,0.008160358294844627,0.006969727575778961,0.007785682566463947,0.0315176397562027,0.12753860652446747,0.07281620800495148,0.0294643621891737,0.05376766622066498,0.024035584181547165
Image_5500,n03544143,hourglass,n04099969,"rocking chair, rocker",0.00015433388762176037,0.000357733661076054,0.00014829517749603838,4.653927680919878e-05,8.57677441672422e-05,0.0003712591715157032,0.0006499428418464959,0.0007774788537062705,0.002359470585361123,0.07671688497066498,0.00784562062472105,0.0001870740670710802
Image_5501,n03584254,iPod,n04074963,"remote control, remote",5.130523732077563e-06,1.561874887556769e-05,5.6801913160597906e-05,7.053332956274971e-05,0.00017607095651328564,0.0008866111165843904,0.002230557845905423,0.037501148879528046,0.05320093408226967,0.4111579358577728,0.0005198240978643298,5.964659794699401e-05
Image_5502,n03584254,iPod,n04074963,"remote control, remote",5.762877208326245e-06,6.584980837942567e-06,2.4879371267161332e-05,3.177908729412593e-05,7.35361609258689e-05,0.00028352125082165003,0.0003739215899258852,0.0013990338193252683,0.003864897880703211,0.0014837161870673299,0.01305278018116951,0.15419821441173553
Image_5503,n03584254,iPod,n04560804,water jug,0.0014468790031969547,0.0010447758249938488,0.0024222375359386206,0.0008100130362436175,0.0004025129892397672,0.0007762968307361007,0.000688394415192306,0.0008859300287440419,0.0024216859601438046,0.0063872127793729305,0.00650718854740262,0.0012839362025260925
Image_5504,n03584254,iPod,n04074963,"remote control, remote",7.329735126404557e-06,1.853589856182225e-05,6.169029074953869e-05,4.7489680582657456e-05,8.740030898479745e-05,0.0002910949115175754,0.0012263704556971788,0.016303205862641335,0.026815995573997498,0.006081005558371544,0.004295518156141043,0.0033083627931773663
Image_5505,n03584254,iPod,n04560804,water jug,0.0006025122129358351,0.0022320756688714027,0.0034915897995233536,0.0013150235172361135,0.000957161420956254,0.0056926412507891655,0.005456896033138037,0.012881646864116192,0.11595449596643448,0.20614095032215118,0.15921898186206818,0.10335463285446167
Image_5506,n03584254,iPod,n04074963,"remote control, remote",6.508754722744925e-06,1.6088199117803015e-05,4.849714969168417e-05,5.398993016569875e-05,9.321951802121475e-05,0.00034991855500265956,0.0005633814726024866,0.005589958280324936,0.009372328408062458,0.13360697031021118,0.1178755983710289,0.009488794952630997
Image_5507,n03584254,iPod,n04074963,"remote control, remote",7.5502593972487375e-06,1.547525062051136e-05,5.33762649865821e-05,4.1656032408354804e-05,7.551362796220928e-05,0.0003160567139275372,0.0012082518078386784,0.02114366739988327,0.06519702821969986,0.2520211935043335,0.11125227808952332,0.1389453262090683
Image_5508,n03584254,iPod,n02988304,CD player,0.000348254747223109,0.0003607236430980265,0.000289182789856568,0.0002104859595419839,0.0004761876480188221,0.0009558707824908197,0.0010339069413021207,0.003677580039948225,0.019664546474814415,0.005265780724585056,0.0012152501149103045,0.0007002938073128462
Image_5509,n03584254,iPod,n04328186,"stopwatch, stop watch",2.024258037636173e-06,2.5637213184381835e-05,6.0918730014236644e-05,2.2095391614129767e-05,2.9956563594168983e-05,5.327253165887669e-05,0.00019154003530275077,0.0007782084867358208,0.0016544073587283492,0.0145804388448596,0.007785876281559467,0.007847050204873085
Image_5510,n03584254,iPod,n03179701,desk,0.001042810850776732,0.0020571001805365086,0.001613580621778965,0.0009461432346142828,0.0006330949254333973,0.0005416454514488578,0.001143842120654881,0.002012314973399043,0.012588289566338062,0.000415399088524282,0.0005604639300145209,7.308265776373446e-05
Image_5511,n03584254,iPod,n03902125,"pay-phone, pay-station",3.767204179894179e-05,1.3336569281818811e-05,2.8045575163559988e-05,5.535291347769089e-05,4.3874479160876945e-05,2.4625813239254057e-05,9.778839012142271e-05,0.0010718702105805278,0.006902368739247322,0.1435226947069168,0.000512230210006237,4.7733858082210645e-05
Image_5512,n03584254,iPod,n04265275,space heater,1.3885813132219482e-05,0.00024420980480499566,0.0002664513303898275,0.00019606624846346676,0.0002250278485007584,0.000738131464459002,0.0009468321804888546,0.0017777058528736234,0.0025290106423199177,0.013809608295559883,7.69143589423038e-05,1.757249265210703e-05
Image_5513,n03584254,iPod,n02085620,Chihuahua,0.006472890730947256,0.0007961457595229149,0.0006311826873570681,0.0006063790642656386,0.00343255209736526,0.0031646867282688618,0.005813305731862783,0.011606168001890182,0.07936051487922668,0.012856580317020416,0.01558721624314785,0.054288629442453384
Image_5514,n03584254,iPod,n04179913,sewing machine,0.0063524432480335236,0.017619652673602104,0.04699507728219032,0.025914235040545464,0.07446792721748352,0.07104067504405975,0.11739135533571243,0.19169452786445618,0.14988939464092255,0.48099982738494873,0.08152193576097488,0.01393941231071949
Image_5515,n03584254,iPod,n04074963,"remote control, remote",4.396345502755139e-06,8.045086360652931e-06,3.575516166165471e-05,3.5831773857353255e-05,9.366873564431444e-05,0.0003189651179127395,0.0008392408490180969,0.008177418261766434,0.022581133991479874,0.0016301507130265236,2.4905997634050436e-05,3.6900892155244946e-06
Image_5516,n03584254,iPod,n04074963,"remote control, remote",9.035315088112839e-06,1.1861043276439887e-05,5.0797603762475774e-05,5.48641401110217e-05,8.922559209167957e-05,0.000306549045490101,0.000610101327765733,0.004058430902659893,0.002581639215350151,0.08457199484109879,0.006173312664031982,0.0012087100185453892
Image_5517,n03584254,iPod,n07749582,lemon,7.058172195684165e-05,0.00024018928525038064,0.00044494064059108496,0.0001274977548746392,0.0004130384186282754,0.0007559971418231726,0.0026313934940844774,0.004602588713169098,0.008461305871605873,0.018250131979584694,0.017537053674459457,0.0027322545647621155
Image_5518,n03584254,iPod,n04376876,syringe,5.927801794314291e-06,5.9506637626327574e-06,1.3138788744981866e-05,5.3377072617877275e-05,0.0001606586156412959,0.0005204440676607192,0.00031171090085990727,0.0009015964460559189,0.010599769651889801,0.013470152392983437,0.018492896109819412,0.021306173875927925
Image_5519,n03584254,iPod,n03014705,chest,6.920268788235262e-06,1.392996546201175e-05,4.389901732793078e-06,6.428317192330724e-06,1.01462783277384e-05,1.2224398233229294e-05,1.9312377844471484e-05,3.992571873823181e-05,0.00013742130249738693,0.020150603726506233,0.018350187689065933,0.01115426979959011
Image_5520,n03584254,iPod,n04328186,"stopwatch, stop watch",4.322699169279076e-06,4.37892485933844e-05,5.626972051686607e-05,1.886726931843441e-05,1.8939352230518125e-05,2.161918018828146e-05,0.00013203737034928054,0.0005560393910855055,0.000256380473729223,0.0057214838452637196,0.00940625462681055,0.0849459320306778
Image_5521,n03584254,iPod,n04560804,water jug,0.0015639897901564837,0.0016689563635736704,0.0038536801002919674,0.0019637569785118103,0.0006219397764652967,0.0011214646510779858,0.001080838032066822,0.0017278117593377829,0.004889256786555052,0.004101920407265425,0.06475915014743805,0.16694287955760956
Image_5522,n03584254,iPod,n03584254,iPod,8.748384425416589e-05,6.583821232197806e-05,0.0006949358503334224,0.0007050318527035415,0.001121864072047174,0.0010756150586530566,0.0027910249773412943,0.007543366402387619,0.05856280028820038,0.0371505506336689,0.14878860116004944,0.0469704270362854
Image_5523,n03584254,iPod,n03179701,desk,0.0015441097784787416,0.0026811060961335897,0.00176332239061594,0.001196446712128818,0.0011509716277942061,0.0011490286560729146,0.0025383844040334225,0.0054229446686804295,0.06632430851459503,0.09166602045297623,0.1061076894402504,0.07018648087978363
Image_5524,n03584254,iPod,n04507155,umbrella,4.05660284741316e-05,0.0004627954913303256,0.003354828106239438,0.00029787493986077607,0.0002245226496597752,0.0003996281302534044,0.0010339951841160655,0.0010703345760703087,0.0009305870626121759,0.012934805825352669,0.08268330991268158,0.07414458692073822
Image_5525,n03584254,iPod,n04507155,umbrella,7.83289797254838e-05,0.0011428773868829012,0.006026177667081356,0.00038161606062203646,0.00016541704826522619,0.0003615344758145511,0.0007728341151960194,0.0009227485861629248,0.0014812982408329844,0.059196434915065765,0.6309746503829956,0.1297605186700821
Image_5526,n03584254,iPod,n04540053,volleyball,0.0034689893946051598,0.006840383633971214,0.04447608068585396,0.015145390294492245,0.006611287593841553,0.011039003729820251,0.009054683148860931,0.002725368831306696,0.01201637927442789,0.02114250138401985,0.0007165434653870761,0.0005492399213835597
Image_5527,n03584254,iPod,n04376876,syringe,1.2981353165741893e-06,2.2511321731144562e-06,5.965715899947099e-06,5.4142212320584804e-05,9.36890282901004e-05,0.00020198106358293444,0.00038468142156489193,0.0008840852533467114,0.005734700243920088,0.20281647145748138,0.1334555447101593,0.2157713621854782
Image_5528,n03584254,iPod,n04074963,"remote control, remote",4.196969712211285e-06,1.8906166587839834e-05,6.57393247820437e-05,5.991524085402489e-05,0.0001628007594263181,0.0005250720423646271,0.002480748575180769,0.03635824844241142,0.10446102917194366,0.10101581364870071,0.003185042878612876,0.0005938063259236515
Image_5529,n03584254,iPod,n04074963,"remote control, remote",5.917102498642635e-06,8.308359610964544e-06,2.4760445739957504e-05,2.6562422135611996e-05,5.5254447943298146e-05,0.0002326637477381155,0.0004993214388377964,0.0142906429246068,0.021862801164388657,3.19390237564221e-05,4.303787591197761e-06,8.193289431801531e-06
Image_5530,n03584254,iPod,n03670208,"limousine, limo",0.0008219894953072071,0.001557321404106915,0.006609688047319651,0.014065864495933056,0.007930433377623558,0.008358985185623169,0.01040704920887947,0.042838793247938156,0.03130412846803665,0.040510304272174835,0.008823048323392868,0.021387849003076553
Image_5531,n03584254,iPod,n02988304,CD player,0.0007750706863589585,0.00048114743549376726,0.0002789512509480119,0.00011879694648087025,0.0002597331185825169,0.0001287128689000383,0.0002129865752067417,0.0002866022987291217,0.0026107351295650005,0.0014051093021407723,0.021510949358344078,0.18366125226020813
Image_5532,n03584254,iPod,n04540053,volleyball,0.020747072994709015,0.019064495339989662,0.0688866376876831,0.020243121311068535,0.009489156305789948,0.01694652810692787,0.016688991338014603,0.0016100145876407623,0.005911399144679308,0.009638484567403793,0.000737441354431212,0.00014955269580241293
Image_5533,n03584254,iPod,n04376876,syringe,3.619205017457716e-06,4.634298420569394e-06,8.524650183971971e-06,5.262319973553531e-05,8.767664985498413e-05,0.0001424558722646907,0.00015788419113960117,0.00047799438470974565,0.0018837458919733763,0.008023097179830074,0.008741559460759163,0.0032182419672608376
Image_5534,n03584254,iPod,n04149813,scoreboard,9.229319175574346e-07,1.8645497448233073e-06,5.265718573355116e-05,6.462375313276425e-05,0.00014096079394221306,0.00011505434667924419,0.00015484537289012223,0.0002733281871769577,0.0007224925793707371,0.03171995282173157,0.11683287471532822,0.010533801279962063
Image_5535,n03584254,iPod,n04507155,umbrella,6.797923560952768e-05,0.0006179556366987526,0.00439445162191987,0.0003097742155659944,0.00019384472398087382,0.0004909007693640888,0.0004941104562021792,0.0009289473528042436,0.0023778120521456003,0.09321051836013794,0.2669309079647064,0.09223148226737976
Image_5536,n03584254,iPod,n03649909,"lawn mower, mower",9.634976595407352e-05,0.002267519710585475,0.00046246833517216146,0.0001471824070904404,0.00013854008284397423,0.00021670559362974018,0.0006612463039346039,0.0004540325026027858,0.0034783321898430586,0.0038601644337177277,0.0692351907491684,0.0064462535083293915
Image_5537,n03584254,iPod,n04074963,"remote control, remote",7.41224584999145e-06,1.3586864952230826e-05,5.5251486628549173e-05,6.274267070693895e-05,0.00014289660612121224,0.0006657567573711276,0.0015323238912969828,0.014675706624984741,0.011788863688707352,0.13887500762939453,0.044812604784965515,0.02082272619009018
Image_5538,n03584254,iPod,n03902125,"pay-phone, pay-station",8.058765524765477e-05,8.981784048955888e-06,1.2550192877824884e-05,3.179323539370671e-05,1.6496196622028947e-05,7.267963610502193e-06,1.890486055344809e-05,0.0001001939526759088,0.004175882320851088,0.0024490526411682367,0.000914056901820004,0.007601006887853146
Image_5539,n03584254,iPod,n03983396,"pop bottle, soda bottle",0.003405301831662655,0.03691009432077408,0.023363763466477394,0.005641837138682604,0.006977870129048824,0.008980793878436089,0.02974834479391575,0.09853683412075043,0.09993492066860199,0.027708405628800392,0.019481591880321503,0.09256169945001602
Image_5540,n03584254,iPod,n04328186,"stopwatch, stop watch",3.974080300395144e-06,5.460952525027096e-05,4.9091111577581614e-05,1.858939322119113e-05,2.712710374908056e-05,3.913158070645295e-05,0.00012430128117557615,0.0020092108752578497,0.003182340180501342,0.01665474660694599,0.0014942942652851343,0.0032060088124126196
Image_5541,n03584254,iPod,n04070727,"refrigerator, icebox",0.01591203548014164,0.00179935188498348,0.0029341753106564283,0.0042434027418494225,0.010757476091384888,0.01204797625541687,0.006330329459160566,0.011084089055657387,0.05094033479690552,0.0010076983598992229,0.006996497046202421,0.09748947620391846
Image_5542,n03584254,iPod,n04251144,snorkel,0.005149597302079201,0.0005729311378672719,0.0007987262215465307,0.0010056550381705165,0.005572701338678598,0.008722620084881783,0.028165722265839577,0.030308619141578674,0.023867379873991013,0.33797016739845276,0.34267064929008484,0.019520869478583336
Image_5543,n03584254,iPod,n04074963,"remote control, remote",7.642990567546804e-06,2.2698661268805154e-05,7.899628690211102e-05,4.839977191295475e-05,0.00013504108937922865,0.0006350580370053649,0.0014028724981471896,0.012173885479569435,0.011187263764441013,0.01340546365827322,0.03402097150683403,0.039069902151823044
Image_5544,n03584254,iPod,n04376876,syringe,6.309376658464316e-06,7.077069312799722e-06,2.035189390880987e-05,9.278680226998404e-05,0.0003253718896303326,0.0006056097336113453,0.0006055178237147629,0.0011974378721788526,0.004550384823232889,0.011827368289232254,0.0014015290653333068,0.0012553782435134053
Image_5545,n03584254,iPod,n03706229,magnetic compass,0.018352145329117775,0.008523974567651749,0.0039058576803654432,0.0058336444199085236,0.008569424971938133,0.020880164578557014,0.0512215830385685,0.1574200987815857,0.21571578085422516,0.01880449615418911,0.11731573939323425,0.06232815980911255
Image_5546,n03584254,iPod,n04328186,"stopwatch, stop watch",2.416549250483513e-06,3.299785021226853e-05,5.744830195908435e-05,2.6021431040135212e-05,2.470075196470134e-05,4.8295736633008346e-05,0.0001812811242416501,0.0007944271783344448,0.0022308151237666607,0.021439941599965096,0.00961774867027998,0.09235037863254547
Image_5547,n03584254,iPod,n04265275,space heater,1.3745022442890331e-05,0.0003307930601295084,0.0002995188988279551,0.00020962273993063718,0.00029467203421518207,0.0012078998843207955,0.00478423573076725,0.010784429498016834,0.05642867088317871,0.5040972828865051,0.00033988707582466304,9.364607103634626e-05
Image_5548,n03584254,iPod,n04265275,space heater,3.073801417485811e-05,0.0002475230139680207,0.00016788246284704655,9.39312667469494e-05,0.0001395093131577596,0.0005014481139369309,0.001036922330968082,0.002678485354408622,0.026400398463010788,0.041206471621990204,0.016303041949868202,0.07708390057086945
Image_5549,n03584254,iPod,n04265275,space heater,2.305049929418601e-05,0.0004654984222725034,0.00027582727489061654,0.00014649574586655945,0.0002838454383891076,0.0009049237705767155,0.001043600612320006,0.0006826036260463297,0.0013894295552745461,0.0022144902031868696,0.0007443793001584709,0.00015496925334446132
Image_5550,n03584254,iPod,n04507155,umbrella,7.19570234650746e-05,0.0006829753401689231,0.00467448215931654,0.000397563970182091,0.0002442477270960808,0.0003635826869867742,0.0006572180427610874,0.00041408813558518887,0.0023128155153244734,0.042424920946359634,0.0472978837788105,0.03835576772689819
Image_5551,n03599486,"jinrikisha, ricksha, rickshaw",n02950826,cannon,1.1931375638596364e-06,1.0767618732643314e-05,2.9579019610537216e-05,2.1479665520018898e-05,3.979876055382192e-05,6.404236955859233e-06,1.0379337254562415e-05,1.4511057088384405e-05,7.92560022091493e-05,0.0017867006827145815,0.060318998992443085,0.011789853684604168
Image_5552,n03599486,"jinrikisha, ricksha, rickshaw",n03444034,go-kart,0.0015618629986420274,0.004736507777124643,0.01279638521373272,0.012767422944307327,0.004021075554192066,0.0016959425993263721,0.0035577574744820595,0.00579280499368906,0.06626877933740616,0.013223630376160145,0.04430908337235451,0.03130713477730751
Image_5553,n03599486,"jinrikisha, ricksha, rickshaw",n04099969,"rocking chair, rocker",0.0002362723316764459,0.0003187372349202633,8.886685827746987e-05,1.9248469470767304e-05,6.165428931126371e-05,0.00020793784642592072,0.0003722463734447956,0.0003831360663753003,0.0016687150346115232,0.002346413442865014,3.704215487232432e-05,2.5194603381351044e-07
Image_5554,n03599486,"jinrikisha, ricksha, rickshaw",n03649909,"lawn mower, mower",4.867268944508396e-05,0.002878028666600585,0.0006051893578842282,0.00016149190196301788,0.00020864431280642748,0.00042310007847845554,0.0017878219950944185,0.0036597063299268484,0.004445252008736134,0.004204872064292431,0.0032764598727226257,0.00029445334803313017
Image_5555,n03599486,"jinrikisha, ricksha, rickshaw",n04099969,"rocking chair, rocker",0.00018149460083805025,0.00018559781892690808,7.729559729341418e-05,1.930064900079742e-05,4.662570063374005e-05,0.00015864679880905896,0.0003034433757420629,0.0006316225626505911,0.002947137923911214,0.07640843838453293,0.025777872651815414,0.17967168986797333
Image_5556,n03599486,"jinrikisha, ricksha, rickshaw",n04507155,umbrella,0.00011718639871105552,0.0012779162498191,0.0077763949520885944,0.0005531800561584532,0.0003330939798615873,0.0008596829720772803,0.0009892634116113186,0.0017384689999744296,0.0007541365921497345,0.09621696919202805,0.04246527701616287,0.03291696682572365
Image_5557,n03599486,"jinrikisha, ricksha, rickshaw",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.06982123851776123,0.001913870102725923,0.004460981581360102,0.023430366069078445,0.05595618113875389,0.03849983960390091,0.03356347233057022,0.01664530113339424,0.005795985460281372,8.1321759353159e-06,1.1753849094020552e-06,5.659884116937519e-09
Image_5558,n03599486,"jinrikisha, ricksha, rickshaw",n04275548,"spider web, spider's web",0.00010360006126575172,0.00022262429411057383,0.0004009507247246802,0.0002476917579770088,0.00038989001768641174,0.000426243816036731,0.0003876949194818735,0.0008967647445388138,0.004680397920310497,0.013595319353044033,0.009580831974744797,0.008265617303550243
Image_5559,n03599486,"jinrikisha, ricksha, rickshaw",n03649909,"lawn mower, mower",5.424485425464809e-05,0.002801519352942705,0.0004853790160268545,0.00013128832506481558,0.00019177955982740968,0.00046137601020745933,0.001075057894922793,0.0015370765468105674,0.0008954367367550731,0.007345589343458414,0.004631396848708391,0.0005419868393801153
