Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_3367,n02795169,"barrel, cask",n03544143,hourglass,0.14137719571590424,0.15014591813087463,0.14480862021446228,0.21335482597351074,0.12854917347431183,0.05634460970759392,0.041691213846206665,0.04317937418818474,0.04936975613236427,0.019819609820842743,0.03961283713579178,0.0012424354208633304
Image_3368,n02795169,"barrel, cask",n03544143,hourglass,0.15521617233753204,0.15362629294395447,0.15194296836853027,0.22789901494979858,0.09376408904790878,0.04917386174201965,0.03954225033521652,0.06991554796695709,0.03653157502412796,0.020428840070962906,0.019121773540973663,0.0055326675064861774
Image_3369,n02795169,"barrel, cask",n03544143,hourglass,0.14756211638450623,0.15930287539958954,0.14395195245742798,0.2098807543516159,0.11059563606977463,0.055067356675863266,0.053773753345012665,0.06330393254756927,0.04076610878109932,0.020705996081233025,0.019091593101620674,0.0071683223359286785
Image_3370,n02795169,"barrel, cask",n03544143,hourglass,0.1596035361289978,0.16329127550125122,0.14473307132720947,0.2123349905014038,0.12129818648099899,0.07991364598274231,0.05573005601763725,0.04799029603600502,0.04214814677834511,0.015375984832644463,0.01615923084318638,0.0004164233396295458
Image_3371,n02795169,"barrel, cask",n09193705,alp,0.1531652957201004,0.1255325973033905,0.0911584347486496,0.08861704915761948,0.06831341236829758,0.08127985894680023,0.09974579513072968,0.09514859318733215,0.12292078137397766,0.11429712176322937,0.11424940079450607,0.003637406276538968
Image_3372,n02795169,"barrel, cask",n03544143,hourglass,0.13620463013648987,0.13967692852020264,0.13887329399585724,0.198113813996315,0.09656991064548492,0.05216548591852188,0.048710476607084274,0.04772040620446205,0.03432955592870712,0.01417649257928133,0.024769021198153496,1.7058135199476965e-05
Image_3373,n02795169,"barrel, cask",n03544143,hourglass,0.13448335230350494,0.15197639167308807,0.1354718655347824,0.19428490102291107,0.12928631901741028,0.06932370364665985,0.04952653497457504,0.043898120522499084,0.042620137333869934,0.020672310143709183,0.04474067687988281,0.0032621705904603004
Image_3374,n02795169,"barrel, cask",n03544143,hourglass,0.14065276086330414,0.14871913194656372,0.1417539417743683,0.19314910471439362,0.12253226339817047,0.06609547138214111,0.04486994445323944,0.04571574181318283,0.03242393583059311,0.017946643754839897,0.034092944115400314,0.00571886682882905
Image_3375,n02795169,"barrel, cask",n09193705,alp,0.13508108258247375,0.11330755800008774,0.0899195596575737,0.08969423919916153,0.0669608935713768,0.07181105017662048,0.08478657901287079,0.069312684237957,0.09560901671648026,0.09528664499521255,0.08022139966487885,0.0010510383872315288
Image_3376,n02795169,"barrel, cask",n03544143,hourglass,0.1537100225687027,0.16178812086582184,0.14986126124858856,0.215035080909729,0.14894793927669525,0.0751991868019104,0.06325677037239075,0.061032868921756744,0.04438404366374016,0.017157848924398422,0.016113515943288803,0.0022688296157866716
Image_3377,n02795169,"barrel, cask",n03544143,hourglass,0.15718889236450195,0.15970800817012787,0.14806093275547028,0.20815293490886688,0.10622153431177139,0.07157392799854279,0.036104798316955566,0.04373373091220856,0.024913284927606583,0.006203800905495882,0.007389863487333059,0.0020675580017268658
Image_3378,n02795169,"barrel, cask",n03544143,hourglass,0.14731688797473907,0.1409478634595871,0.12984329462051392,0.18518435955047607,0.10208085924386978,0.058784741908311844,0.03656403720378876,0.0579720214009285,0.04329819232225418,0.025439001619815826,0.038638658821582794,0.005129024386405945
Image_3379,n02795169,"barrel, cask",n03544143,hourglass,0.14341334998607635,0.15599961578845978,0.13991476595401764,0.1838034838438034,0.11115332692861557,0.08735835552215576,0.043464794754981995,0.04383018612861633,0.03281909599900246,0.01238304004073143,0.022047044709324837,2.7163498089066707e-05
Image_3380,n02795169,"barrel, cask",n09193705,alp,0.13281872868537903,0.1072983518242836,0.08362098038196564,0.08091747015714645,0.056234970688819885,0.058785274624824524,0.10100700706243515,0.08248686790466309,0.09740103781223297,0.11230138689279556,0.0933518260717392,0.0002519841364119202
Image_3381,n02795169,"barrel, cask",n03544143,hourglass,0.1520015001296997,0.15895815193653107,0.1492554098367691,0.21934723854064941,0.136154443025589,0.08883550763130188,0.04062626510858536,0.03530995920300484,0.03118545562028885,0.011817479506134987,0.0160637516528368,0.0015398298855870962
Image_3382,n02795169,"barrel, cask",n03544143,hourglass,0.15141034126281738,0.15586215257644653,0.14691504836082458,0.21262255311012268,0.14047959446907043,0.055052924901247025,0.04833855852484703,0.043189771473407745,0.029004190117120743,0.011437811888754368,0.009409012272953987,0.0017479967791587114
Image_3383,n02795169,"barrel, cask",n09193705,alp,0.13618752360343933,0.11198745667934418,0.08507967740297318,0.08199004828929901,0.06517072767019272,0.06685470789670944,0.08334530889987946,0.06141845881938934,0.063334621489048,0.08313220739364624,0.06438065320253372,0.0011326009407639503
Image_3384,n02795169,"barrel, cask",n09193705,alp,0.14599472284317017,0.12414062768220901,0.09064428508281708,0.09478962421417236,0.06772477924823761,0.07127626240253448,0.09073901176452637,0.09153918921947479,0.12006503343582153,0.10281941294670105,0.10527385026216507,0.0010639564134180546
Image_3385,n02795169,"barrel, cask",n09193705,alp,0.13234968483448029,0.10970117896795273,0.08424310386180878,0.08368466794490814,0.057464614510536194,0.05521359294652939,0.07537571340799332,0.0752001628279686,0.10063367336988449,0.08864527195692062,0.0726858451962471,0.00046943267807364464
Image_3386,n02795169,"barrel, cask",n09193705,alp,0.12469715625047684,0.09963006526231766,0.0771339014172554,0.07718994468450546,0.06110060587525368,0.07293302565813065,0.13247548043727875,0.09292618185281754,0.10380882024765015,0.11565309017896652,0.12174185365438461,0.005565734580159187
Image_3387,n02795169,"barrel, cask",n03544143,hourglass,0.1499352902173996,0.1641433835029602,0.14578689634799957,0.22414745390415192,0.13281424343585968,0.06803864985704422,0.030288638547062874,0.03705289214849472,0.032108988612890244,0.02201380953192711,0.03052417002618313,0.002200719201937318
Image_3388,n02795169,"barrel, cask",n03544143,hourglass,0.14433830976486206,0.1455758512020111,0.14407120645046234,0.18813125789165497,0.09445391595363617,0.06443614512681961,0.038151439279317856,0.04692210629582405,0.04172518104314804,0.021459752693772316,0.019087472930550575,0.0032262105960398912
Image_3389,n02795169,"barrel, cask",n03544143,hourglass,0.16045443713665009,0.16849417984485626,0.16436342895030975,0.22307820618152618,0.15268729627132416,0.11431262642145157,0.09466570615768433,0.046847615391016006,0.034537460654973984,0.013928921893239021,0.029483426362276077,0.0034705218859016895
Image_3390,n02795169,"barrel, cask",n03544143,hourglass,0.14431793987751007,0.1504511535167694,0.13682572543621063,0.18577173352241516,0.1220441609621048,0.07033056765794754,0.044471465051174164,0.04156116023659706,0.025216875597834587,0.01391612458974123,0.016680631786584854,0.00011463506234576926
Image_3391,n02795169,"barrel, cask",n03544143,hourglass,0.14474700391292572,0.1520320177078247,0.15321439504623413,0.21455726027488708,0.11900939047336578,0.05266951769590378,0.03415125608444214,0.0303372573107481,0.02530742809176445,0.013588068075478077,0.013825400732457638,0.00648215226829052
Image_3392,n02795169,"barrel, cask",n09193705,alp,0.13223116099834442,0.11136852204799652,0.08265761286020279,0.08332858979701996,0.05959329754114151,0.06664210557937622,0.09249656647443771,0.08072178065776825,0.09895450621843338,0.1225317195057869,0.10109604150056839,0.0006800393457524478
Image_3393,n02795169,"barrel, cask",n03544143,hourglass,0.14363114535808563,0.14931048452854156,0.16004616022109985,0.2484971284866333,0.14530737698078156,0.05320233106613159,0.04015536606311798,0.07051380723714828,0.06337159872055054,0.021958278492093086,0.03465959057211876,0.0019765826873481274
Image_3394,n02795169,"barrel, cask",n09193705,alp,0.13335734605789185,0.10924948006868362,0.08025408536195755,0.07941824197769165,0.06076992303133011,0.08254563808441162,0.08857083320617676,0.09799636155366898,0.09266088902950287,0.12734760344028473,0.10326112061738968,0.007662714459002018
Image_3395,n02795169,"barrel, cask",n03544143,hourglass,0.1530180126428604,0.1504000872373581,0.1410546749830246,0.19266857206821442,0.11137189716100693,0.0573001503944397,0.046664126217365265,0.042696040123701096,0.04186702147126198,0.014219630509614944,0.028606103733181953,7.075794565025717e-05
Image_3396,n02795169,"barrel, cask",n03544143,hourglass,0.13068726658821106,0.14072994887828827,0.13893629610538483,0.22164513170719147,0.12671023607254028,0.08271659910678864,0.06630755960941315,0.03988762944936752,0.03419016674160957,0.012464904226362705,0.022123757749795914,0.0003530272515490651
Image_3397,n02795169,"barrel, cask",n09193705,alp,0.12875613570213318,0.10217183083295822,0.0802476704120636,0.07754562050104141,0.06326856464147568,0.07267819344997406,0.12302549928426743,0.12250877171754837,0.11123120784759521,0.10909285396337509,0.05751439183950424,0.00208341795951128
Image_3398,n02795169,"barrel, cask",n09193705,alp,0.1419985443353653,0.11318682879209518,0.08350358158349991,0.07936456054449081,0.07004562020301819,0.07843063771724701,0.13592514395713806,0.09880977123975754,0.13314174115657806,0.15762145817279816,0.107684426009655,0.009320838376879692
Image_3399,n02795169,"barrel, cask",n09193705,alp,0.12847335636615753,0.10616080462932587,0.08591397851705551,0.09303638339042664,0.07081902772188187,0.08208020776510239,0.10332206636667252,0.09643246233463287,0.0773063525557518,0.0864548459649086,0.07105384767055511,0.00026626564795151353
Image_3400,n02795169,"barrel, cask",n09193705,alp,0.14683181047439575,0.11842881888151169,0.08512676507234573,0.08079534769058228,0.06829357147216797,0.08072299510240555,0.1016753613948822,0.06724176555871964,0.07966291159391403,0.07920434325933456,0.06314066052436829,0.00017118956020567566
Image_3401,n02802426,basketball,n09193705,alp,0.13934066891670227,0.11162655800580978,0.08739795535802841,0.08639337122440338,0.0656033605337143,0.0720781460404396,0.10023799538612366,0.0786437913775444,0.11062221229076385,0.10419890284538269,0.0735587552189827,0.0011819787323474884
Image_3402,n02802426,basketball,n03544143,hourglass,0.14555980265140533,0.155467689037323,0.15218058228492737,0.22705763578414917,0.12418641895055771,0.06494823098182678,0.031628381460905075,0.03599560260772705,0.036424487829208374,0.01559081394225359,0.01111848559230566,0.0009145971271209419
Image_3403,n02802426,basketball,n03544143,hourglass,0.13845519721508026,0.15594685077667236,0.14865362644195557,0.2159290313720703,0.12461050599813461,0.07543329149484634,0.038404256105422974,0.039911482483148575,0.03575114905834198,0.014931552112102509,0.01265015173703432,0.0005829643341712654
Image_3404,n02802426,basketball,n03544143,hourglass,0.13939809799194336,0.14705058932304382,0.13493332266807556,0.1826181858778,0.0987948477268219,0.06095975637435913,0.037009190768003464,0.03816647082567215,0.036357514560222626,0.011955098249018192,0.017554933205246925,0.003686219919472933
Image_3405,n02802426,basketball,n03544143,hourglass,0.15614645183086395,0.16405820846557617,0.14112485945224762,0.21048270165920258,0.10610555857419968,0.07178657501935959,0.04090244695544243,0.04378693923354149,0.03719237819314003,0.01836991123855114,0.013550258241593838,0.00010939923959085718
Image_3406,n02802426,basketball,n03544143,hourglass,0.12771473824977875,0.14437898993492126,0.13534530997276306,0.20107215642929077,0.12052188813686371,0.06409710645675659,0.029447432607412338,0.03300207108259201,0.036248475313186646,0.013692252337932587,0.014116859063506126,0.0023561231791973114
Image_3407,n02802426,basketball,n09193705,alp,0.12711790204048157,0.10810893028974533,0.08416803926229477,0.08045321702957153,0.06776981800794601,0.08602211624383926,0.09644343703985214,0.09769962728023529,0.1040128618478775,0.12464484572410583,0.07306511700153351,0.00019889962277375162
Image_3408,n02802426,basketball,n03544143,hourglass,0.14250104129314423,0.1612357199192047,0.14043758809566498,0.2135779708623886,0.13413769006729126,0.08658412843942642,0.04592760279774666,0.04285280033946037,0.04881460592150688,0.018577437847852707,0.017738817259669304,0.0005107196629978716
Image_3409,n02802426,basketball,n03544143,hourglass,0.1456589698791504,0.15397115051746368,0.1230449452996254,0.18392573297023773,0.11047172546386719,0.08231320977210999,0.04530281201004982,0.06271953880786896,0.043512240052223206,0.022551855072379112,0.024785034358501434,0.0054418183863162994
Image_3410,n02802426,basketball,n03544143,hourglass,0.136052206158638,0.14795751869678497,0.1362079530954361,0.21305283904075623,0.11422520875930786,0.06282839924097061,0.02919415943324566,0.02876172587275505,0.020580371841788292,0.008485757745802402,0.015362650156021118,0.001319635077379644
Image_3411,n02802426,basketball,n09193705,alp,0.1316760927438736,0.10845424979925156,0.08417829126119614,0.08219092339277267,0.06575693190097809,0.07860289514064789,0.13758516311645508,0.095332071185112,0.13128498196601868,0.15688088536262512,0.19902047514915466,0.03354819491505623
Image_3412,n02802426,basketball,n03544143,hourglass,0.1264449805021286,0.13784834742546082,0.12148157507181168,0.1834132969379425,0.09146521240472794,0.06110275909304619,0.031033439561724663,0.03767554461956024,0.028180470690131187,0.010536547750234604,0.01119882334023714,0.0008851921884343028
Image_3413,n02802426,basketball,n03544143,hourglass,0.14812345802783966,0.1682058870792389,0.1627856343984604,0.23722830414772034,0.1346813291311264,0.08446981757879257,0.049069952219724655,0.04544656723737717,0.04245803877711296,0.014802217483520508,0.009914657101035118,0.00020501605467870831
Image_3414,n02802426,basketball,n03544143,hourglass,0.13564562797546387,0.15118834376335144,0.14757311344146729,0.21218568086624146,0.11751976609230042,0.06908871233463287,0.05880206078290939,0.055129677057266235,0.048061802983284,0.010947402566671371,0.007659922353923321,0.005370284430682659
Image_3415,n02802426,basketball,n03544143,hourglass,0.13632841408252716,0.153207466006279,0.1477726697921753,0.21857774257659912,0.11568092554807663,0.0625593513250351,0.03789076954126358,0.03802263364195824,0.03369467332959175,0.01108421478420496,0.010111063718795776,0.0015449230559170246
Image_3416,n02802426,basketball,n03544143,hourglass,0.1444476991891861,0.15081627666950226,0.16162337362766266,0.21647582948207855,0.13254554569721222,0.0707247406244278,0.052783217281103134,0.052571188658475876,0.03604260832071304,0.013094764202833176,0.021735506132245064,0.005767974071204662
Image_3417,n02802426,basketball,n03544143,hourglass,0.15223117172718048,0.16216832399368286,0.1552460491657257,0.20207658410072327,0.09526582807302475,0.06063937023282051,0.03287982568144798,0.0470719151198864,0.031292401254177094,0.009979894384741783,0.00854038167744875,0.0006236163317225873
Image_3418,n02802426,basketball,n09193705,alp,0.12823039293289185,0.10397525876760483,0.0814376026391983,0.07953572273254395,0.06904043257236481,0.06729450076818466,0.11175036430358887,0.10092443972826004,0.10586468130350113,0.10630462318658829,0.09210789203643799,0.0015177129535004497
Image_3419,n02802426,basketball,n03544143,hourglass,0.13448300957679749,0.15182028710842133,0.1285683661699295,0.18920673429965973,0.09779554605484009,0.07508093118667603,0.06145130470395088,0.05288795754313469,0.03546862676739693,0.012182188220322132,0.006403878331184387,0.0005945599405094981
Image_3420,n02802426,basketball,n03544143,hourglass,0.13981489837169647,0.16133767366409302,0.1492810994386673,0.20658014714717865,0.11638084053993225,0.07462481409311295,0.04788842797279358,0.04102912172675133,0.03723413497209549,0.01633744314312935,0.011946633458137512,0.003555396804586053
Image_3421,n02802426,basketball,n03544143,hourglass,0.16006527841091156,0.16702748835086823,0.15209293365478516,0.21143172681331635,0.1208462044596672,0.0677093118429184,0.042124129831790924,0.03633847087621689,0.034086957573890686,0.012808285653591156,0.015412109903991222,0.00021795830980408937
Image_3422,n02802426,basketball,n03544143,hourglass,0.15744949877262115,0.169139564037323,0.14505316317081451,0.23173308372497559,0.1307515650987625,0.08745358139276505,0.051572564989328384,0.044288523495197296,0.040814220905303955,0.012709987349808216,0.010867715813219547,0.000268045550910756
Image_3423,n02802426,basketball,n09193705,alp,0.15211543440818787,0.12407000362873077,0.0924927294254303,0.08995272219181061,0.06494389474391937,0.07462448626756668,0.12330040335655212,0.11640346795320511,0.15227745473384857,0.11533951759338379,0.07861098647117615,0.00036478694528341293
Image_3424,n02802426,basketball,n03544143,hourglass,0.15426915884017944,0.1686025708913803,0.14517322182655334,0.21843349933624268,0.12193693965673447,0.0680575966835022,0.06914281100034714,0.055832359939813614,0.03631054610013962,0.007114157546311617,0.009429534897208214,0.00023624298046343029
Image_3425,n02802426,basketball,n03544143,hourglass,0.13802777230739594,0.15244156122207642,0.13940955698490143,0.19467578828334808,0.11235816031694412,0.0671522319316864,0.02762223780155182,0.03501958027482033,0.030439265072345734,0.008452341891825199,0.007703943643718958,0.001023897435516119
Image_3426,n02802426,basketball,n03544143,hourglass,0.1401204764842987,0.1538475751876831,0.14134763181209564,0.20345181226730347,0.1125560775399208,0.05500181019306183,0.036848776042461395,0.029688574373722076,0.023705830797553062,0.009123480878770351,0.01177036389708519,0.0008489749161526561
Image_3427,n02802426,basketball,n03544143,hourglass,0.13133345544338226,0.14097534120082855,0.12141727656126022,0.18153312802314758,0.10482172667980194,0.06769561022520065,0.042990099638700485,0.043686699122190475,0.03255071863532066,0.02014683187007904,0.026460960507392883,0.001526223262771964
Image_3428,n02802426,basketball,n03544143,hourglass,0.14579716324806213,0.1547120213508606,0.13809940218925476,0.20096302032470703,0.11995566636323929,0.0667264312505722,0.041084449738264084,0.04371219873428345,0.02386929839849472,0.011613186448812485,0.016803273931145668,0.0029819300398230553
Image_3429,n02802426,basketball,n03544143,hourglass,0.14824330806732178,0.1647959202528,0.15414969623088837,0.21484585106372833,0.13968436419963837,0.08297864347696304,0.06555261462926865,0.05431833490729332,0.044678617268800735,0.012373127974569798,0.024618346244096756,0.0007577358628623188
Image_3430,n02802426,basketball,n03544143,hourglass,0.14987748861312866,0.15791305899620056,0.1379621922969818,0.20452246069908142,0.12488500773906708,0.08819816261529922,0.048183731734752655,0.04721786081790924,0.02684379182755947,0.010294618085026741,0.012560947798192501,0.00012732495088130236
Image_3431,n02802426,basketball,n03544143,hourglass,0.13413752615451813,0.1453832983970642,0.13970085978507996,0.22325855493545532,0.14062795042991638,0.08362456411123276,0.05025738850235939,0.04386339336633682,0.03274449333548546,0.013612724840641022,0.012425017543137074,0.0007331756642088294
Image_3432,n02802426,basketball,n09193705,alp,0.13088977336883545,0.1140301451086998,0.08433204889297485,0.0857025682926178,0.06460575759410858,0.05246055871248245,0.09723073989152908,0.0891018882393837,0.11878734081983566,0.1362624168395996,0.05393945425748825,0.00015695145702920854
Image_3433,n02802426,basketball,n03544143,hourglass,0.141429603099823,0.15436585247516632,0.14713415503501892,0.22280792891979218,0.1277691274881363,0.07733609527349472,0.038225043565034866,0.03658982738852501,0.041687075048685074,0.01714194193482399,0.011011646129190922,0.0005026296712458134
Image_3434,n02802426,basketball,n03544143,hourglass,0.16128531098365784,0.16902926564216614,0.17099544405937195,0.24391242861747742,0.14710570871829987,0.08691981434822083,0.04656287655234337,0.06433259695768356,0.06353355944156647,0.023496970534324646,0.01442352682352066,0.0011441486421972513
Image_3435,n02802426,basketball,n09193705,alp,0.13299888372421265,0.10781498998403549,0.0837414413690567,0.08711283653974533,0.06568781286478043,0.0630672425031662,0.110404834151268,0.09729945659637451,0.11890115588903427,0.1310238391160965,0.06895370036363602,0.0008208939107134938
Image_3436,n02802426,basketball,n03544143,hourglass,0.12961983680725098,0.142644464969635,0.13728578388690948,0.2004309743642807,0.12244798988103867,0.05887165293097496,0.04069657251238823,0.039797890931367874,0.04484768956899643,0.013960909098386765,0.011651905253529549,0.0005660797469317913
Image_3437,n02802426,basketball,n03544143,hourglass,0.14632762968540192,0.15405726432800293,0.1465548276901245,0.21459168195724487,0.10804072767496109,0.06463698297739029,0.04523209482431412,0.03381965681910515,0.035034503787755966,0.01276387833058834,0.017722882330417633,0.0008470890461467206
Image_3438,n02802426,basketball,n09193705,alp,0.13182157278060913,0.11023688316345215,0.0849248617887497,0.08352867513895035,0.06515661627054214,0.07508034259080887,0.11540225148200989,0.07191482931375504,0.10717660188674927,0.10606846958398819,0.09637077897787094,0.00027000042609870434
Image_3439,n02802426,basketball,n03544143,hourglass,0.1571398675441742,0.16012123227119446,0.1316552758216858,0.18973404169082642,0.09870977699756622,0.06301452964544296,0.042894426733255386,0.038958851248025894,0.029931440949440002,0.011462334543466568,0.012626231648027897,5.15180108777713e-05
Image_3440,n02802426,basketball,n03544143,hourglass,0.14792999625205994,0.15884706377983093,0.13307267427444458,0.20790995657444,0.10839247703552246,0.07804837077856064,0.04044840857386589,0.040816426277160645,0.02764645218849182,0.01617673598229885,0.025639329105615616,0.005907475482672453
Image_3441,n02802426,basketball,n03544143,hourglass,0.13917289674282074,0.15103481709957123,0.13700604438781738,0.19761039316654205,0.09679105877876282,0.05977218225598335,0.04138493165373802,0.0365934744477272,0.03473474085330963,0.01570061966776848,0.011884133331477642,0.004162515979260206
Image_3442,n02802426,basketball,n03544143,hourglass,0.1469067633152008,0.16092605888843536,0.15133558213710785,0.22079063951969147,0.1487889587879181,0.09112386405467987,0.04201949015259743,0.04711192101240158,0.04103448987007141,0.015266664326190948,0.012196622788906097,0.0006597546744160354
Image_3443,n02802426,basketball,n03544143,hourglass,0.13901691138744354,0.15144771337509155,0.13814763724803925,0.202340766787529,0.10827895253896713,0.06783496588468552,0.03491745516657829,0.03863808885216713,0.02832573466002941,0.01194975059479475,0.008042922243475914,0.0010482221841812134
Image_3444,n02802426,basketball,n09193705,alp,0.12803234159946442,0.10125382244586945,0.07888554781675339,0.07458119094371796,0.05889517813920975,0.05587945878505707,0.12195795774459839,0.09973868727684021,0.09841214120388031,0.1394137442111969,0.03419527783989906,0.0034232642501592636
Image_3445,n02802426,basketball,n09193705,alp,0.13487832248210907,0.10806439816951752,0.0831393226981163,0.08227039128541946,0.060816701501607895,0.06464502960443497,0.10839294642210007,0.0762241929769516,0.10347144305706024,0.11265222728252411,0.10922777652740479,0.002911468269303441
Image_3446,n02802426,basketball,n03544143,hourglass,0.13369297981262207,0.14247114956378937,0.13468225300312042,0.1942574679851532,0.10453630983829498,0.06091586872935295,0.03234279155731201,0.03145856782793999,0.026214908808469772,0.007284991443157196,0.009903295896947384,0.0007226051529869437
Image_3447,n02802426,basketball,n03544143,hourglass,0.15012900531291962,0.1607188880443573,0.15152162313461304,0.20723457634449005,0.11836664378643036,0.08292166888713837,0.049766603857278824,0.055559270083904266,0.04301955923438072,0.023931818082928658,0.024737156927585602,0.0012518943985924125
Image_3448,n02802426,basketball,n03544143,hourglass,0.16179992258548737,0.1686495989561081,0.1790214478969574,0.24946162104606628,0.1497967690229416,0.07829252630472183,0.04875187203288078,0.02693791873753071,0.021910548210144043,0.010625064373016357,0.0082095917314291,0.0007670950726605952
Image_3449,n02802426,basketball,n03544143,hourglass,0.13166894018650055,0.14772814512252808,0.13458813726902008,0.1882975697517395,0.10716963559389114,0.06949714571237564,0.043841924518346786,0.029593506827950478,0.03525570407509804,0.011688905768096447,0.009864995256066322,0.0001450963318347931
Image_3450,n02802426,basketball,n03544143,hourglass,0.1377466768026352,0.14955703914165497,0.11829114705324173,0.16442620754241943,0.07831715792417526,0.04747587814927101,0.041025009006261826,0.03849621117115021,0.029527384787797928,0.009175275452435017,0.013804934918880463,0.0007210602634586394
Image_3451,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.15616276860237122,0.12349233031272888,0.08939459919929504,0.09040120244026184,0.0651324987411499,0.07120145112276077,0.12496522814035416,0.09806712716817856,0.11102252453565598,0.09629194438457489,0.05359954759478569,0.0008052046759985387
Image_3452,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.1725025773048401,0.15820254385471344,0.13490211963653564,0.17904748022556305,0.10296376794576645,0.07599246501922607,0.027300868183374405,0.045521289110183716,0.02635156735777855,0.01611972227692604,0.02094636857509613,0.0006578339380212128
Image_3453,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.1419927030801773,0.14368699491024017,0.13540729880332947,0.17802494764328003,0.09219589829444885,0.08047546446323395,0.04236149787902832,0.06980513781309128,0.048096731305122375,0.030454887077212334,0.02053878828883171,0.0016347798518836498
Image_3454,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.16002485156059265,0.1332981437444687,0.09597427397966385,0.08993970602750778,0.07531911879777908,0.08584446460008621,0.1296190619468689,0.10848001390695572,0.1325726956129074,0.0902288556098938,0.14661496877670288,0.0015891706570982933
Image_3455,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.16104859113693237,0.12780684232711792,0.09161701798439026,0.09594947099685669,0.07220017910003662,0.08225713670253754,0.10821767151355743,0.09868723154067993,0.12246118485927582,0.1154482290148735,0.10078877210617065,0.0013141699600964785
Image_3456,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.13857994973659515,0.11085952818393707,0.08440521359443665,0.08487603068351746,0.0644097700715065,0.06975556164979935,0.12211655080318451,0.09832385182380676,0.11427683383226395,0.1109313890337944,0.10942438989877701,0.002803433919325471
Image_3457,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.13559013605117798,0.1469687521457672,0.1485990583896637,0.2101348340511322,0.11889026314020157,0.06770351529121399,0.04500251263380051,0.049241114407777786,0.04300549998879433,0.019705673679709435,0.04089837148785591,0.000869134848471731
Image_3458,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.14262330532073975,0.11052817106246948,0.08366754651069641,0.08708174526691437,0.06875333935022354,0.060023240745067596,0.11380672454833984,0.0894814133644104,0.10005372762680054,0.08875295519828796,0.08430828899145126,0.0012915931874886155
Image_3459,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.14672400057315826,0.15612353384494781,0.13644790649414062,0.17992237210273743,0.09010913223028183,0.06554267555475235,0.029979374259710312,0.023703349754214287,0.019592806696891785,0.013164962641894817,0.0191708505153656,0.00031319644767791033
Image_3460,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.14538268744945526,0.11430790275335312,0.0881558284163475,0.09269431233406067,0.0761861577630043,0.08995655179023743,0.13759209215641022,0.11649440973997116,0.12339974194765091,0.11236164718866348,0.1205359697341919,0.000379318866180256
Image_3461,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.1361737698316574,0.10751918703317642,0.08284361660480499,0.08764924854040146,0.06328798085451126,0.06246841326355934,0.1035577654838562,0.0937281921505928,0.10788624733686447,0.10976589471101761,0.07933569699525833,0.001976046012714505
Image_3462,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.14151880145072937,0.11388890445232391,0.08791829645633698,0.09339135885238647,0.07503195852041245,0.10076268762350082,0.11227688193321228,0.07995086163282394,0.1069006398320198,0.10743843764066696,0.07264872640371323,0.001450030249543488
Image_3463,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.15066318213939667,0.11727821826934814,0.08938105404376984,0.08822357654571533,0.06817302852869034,0.06251467764377594,0.10234804451465607,0.07207942008972168,0.10147786140441895,0.11254308372735977,0.09036651998758316,0.0074054948054254055
Image_3464,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.15576860308647156,0.1652214676141739,0.13894318044185638,0.2028406858444214,0.13416467607021332,0.09659525007009506,0.050176624208688736,0.06788430362939835,0.04661300405859947,0.026527028530836105,0.019739296287298203,0.014484670013189316
Image_3465,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.14269129931926727,0.15242275595664978,0.15236029028892517,0.2296968698501587,0.14043885469436646,0.08144361525774002,0.055781591683626175,0.04155156388878822,0.04064995050430298,0.013354570604860783,0.025784766301512718,0.0002252398116979748
Image_3466,n02808440,"bathtub, bathing tub, bath, tub",n09193705,alp,0.14662639796733856,0.11302824318408966,0.08460546284914017,0.0841195359826088,0.06914015859365463,0.08447732031345367,0.11498822271823883,0.08135642856359482,0.1060316190123558,0.09643007814884186,0.045418355613946915,0.0003899110888596624
Image_3467,n02808440,"bathtub, bathing tub, bath, tub",n03544143,hourglass,0.15290388464927673,0.16403810679912567,0.15165221691131592,0.2146643102169037,0.14979355037212372,0.0977405458688736,0.07570679485797882,0.04723278805613518,0.031290553510189056,0.011908909305930138,0.016568373888731003,5.5913342293933965e-06
