Image,True_WNID,True_Label,Random_WNID,Random_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_4638,n03085013,"computer keyboard, keypad",n07749582,lemon,0.0006823388976044953,0.0003382930299267173,0.00010873647988773882,0.0002291806595167145,0.0007118597277440131,0.00026246035122312605,0.00019554230675566941,0.001724011730402708,0.0007465980597771704,3.788529056691914e-06,8.511978194292169e-06,2.8838014259235933e-05
Image_4639,n03085013,"computer keyboard, keypad",n02123394,Persian cat,3.375309461262077e-06,0.0001829812244977802,0.000175372653757222,0.0008447921136394143,0.00010448606190038845,0.0032497840002179146,0.002557617612183094,0.01853995956480503,7.066727266646922e-05,0.00010082918015541509,3.8923744227759016e-08,2.867857438104693e-05
Image_4640,n03085013,"computer keyboard, keypad",n01910747,jellyfish,0.0011160814901813865,0.001571333035826683,0.004082261584699154,2.2970238205743954e-05,0.00011922843987122178,0.0005922295385971665,4.063891901751049e-05,0.012110204435884953,0.0003486578643787652,2.0493149349931628e-05,1.9308256327121853e-08,5.471290521336103e-12
Image_4641,n03085013,"computer keyboard, keypad",n04118538,rugby ball,0.0002523194707464427,4.87004617752973e-05,0.001222028979100287,1.5120439456950407e-05,1.892990985652432e-05,1.0046302122646011e-05,0.006689921952784061,0.025627730414271355,0.002279477659612894,0.0005634026019833982,5.077700748756797e-08,7.784345143591054e-06
Image_4642,n03085013,"computer keyboard, keypad",n02909870,"bucket, pail",0.000392788351746276,0.0019251203630119562,0.003533292096108198,0.0007120997179299593,0.006928729359060526,0.0008659060113132,0.0005201167077757418,2.605622103146743e-05,5.863694241270423e-06,2.4757969185884576e-07,6.631478299823357e-08,3.721599764472394e-11
Image_4643,n03085013,"computer keyboard, keypad",n03599486,"jinrikisha, ricksha, rickshaw",1.613095446373336e-05,3.66712556569837e-05,1.4470356290985364e-05,0.0005720161716453731,0.010638866573572159,0.006457456387579441,6.3046054492588155e-06,0.0005051732296124101,0.0054483613930642605,0.0001385599171044305,2.2101913543792762e-07,3.549019689241817e-10
Image_4644,n03085013,"computer keyboard, keypad",n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.0003477887366898358,8.596207044320181e-05,0.0007575483759865165,1.57904014486121e-05,0.0060900915414094925,0.0005281667108647525,0.00015840794367250055,0.0005898287636227906,0.002359546022489667,3.3130501833511516e-05,5.4384614867064585e-11,2.4226520095593784e-11
Image_4645,n03085013,"computer keyboard, keypad",n07695742,pretzel,1.015645557345124e-05,3.093330087722279e-05,0.0035764682106673717,1.1181754416611511e-05,1.2433704796421807e-05,0.00010806746286107227,0.11712657660245895,8.665477071190253e-05,7.37792151994654e-06,1.445135239919182e-06,3.1013163148685408e-09,4.250164664654221e-09
Image_4646,n03085013,"computer keyboard, keypad",n04179913,sewing machine,0.0015593350399285555,9.47823627939215e-06,0.007173673715442419,0.0004242582363076508,0.024834362789988518,1.9645858628791757e-05,9.744992712512612e-05,0.000548938347492367,0.0025411087553948164,4.632835043594241e-05,5.049980700277956e-06,5.110276561026694e-06
Image_4647,n03085013,"computer keyboard, keypad",n09428293,"seashore, coast, seacoast, sea-coast",0.005912377964705229,0.0003232831659261137,0.000734560308046639,0.0014446608256548643,0.0010680891573429108,0.0015935248229652643,0.0038045349065214396,0.0006309960735961795,2.38105913012987e-05,5.063333901489386e-06,3.84467648473219e-06,6.182747824823309e-08
Image_4648,n03085013,"computer keyboard, keypad",n02699494,altar,0.00013383365876507014,5.8186360547551885e-05,0.005405566655099392,0.0015040987636893988,6.357547135849018e-06,0.001420440268702805,0.011170892976224422,0.029868707060813904,5.801258157589473e-05,0.016863035038113594,0.008773377165198326,4.00499084207695e-05
Image_4649,n03085013,"computer keyboard, keypad",n02666196,abacus,0.00021422537975013256,0.00024282025697175413,0.002613306511193514,0.057128291577100754,0.00012944373884238303,0.001714630052447319,0.0026491049211472273,0.00013200253306422383,0.0008806909900158644,6.118651185715862e-08,5.616972165167766e-11,8.903675130511601e-09
Image_4650,n03085013,"computer keyboard, keypad",n03617480,kimono,0.01893235556781292,2.3385482563753612e-05,1.7434802430216223e-05,9.63933634920977e-05,6.408022454706952e-05,0.0020141410641372204,0.00040477924630977213,0.0012031365185976028,3.6358737816044595e-06,4.830646389564208e-07,2.3182529673704266e-08,1.9660453820513624e-12
Image_4651,n03089624,"confectionery, confectionary, candy store",n04356056,"sunglasses, dark glasses, shades",2.882125227188226e-05,0.00457286462187767,4.6332912461366504e-05,0.0006261193193495274,0.004532915540039539,0.0006411480135284364,0.00030725018586963415,0.001382301328703761,0.00010841584298759699,6.65191764710471e-05,2.2394908683054382e-07,0.0007146375719457865
Image_4652,n03089624,"confectionery, confectionary, candy store",n02906734,broom,0.08142176270484924,0.004162492696195841,0.0001773184776538983,0.0007569831213913858,0.03477160260081291,0.016767967492341995,0.00046170776477083564,9.283651888836175e-05,0.00013498726184479892,0.00030044635059311986,8.907206211006269e-05,0.0001998480292968452
Image_4653,n03089624,"confectionery, confectionary, candy store",n07711569,mashed potato,0.00016881927149370313,9.580729965819046e-05,0.0024928816128522158,6.408258923329413e-05,0.0007256385288201272,7.445720257237554e-05,0.0004367320507299155,0.0036975922994315624,0.014609222300350666,4.900223211734556e-05,0.0009232121519744396,0.00047661730786785483
Image_4654,n03089624,"confectionery, confectionary, candy store",n07615774,"ice lolly, lolly, lollipop, popsicle",0.011879313737154007,8.338171028299257e-06,6.050194861018099e-05,0.00040798154077492654,9.089168452192098e-05,0.00024510532966814935,0.11305269598960876,0.12606416642665863,9.463475180382375e-06,9.978153684642166e-06,0.00011491596524138004,1.3813767907322472e-07
Image_4655,n03089624,"confectionery, confectionary, candy store",n12267677,acorn,3.04793611576315e-05,1.4411773008760065e-05,0.0003552551497705281,5.909468745812774e-05,3.3751373848645017e-05,0.0022453968413174152,0.00017203076276928186,0.00023234874242916703,0.0008548659388907254,2.2676358639728278e-05,2.7369279065325713e-10,1.8054183925642064e-08
Image_4656,n03089624,"confectionery, confectionary, candy store",n02002724,"black stork, Ciconia nigra",9.252205018128734e-06,0.0006799254333600402,0.009464658796787262,2.74473841272993e-05,0.014162878505885601,0.003181667998433113,0.0007631191401742399,4.2640051105991006e-05,0.0018133927369490266,2.039338869508356e-05,3.8767913792980835e-05,2.9155778236145125e-08
Image_4657,n03089624,"confectionery, confectionary, candy store",n04540053,volleyball,2.6889961191045586e-06,1.8918894056696445e-05,4.295809048926458e-05,5.1885235734516755e-05,0.012375354766845703,0.0006363855209201574,0.014884927310049534,7.018903852440417e-05,0.008635735139250755,2.968029093608493e-06,8.793132906248502e-07,0.0012781355762854218
Image_4658,n03089624,"confectionery, confectionary, candy store",n02056570,"king penguin, Aptenodytes patagonica",0.00044481249642558396,0.01325367484241724,8.903077832655981e-05,0.001562040764838457,0.00019971748406533152,0.00143274269066751,0.0002271904522785917,2.207157012890093e-05,0.0030465219169855118,3.292868859716691e-05,3.722249311977066e-05,6.721875820403511e-07
Image_4659,n03089624,"confectionery, confectionary, candy store",n04008634,"projectile, missile",0.016874127089977264,9.956267604138702e-05,0.0001792219263734296,0.0001108349024434574,0.0001233689981745556,0.00029976051882840693,0.00469755195081234,0.020094826817512512,0.0007783540058881044,8.089211041806266e-05,2.1810080852446845e-07,1.0949657962555648e-06
Image_4660,n03089624,"confectionery, confectionary, candy store",n03404251,fur coat,0.0001339649606961757,7.330475636990741e-05,0.012296270579099655,2.8884023777209222e-05,0.000501470931340009,0.00021982070757076144,0.0006889109499752522,0.00014221828314475715,0.0006394134252332151,0.0030306933913379908,2.3808421900639587e-08,9.134835665669527e-10
Image_4661,n03089624,"confectionery, confectionary, candy store",n03444034,go-kart,0.00046059986925683916,0.0009369947947561741,0.0002322211948921904,0.005887783132493496,7.216015364974737e-05,0.0005030324682593346,0.0003348737955093384,0.0016041550552472472,0.00029917151550762355,0.0004747677012346685,4.34046967257018e-08,4.4976908952776284e-07
Image_4662,n03089624,"confectionery, confectionary, candy store",n02233338,"cockroach, roach",0.00940545741468668,4.6009292418602854e-05,0.0037666058633476496,0.005098575260490179,7.137998909456655e-05,0.0002125050377799198,0.00596928084269166,0.0032274413388222456,0.008577371016144753,1.8569387520983582e-06,1.5822438115264958e-07,5.3067203964474174e-09
Image_4663,n03089624,"confectionery, confectionary, candy store",n03662601,lifeboat,0.002920194063335657,0.0011320236371830106,0.00302971713244915,0.0009353989735245705,0.0003507050860207528,0.009253083728253841,0.005772268399596214,0.0015252148732542992,0.0014816782204434276,1.673066776675114e-06,1.8970703763443453e-07,0.010331149213016033
Image_4664,n03089624,"confectionery, confectionary, candy store",n02793495,barn,0.0007837657467462122,6.203885732247727e-06,9.454168321099132e-05,0.001352075138129294,8.059958418016322e-06,0.0013657796662300825,0.0002558171399869025,1.2697946658590809e-05,0.001249565975740552,2.1197720343479887e-06,2.901714992731286e-07,9.591542493581073e-08
Image_4665,n03089624,"confectionery, confectionary, candy store",n02802426,basketball,0.0004258042899891734,3.4048283851007e-05,0.00016409812087658793,0.007772000040858984,0.0011745033552870154,2.2956459361012094e-05,0.05417889729142189,9.257072815671563e-05,2.3601431166753173e-05,2.478500027791597e-05,2.9411783543764614e-05,3.6450389870879008e-06
Image_4666,n03089624,"confectionery, confectionary, candy store",n03976657,pole,3.3417734812246636e-05,0.008349044248461723,6.223215677891858e-06,0.0024131187237799168,0.000878108199685812,1.8263322999700904e-05,1.8497128621675074e-05,0.00010174293856834993,0.04450281709432602,3.477966288301104e-07,5.225448944656819e-07,4.887550630883197e-07
Image_4667,n03089624,"confectionery, confectionary, candy store",n03026506,Christmas stocking,0.00043654607725329697,0.008436490781605244,0.0004278758424334228,1.0219467185379472e-05,0.11756584793329239,0.0006638707709498703,0.0008141064317896962,0.0017820583889260888,0.002897966420277953,6.720294010165162e-08,8.303056347358506e-06,0.0004420810437295586
Image_4668,n03089624,"confectionery, confectionary, candy store",n03388043,fountain,1.7179219867102802e-05,0.002344125881791115,0.0202025193721056,3.889622530550696e-05,0.00036956838448531926,0.0017356673488393426,0.0006238691275939345,0.003103491384536028,0.0005734920268878341,8.870645251590759e-05,4.0289047319674864e-05,0.0001286852202611044
Image_4669,n03089624,"confectionery, confectionary, candy store",n02132136,"brown bear, bruin, Ursus arctos",4.244290266797179e-06,0.0007375237182714045,4.561684909276664e-05,0.004934411961585283,0.00031796973780728877,9.814822260523215e-05,1.1749465556931682e-05,0.00029993767384439707,0.00010721926810219884,0.009986800141632557,1.003178931568982e-05,8.979283165899687e-07
Image_4670,n03089624,"confectionery, confectionary, candy store",n02058221,"albatross, mollymawk",0.0001278710551559925,8.870111196301877e-05,1.7840773580246605e-05,0.0009778038365766406,0.0017327923560515046,0.001632634666748345,0.00022647187870461494,9.675264300312847e-05,0.00064855843083933,1.2899057377779855e-09,1.7984452815866803e-10,8.03066109705125e-14
Image_4671,n03089624,"confectionery, confectionary, candy store",n01770393,scorpion,0.001550242304801941,0.00537039153277874,3.377419852768071e-05,0.0005628968356177211,0.0008633894030936062,0.01081959530711174,0.0006132149137556553,0.00012539216550067067,0.0009645889513194561,2.4282211796844422e-08,0.016849832609295845,2.8699943868559785e-05
Image_4672,n03089624,"confectionery, confectionary, candy store",n03447447,gondola,0.00013166294957045466,0.003169027389958501,5.676420187228359e-05,0.0016128125134855509,3.23310487146955e-05,0.00037673243787139654,7.035297312540933e-05,0.0014703655615448952,0.0002632807882037014,1.525591142126359e-05,3.241013644128543e-07,1.6301322602885193e-07
Image_4673,n03089624,"confectionery, confectionary, candy store",n07753592,banana,0.03197527676820755,0.00014231019304133952,0.00032196351094171405,9.074122499441728e-05,0.0007485455716960132,0.0001398407039232552,0.0008016784559004009,0.005752597935497761,0.0028205043636262417,0.004232104402035475,0.0013847328955307603,2.5326160084659932e-06
Image_4674,n03089624,"confectionery, confectionary, candy store",n03584254,iPod,0.00044883135706186295,0.0002469054306857288,0.0005564182065427303,0.00027199924807064235,0.0002955558302346617,5.189851435716264e-05,0.012996483594179153,4.451293352758512e-05,0.0005824942491017282,4.497340171383257e-07,3.257281093738129e-07,1.8664363210518786e-07
Image_4675,n03089624,"confectionery, confectionary, candy store",n07579787,plate,5.174060788704082e-06,1.7750548067851923e-05,8.010649617062882e-05,1.1897765944013372e-05,0.00863943062722683,0.0012125121429562569,0.003449898213148117,2.864309681172017e-05,7.827876834198833e-05,4.502903175307438e-05,0.011326810345053673,3.1784995826455997e-06
Image_4676,n03089624,"confectionery, confectionary, candy store",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.012520628981292248,0.0010725914034992456,0.0008373560849577188,5.861345925950445e-05,0.0003916205605491996,0.0004698525881394744,5.174994294065982e-05,0.0002517367247492075,0.0074147386476397514,1.0118749742105138e-05,9.081703638003091e-07,2.019954536081059e-06
Image_4677,n03089624,"confectionery, confectionary, candy store",n02481823,"chimpanzee, chimp, Pan troglodytes",2.1745412595919333e-05,1.0107635716849472e-05,0.0017375531606376171,8.118901860143524e-06,8.912395423976704e-05,0.00016567035345360637,0.024896305054426193,0.0020132686477154493,0.005174861755222082,0.0005169300129637122,2.242693881271407e-06,5.930129987063992e-08
Image_4678,n03089624,"confectionery, confectionary, candy store",n04532106,vestment,2.9881453883717768e-05,0.01739429123699665,0.001268852734938264,0.0019340722355991602,0.019808528944849968,6.333688361337408e-05,0.005217723548412323,0.0005485098226927221,0.005971874576061964,2.2369085854734294e-05,4.351894313003868e-05,2.4964994736365043e-05
Image_4679,n03089624,"confectionery, confectionary, candy store",n04366367,suspension bridge,0.00042001280235126615,3.712877878569998e-05,0.0008472201297990978,4.102102684555575e-05,0.0020931409671902657,1.5950286979204975e-05,0.00035267448402009904,0.0029398456681519747,1.7801057765609585e-05,3.760268896257912e-08,2.0389553867516952e-07,2.5921343294044163e-08
Image_4680,n03089624,"confectionery, confectionary, candy store",n03393912,freight car,6.124125502537936e-05,0.0018790076719596982,0.0019377057906240225,0.0024750346783548594,9.762550325831398e-05,7.239520346047357e-05,0.00034048184170387685,3.501990431686863e-05,0.0009086117497645319,3.7415364204207435e-05,4.943633058474006e-08,1.798135053832084e-05
Image_4681,n03089624,"confectionery, confectionary, candy store",n03089624,"confectionery, confectionary, candy store",6.826456683484139e-06,0.23248888552188873,0.0014677103608846664,0.0003188415721524507,8.018896187422797e-05,0.0001693246013019234,0.00246739131398499,0.001158774015493691,0.00014131849457044154,1.0214369012828683e-06,3.217912762920605e-07,0.6641852855682373
Image_4682,n03089624,"confectionery, confectionary, candy store",n07747607,orange,0.0010922288056463003,6.742882305843523e-06,0.0029624952003359795,0.0008809579885564744,0.00027963551110588014,0.00031286192825064063,0.007778240367770195,7.807141082594171e-05,0.0004630692710634321,7.288106758096546e-07,6.814325752202421e-05,9.972611181296998e-09
Image_4683,n03089624,"confectionery, confectionary, candy store",n02395406,"hog, pig, grunter, squealer, Sus scrofa",0.008203047327697277,0.0020415380131453276,0.000457894173450768,8.993328265205491e-06,0.013478696346282959,0.008085270412266254,0.0007316425326280296,0.0013099220814183354,1.8843536963686347e-05,8.568812336307019e-05,9.652954986449913e-07,0.00010216741793556139
Image_4684,n03089624,"confectionery, confectionary, candy store",n02815834,beaker,7.762475433992222e-05,1.548920954519417e-05,0.000754331354983151,1.0668048162187915e-05,0.0019031374249607325,0.001712678698822856,0.007898570969700813,0.0018359427340328693,9.945260535459965e-05,8.247744744949159e-07,5.769195468019461e-07,7.557335266028531e-06
Image_4685,n03089624,"confectionery, confectionary, candy store",n04501370,turnstile,0.00018148952221963555,0.006878478452563286,0.004917351063340902,0.013914707116782665,0.0017637570854276419,0.0010640481486916542,0.00022350656217895448,0.050174687057733536,0.0002600715379230678,7.839127647457644e-06,5.983789606034406e-07,0.0003800364793278277
Image_4686,n03089624,"confectionery, confectionary, candy store",n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus",0.00010127653513336554,2.2700836780131795e-05,0.02645055763423443,0.0003072418039664626,0.0003127728123217821,0.0003940242459066212,0.00042720732744783163,0.009664153680205345,0.030692419037222862,0.00010641817789291963,2.6131531285500387e-06,6.876909174025059e-05
Image_4687,n03089624,"confectionery, confectionary, candy store",n02666196,abacus,5.380202128435485e-05,0.0014339970657601953,0.0020741240587085485,0.00010405381181044504,0.0014268039958551526,0.0003614015586208552,0.0005537793622352183,0.0008882182301022112,2.3082824554876424e-05,0.0001146221547969617,4.279096899040269e-08,2.0731395125039853e-06
Image_4688,n03089624,"confectionery, confectionary, candy store",n03649909,"lawn mower, mower",0.013209505937993526,7.571788955829106e-06,1.5171174709394109e-05,0.00013884097279515117,0.00022783331223763525,0.0012051013763993979,0.000433079112553969,0.001260340679436922,5.924798642809037e-06,1.1024425248251646e-06,6.0805159591836855e-06,1.1386962341930484e-06
Image_4689,n03089624,"confectionery, confectionary, candy store",n02236044,"mantis, mantid",2.099792254739441e-05,0.00026875350158661604,0.0023125652223825455,0.00012221098586451262,4.6727443987037987e-05,0.00674058124423027,7.014693255769089e-05,0.0010953323217108846,8.835848711896688e-05,2.8401511372067034e-05,0.000451003375928849,5.166437588854933e-08
Image_4690,n03089624,"confectionery, confectionary, candy store",n03838899,"oboe, hautboy, hautbois",2.183320975746028e-05,5.748010880779475e-05,0.00014815728354733437,0.0011077012168243527,0.00048507904284633696,0.006342673674225807,0.0009436684777028859,0.015195254236459732,0.0009097944712266326,1.8282791643287055e-05,5.350626815925352e-05,3.2869436381588457e-06
Image_4691,n03089624,"confectionery, confectionary, candy store",n04099969,"rocking chair, rocker",0.00025103031657636166,0.006925438065081835,0.0001783462503226474,0.0003871647932101041,0.043908167630434036,0.00042746408144012094,0.004794399254024029,0.0007652667118236423,0.0005477681988850236,0.00018476208788342774,1.745950612530578e-06,4.6928579422456096e-07
Image_4692,n03089624,"confectionery, confectionary, candy store",n01855672,goose,0.00031279170070774853,0.014708229340612888,0.00011023905972251669,7.233036012621596e-05,0.00016443539061583579,0.006368360947817564,0.0009656737092882395,0.0011810685973614454,7.416841253871098e-05,0.02365337684750557,0.0008524536387994885,3.8972743254817033e-07
Image_4693,n03089624,"confectionery, confectionary, candy store",n02002724,"black stork, Ciconia nigra",5.151351069798693e-05,0.00018922530580312014,0.0005576993571594357,0.0004122622194699943,0.0011498222593218088,0.00018141273176297545,9.279467485612258e-05,0.012975016608834267,1.0967695743602235e-05,2.831545089065912e-06,3.1351266471801864e-08,3.370570766936254e-10
Image_4694,n03089624,"confectionery, confectionary, candy store",n04366367,suspension bridge,0.00021980737801641226,0.00032459248905070126,2.430571839795448e-05,0.0012274085311219096,0.0057914662174880505,0.004026534501463175,0.001813113340176642,0.0017723625060170889,8.025785064091906e-06,6.093188403610839e-06,1.5520671468038927e-06,2.3103739295038395e-06
Image_4695,n03089624,"confectionery, confectionary, candy store",n03424325,"gasmask, respirator, gas helmet",0.004922043532133102,2.257034429931082e-05,0.01579258404672146,0.005219822749495506,0.002078450284898281,1.7690159438643605e-05,0.0002886143629439175,6.58536228002049e-05,0.002359503647312522,1.0750425438743605e-08,1.7875386220111977e-06,8.352471354555746e-07
Image_4696,n03089624,"confectionery, confectionary, candy store",n04597913,wooden spoon,0.00011195488332305104,0.0003635580069385469,0.015540613792836666,0.0009447819320484996,0.00010871563426917419,0.0002912981726694852,0.0028671380132436752,0.00964104849845171,0.00773355457931757,4.97637245189253e-07,0.0005395347252488136,0.0003202715306542814
Image_4697,n03089624,"confectionery, confectionary, candy store",n02085620,Chihuahua,0.00012142610648879781,3.7847439671168104e-05,0.000621556828264147,0.10067124664783478,0.0010724549647420645,0.00026546293520368636,0.0014761599013581872,0.0003861452278215438,0.0006106150685809553,3.2176241802517325e-05,0.10397960245609283,1.5421505850099493e-07
Image_4698,n03089624,"confectionery, confectionary, candy store",n03838899,"oboe, hautboy, hautbois",0.0006288358708843589,3.3661508496152237e-06,0.0001239765260834247,0.017675714567303658,0.004102316219359636,0.0050885556265711784,0.0025032421108335257,0.00509808212518692,6.582655623788014e-05,3.099954847129993e-05,9.035507986254743e-08,1.8186348142990028e-06
Image_4699,n03089624,"confectionery, confectionary, candy store",n03400231,"frying pan, frypan, skillet",0.002697784686461091,3.804238986049313e-06,0.0012259805807843804,0.0007688408368267119,4.7987101424951106e-05,1.3349473192647565e-05,6.9739221544296015e-06,0.0010789402294903994,0.00019512666040100157,8.16536630736664e-05,1.1271298916426531e-07,0.0026253836695104837
Image_4700,n03089624,"confectionery, confectionary, candy store",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.000661012134514749,6.329947063932195e-05,0.0002517367247492075,5.8414236264070496e-05,8.793822053121403e-05,0.0005592724191956222,0.0002531929931137711,0.00046545680379495025,0.00024632480926811695,2.5392864699824713e-05,0.002315883757546544,3.528041414568861e-09
Image_4701,n03100240,convertible,n03544143,hourglass,3.3888663892867044e-05,0.000444727367721498,2.762727854133118e-05,0.00017188439960591495,2.5718149117892608e-05,0.0005181821179576218,3.2234307582257316e-05,0.00011627605272224173,1.8448945411364548e-05,0.0008686945657245815,1.0657171287675737e-06,8.647723648280703e-10
Image_4702,n03100240,convertible,n02843684,birdhouse,0.00011316040036035702,0.00019073074508924037,0.00017350370762869716,3.49154943251051e-05,0.010457719676196575,0.005218583159148693,5.253126073512249e-05,0.0006757095688953996,0.0002957609831355512,0.018381811678409576,1.5828210564450274e-07,4.9116862242985435e-14
Image_4703,n03100240,convertible,n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",7.764407928334549e-05,1.2371185221127234e-05,0.000290169904474169,6.84890546835959e-05,0.0038205592427402735,0.00013061660865787417,0.0031508756801486015,0.0067091998644173145,3.3168482332257554e-05,2.5277048010252656e-08,8.226797376664763e-07,3.844254248264178e-09
Image_4704,n03100240,convertible,n04074963,"remote control, remote",1.0949185707431752e-05,0.07519019395112991,0.12814855575561523,2.7390300601837225e-05,9.411911014467478e-05,0.0005745292291976511,0.001764438347890973,6.871454388601705e-05,0.00014170935901347548,6.298606081145408e-07,1.6337447732439614e-06,2.684942728592432e-06
Image_4705,n03100240,convertible,n03930313,"picket fence, paling",0.00024342868709936738,0.00025465793441981077,0.0006108790403231978,0.00011016825010301545,5.86793503316585e-05,0.007609418593347073,0.00019525534298736602,5.653046173392795e-05,0.00025804899632930756,0.016337448731064796,1.2088734990811645e-07,8.083499980493514e-10
Image_4706,n03100240,convertible,n02909870,"bucket, pail",0.00017954359645955265,0.003715919330716133,4.45623772975523e-05,0.0017541027627885342,0.0001343688927590847,8.974054071586579e-05,0.00027217253227718174,0.0008295896113850176,0.006251884624361992,0.0016702588181942701,1.261555695464267e-07,3.031685835708231e-08
Image_4707,n03100240,convertible,n03179701,desk,0.005602262448519468,0.0017393236048519611,0.0017504022689536214,3.1306441087508574e-05,0.0001348411460639909,0.0005987510085105896,0.0054885391145944595,0.00048388479626737535,0.0042888750322163105,2.8490032377703756e-07,9.748163165568258e-08,3.973488205133435e-08
Image_4708,n03100240,convertible,n02909870,"bucket, pail",3.633364030974917e-06,0.0006737769581377506,5.611444066744298e-05,0.0007454138249158859,9.664783283369616e-05,0.0013245100853964686,0.0003012364322785288,0.0035418441984802485,1.2664770110859536e-05,0.00014164090680424124,1.3328328805073397e-06,6.808676062064478e-06
Image_4709,n03100240,convertible,n02281406,"sulphur butterfly, sulfur butterfly",0.00821775384247303,0.0003307812148705125,3.965009091189131e-05,0.003771022893488407,0.035199131816625595,2.3637403501197696e-06,0.008221044205129147,0.0020791180431842804,2.7845562726724893e-05,3.907950031134533e-06,5.456721652308261e-08,2.114260849728211e-11
Image_4710,n03100240,convertible,n02058221,"albatross, mollymawk",0.0004499533970374614,0.00030539758154191077,5.433108162833378e-05,0.0017050962196663022,0.0013669898035004735,0.001089284080080688,1.8945896954392083e-05,0.0016356062842532992,0.0006972756236791611,5.8269273850442005e-09,0.9990143775939941,8.449909066725325e-13
Image_4711,n03100240,convertible,n01984695,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",3.957445642299717e-06,0.01518170814961195,8.394438918912783e-05,0.00011860058293677866,0.00011261717008892447,0.002805380616337061,0.004833757411688566,0.0030827531591057777,0.010771569795906544,4.636283847503364e-05,6.3074253375816625e-06,9.614205964680878e-08
Image_4712,n03100240,convertible,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.00022062960488256067,1.3961335753265303e-05,1.382289883622434e-05,0.000515894906129688,0.0009617991745471954,0.004245610907673836,0.0016137092607095838,0.0009731327299959958,0.00011144404561491683,3.630054197856225e-05,0.0035361305344849825,0.008329031057655811
Image_4713,n03100240,convertible,n03763968,military uniform,1.5146024452405982e-06,0.00024799545644782484,0.01673976145684719,0.019476966932415962,8.594047540100291e-05,2.3971222617547028e-05,0.001486959052272141,0.009764319285750389,0.001812513219192624,2.1676869721432013e-07,1.43082957038132e-06,1.0405801914581403e-10
Image_4714,n03100240,convertible,n02802426,basketball,3.348682002979331e-05,1.1845312656078022e-05,0.04393145442008972,0.014800431206822395,9.398527618031949e-05,0.0007706591277383268,0.0007843371131457388,0.004620070103555918,0.0007073777378536761,8.371699550480116e-06,1.844251897864524e-07,7.789426742510486e-11
Image_4715,n03100240,convertible,n03089624,"confectionery, confectionary, candy store",0.0165342316031456,1.091304966394091e-05,0.00038166888407431543,0.009255768731236458,0.00010118135833181441,0.0005339745548553765,0.00011722341150743887,0.00019005562353413552,3.4586941183079034e-05,5.284094868329703e-07,2.789575717088155e-07,4.7661312396751754e-11
Image_4716,n03100240,convertible,n09428293,"seashore, coast, seacoast, sea-coast",1.0632880730554461e-05,0.00010013098653871566,0.005977707449346781,0.0012074819533154368,0.0002496101369615644,0.00017004981054924428,0.0008297105086967349,0.00013467989629134536,5.081807103124447e-05,6.011558525642613e-06,1.0597117494626218e-07,1.7366223736825503e-10
Image_4717,n03100240,convertible,n03404251,fur coat,0.0005422265967354178,0.0013736822875216603,0.0016661827685311437,5.6757457059575245e-05,0.003582661971449852,1.4626696611230727e-05,0.004168965853750706,0.0032115019857883453,2.3206117475638166e-05,1.1404602417997012e-07,5.354114485101036e-09,5.624121612868294e-09
Image_4718,n03100240,convertible,n03404251,fur coat,0.000206890152185224,7.455010290868813e-06,8.661600440973416e-05,0.0002724257647059858,0.00037457881262525916,0.002699889475479722,1.728890129015781e-05,0.003994239494204521,9.570572728989646e-05,5.732345744036138e-05,2.651615602644597e-07,1.3156903344579973e-10
Image_4719,n03100240,convertible,n01768244,trilobite,0.004137033596634865,1.8528791770222597e-05,2.313963159394916e-05,0.02567521668970585,0.00012567084922920913,0.0014531747438013554,0.010491913184523582,0.00013453839346766472,0.00038292224053293467,9.988633792090695e-06,2.43513859459199e-05,2.62474236478738e-06
Image_4720,n03100240,convertible,n04023962,"punching bag, punch bag, punching ball, punchball",0.0008642894099466503,0.0025654553901404142,0.14280669391155243,0.061616916209459305,4.5432752813212574e-05,0.0019828644581139088,0.0002052766940323636,0.0009210521238856018,0.0005086746532469988,1.3730118553212378e-06,7.374555934802629e-07,2.415136002298368e-08
Image_4721,n03100240,convertible,n02226429,"grasshopper, hopper",0.0003759375249501318,0.00010237268725177273,0.07742039859294891,0.0005340949865058064,0.005046374164521694,0.000619917584117502,0.009411528706550598,0.0038498323410749435,4.636745870811865e-05,2.758345999609446e-06,7.455409622991738e-10,4.051691482320763e-10
Image_4722,n03100240,convertible,n03837869,obelisk,0.0003567432868294418,0.0002621650346554816,0.001602442585863173,0.021326813846826553,6.591476267203689e-05,0.002531961305066943,0.0005511671770364046,0.005470713600516319,0.05798431485891342,8.21529056338477e-07,5.1945587387081105e-08,3.911578616566658e-08
