Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_6350,n03854065,"organ, pipe organ",n03854065,"organ, pipe organ",0.0035277632996439934,0.0023869576398283243,0.0003408923221286386,0.0013432593550533056,0.000768609344959259,0.0007131749880500138,0.0007055253372527659,0.0005567474290728569,0.001990017481148243,0.04732903838157654,0.844365119934082,0.9573407173156738
Image_6351,n03891332,parking meter,n04507155,umbrella,7.676347013330087e-05,0.0013574648182839155,0.0070302183739840984,0.0005164778558537364,0.00030791384051553905,0.0007248451584018767,0.0010992535389959812,0.0020214496180415154,0.004620988853275776,0.3554447889328003,0.7211686968803406,0.43555518984794617
Image_6352,n03891332,parking meter,n04285008,"sports car, sport car",1.0009439392888453e-05,1.3557027159549762e-05,8.893593076209072e-06,1.1031940630346071e-05,2.0307887098169886e-05,2.5660523533588275e-05,2.502817915228661e-05,5.986953328829259e-05,0.00211109546944499,0.7014759182929993,0.9755866527557373,0.9721537828445435
Image_6353,n03891332,parking meter,n03902125,"pay-phone, pay-station",3.8269303331617266e-05,1.183391850645421e-05,1.88216599781299e-05,2.958133518404793e-05,1.2943860383529682e-05,7.867494787205942e-06,3.0430319384322502e-05,0.00011154605454066768,0.00017511322221253067,8.652788528706878e-05,0.030117807909846306,0.5293520092964172
Image_6354,n03891332,parking meter,n03891332,parking meter,0.00022439649910666049,0.001104972674511373,0.0007517923368141055,0.0011138387490063906,0.005418536718934774,0.0038112548645585775,0.0049924966879189014,0.0254131518304348,0.05212999880313873,0.3283117711544037,0.9920616149902344,0.9999755620956421
Image_6355,n03891332,parking meter,n04487081,"trolleybus, trolley coach, trackless trolley",0.00020196572586428374,0.007284616120159626,0.004929943475872278,0.0065378593280911446,0.01648905873298645,0.016179533675312996,0.009229573421180248,0.019475121051073074,0.029019538313150406,0.05323776230216026,0.30074378848075867,0.3589991331100464
Image_6356,n03891332,parking meter,n03891332,parking meter,0.00028270026086829603,0.0010610937606543303,0.0008176872506737709,0.001241500023752451,0.007376446854323149,0.009172724559903145,0.01809341087937355,0.04832826927304268,0.07297895848751068,0.2404746264219284,0.38649988174438477,0.5384541153907776
Image_6357,n03891332,parking meter,n03599486,"jinrikisha, ricksha, rickshaw",5.966468961560167e-06,0.00015878191334195435,0.0005820651422254741,0.0006285324925556779,0.0011571719078347087,0.003010381245985627,0.001441195490770042,0.0018263034289702773,0.0030765014234930277,0.09650659561157227,0.8313124179840088,0.8769725561141968
Image_6358,n03891332,parking meter,n04501370,turnstile,0.004931756295263767,0.1587485820055008,0.041831862181425095,0.026043899357318878,0.017128124833106995,0.01740194670855999,0.03991236910223961,0.029201040044426918,0.16751305758953094,0.9105225801467896,0.9627134799957275,0.8603823184967041
Image_6359,n03891332,parking meter,n04507155,umbrella,6.861974543426186e-05,0.0017240296583622694,0.006908879615366459,0.0005225151544436812,0.00026805142988450825,0.0005048047751188278,0.0016005415236577392,0.0015589229296892881,0.012800111435353756,0.8067410588264465,0.9928621649742126,0.9796614646911621
Image_6360,n03891332,parking meter,n03891332,parking meter,0.00020980674889869988,0.0007618506206199527,0.0005676921573467553,0.0010450412519276142,0.0046887872740626335,0.003305866615846753,0.0031558622140437365,0.006421297788619995,0.02294408716261387,0.34148672223091125,0.16951200366020203,0.771318793296814
Image_6361,n03891332,parking meter,n03891332,parking meter,0.00022068993712309748,0.0008058043313212693,0.0007619938696734607,0.001206018729135394,0.006407923065125942,0.005290518514811993,0.012664093635976315,0.02362121269106865,0.1442309319972992,0.6804664731025696,0.9122279286384583,0.9948505759239197
Image_6362,n03891332,parking meter,n03891332,parking meter,6.205504178069532e-05,0.0003918271395377815,0.0005124005256220698,0.0005364926182664931,0.004234439693391323,0.002841424662619829,0.0052949609234929085,0.012822885066270828,0.019197089597582817,0.30187445878982544,0.9946921467781067,0.9998313188552856
Image_6363,n03891332,parking meter,n03891332,parking meter,0.00024138855224009603,0.0012361485278233886,0.000733640103135258,0.0014426122652366757,0.006451218388974667,0.003926242236047983,0.008600088767707348,0.017343582585453987,0.11117522418498993,0.5324961543083191,0.3347949981689453,0.9112929105758667
Image_6364,n03891332,parking meter,n03891332,parking meter,0.0001969079312402755,0.000983968609943986,0.0006035016267560422,0.0008186583872884512,0.003970429766923189,0.0026656887494027615,0.006551740225404501,0.018287235870957375,0.05509551241993904,0.18410290777683258,0.5962425470352173,0.9330963492393494
Image_6365,n03891332,parking meter,n03891332,parking meter,0.00015758391236886382,0.0011740713380277157,0.0007746766204945743,0.0011952113127335906,0.006441946141421795,0.005582854151725769,0.007509042974561453,0.01799663156270981,0.022468682378530502,0.47373223304748535,0.9996342658996582,0.9999940395355225
Image_6366,n03891332,parking meter,n02843684,birdhouse,0.00015465792967006564,0.00012247139238752425,4.889404954155907e-05,3.9851056499173865e-05,8.842911483952776e-05,7.722103327978402e-05,6.562151975231245e-05,8.318573236465454e-05,0.0009153321734629571,0.322287380695343,0.764930009841919,0.8759610056877136
Image_6367,n03891332,parking meter,n04560804,water jug,0.0010346549097448587,0.001855478505603969,0.005425687413662672,0.002227890770882368,0.0006791978958062828,0.0008857533102855086,0.0018082299502566457,0.002200434682890773,0.01726706139743328,0.0033431746996939182,0.795024573802948,0.6054556965827942
Image_6368,n03891332,parking meter,n07695742,pretzel,0.0010257576359435916,0.0009989721002057195,0.002466411329805851,0.0017574533121660352,0.004360428545624018,0.002179140690714121,0.0025134712923318148,0.0047979713417589664,0.016325509175658226,0.34583598375320435,0.6168661117553711,0.39420977234840393
Image_6369,n03891332,parking meter,n03891332,parking meter,0.0002882714325096458,0.0012225934769958258,0.0009799146791920066,0.0013363247271627188,0.005669985897839069,0.0038816570304334164,0.0025326188188046217,0.0022944046650081873,0.0033146983478218317,0.09154227375984192,0.5575563907623291,0.9282922148704529
Image_6370,n03891332,parking meter,n03902125,"pay-phone, pay-station",5.4974421800579876e-05,1.224316110892687e-05,2.322040199942421e-05,5.244748172117397e-05,3.659494541352615e-05,1.605380020919256e-05,4.2620100430212915e-05,0.0004669940972235054,0.00210655783303082,0.027086857706308365,0.2977219521999359,0.6923031806945801
Image_6371,n03891332,parking meter,n03891332,parking meter,0.000261008448433131,0.0007917594630271196,0.0008899304084479809,0.0013002560008317232,0.006432052701711655,0.006219534203410149,0.01095021702349186,0.015493268147110939,0.05029631778597832,0.9087485671043396,0.9974117875099182,0.9999959468841553
Image_6372,n03891332,parking meter,n03891332,parking meter,0.00029248735518194735,0.0009710101876407862,0.0006352288764901459,0.0008791976142674685,0.005412920843809843,0.003725126152858138,0.008671744726598263,0.022176779806613922,0.06759107112884521,0.45335206389427185,0.742270290851593,0.9744210839271545
Image_6373,n03891332,parking meter,n03854065,"organ, pipe organ",0.0003312652697786689,0.0005353560554794967,0.00014807491970714182,0.0007494322489947081,0.00042609567753970623,0.00046143148210830986,0.0007323992904275656,0.0006486522615887225,0.0014907070435583591,0.006678422447293997,0.2696247100830078,0.4275110065937042
Image_6374,n03891332,parking meter,n03891332,parking meter,0.00022132162121124566,0.0009500280721113086,0.0006738729425705969,0.0011936621740460396,0.007830686867237091,0.007664929144084454,0.012063379399478436,0.01636422798037529,0.01885087788105011,0.2504902184009552,0.9668017625808716,0.9993335604667664
Image_6375,n03891332,parking meter,n04133789,sandal,4.372127023088979e-06,5.748600233346224e-05,7.331487722694874e-06,5.071460691397078e-06,1.7753369320416823e-05,1.129340125771705e-05,3.2520791137358174e-05,0.0004499311908148229,0.0015817563980817795,0.01525697112083435,0.11079692840576172,0.6091066598892212
Image_6376,n03891332,parking meter,n04560804,water jug,0.0007027293322607875,0.0011808007257059216,0.003635971574112773,0.0017160389106720686,0.0005797702469862998,0.0007360234158113599,0.0009734875056892633,0.0020751648116856813,0.006943670101463795,0.029695427045226097,0.35523879528045654,0.5051881670951843
Image_6377,n03891332,parking meter,n04507155,umbrella,5.487975795404054e-05,0.0018244081875309348,0.006977632641792297,0.0004923820379190147,0.0003675688349176198,0.0010647675953805447,0.0015877162804827094,0.001724438276141882,0.010545840486884117,0.16475774347782135,0.42224007844924927,0.7670080661773682
Image_6378,n03891332,parking meter,n04285008,"sports car, sport car",1.134633657784434e-05,3.524934436427429e-05,3.728105002664961e-05,3.6105448089074343e-05,2.4971572202048264e-05,2.3699289158685133e-05,8.18137195892632e-05,0.00016752825467847288,4.181384065304883e-05,0.00027114420663565397,0.008291942067444324,0.17849324643611908
Image_6379,n03891332,parking meter,n03891332,parking meter,0.0001923801319207996,0.0009544843342155218,0.0006593610160052776,0.000932656170334667,0.004435658920556307,0.004586197901517153,0.006111375987529755,0.016526086255908012,0.03849608451128006,0.06363829970359802,0.9540277719497681,0.9997673630714417
Image_6380,n03891332,parking meter,n03891332,parking meter,0.00027206321828998625,0.0012560271425172687,0.0007471037679351866,0.0013711635256186128,0.005006706342101097,0.00365046295337379,0.003593150759115815,0.0059997146017849445,0.005723119247704744,0.46712905168533325,0.9966710209846497,0.9999159574508667
Image_6381,n03891332,parking meter,n03902125,"pay-phone, pay-station",4.9405385652789846e-05,2.1721034499933012e-05,2.9821718271705322e-05,6.943482003407553e-05,3.32930103468243e-05,2.099291123158764e-05,6.683454557787627e-05,0.0002235037973150611,0.0025186538696289062,0.171593576669693,0.6658556461334229,0.9300355315208435
Image_6382,n03891332,parking meter,n04285008,"sports car, sport car",1.2405173038132489e-05,2.284506626892835e-05,9.975776265491731e-06,1.4158468729874585e-05,2.0389872588566504e-05,7.43220080039464e-05,8.823032112559304e-05,0.00019290938507765532,0.0006888878997415304,0.013225993141531944,0.40016046166419983,0.5404818058013916
Image_6383,n03891332,parking meter,n04376876,syringe,8.68808274390176e-06,1.1343416190356947e-05,2.3858983695390634e-05,8.688655361765996e-05,0.00016563311510253698,0.00023066166613716632,0.00024790826137177646,0.00046457003918476403,0.006550198886543512,0.03210262209177017,0.29497379064559937,0.8548796772956848
Image_6384,n03891332,parking meter,n03902125,"pay-phone, pay-station",8.637054270366207e-05,1.2270043043827172e-05,1.646027885726653e-05,3.041173840756528e-05,2.1124746126588434e-05,1.2051039448124357e-05,7.022945646895096e-05,0.0004933378077112138,0.008568799123167992,0.3395579159259796,0.5280110836029053,0.712973952293396
Image_6385,n03891332,parking meter,n03670208,"limousine, limo",0.00014125743473414332,0.00047184701543301344,0.004912053234875202,0.008886103518307209,0.01287857536226511,0.005681562703102827,0.003119309665635228,0.008902306668460369,0.04591555893421173,0.3486393988132477,0.3861493468284607,0.9030998349189758
Image_6386,n03891332,parking meter,n03891332,parking meter,0.00023669502115808427,0.001048436388373375,0.0008601967711001635,0.0014399874489754438,0.00651701120659709,0.0036143630277365446,0.0035740125458687544,0.005882719997316599,0.014869698323309422,0.669632613658905,0.9999178647994995,0.9999998807907104
Image_6387,n03891332,parking meter,n03891332,parking meter,0.00033045271993614733,0.0009328650776296854,0.00043230835581198335,0.0007268614135682583,0.0032218778505921364,0.002646923530846834,0.004472170025110245,0.013096085749566555,0.011184864677488804,0.09262815862894058,0.2938287556171417,0.9145647287368774
Image_6388,n03891332,parking meter,n03976657,pole,0.0004928524722345173,0.0011671961983665824,0.004482126794755459,0.005693087819963694,0.0020485487766563892,0.0031028203666210175,0.0025419467128813267,0.004518909379839897,0.0171189047396183,0.42620596289634705,0.8136216998100281,0.7004635334014893
Image_6389,n03891332,parking meter,n03891332,parking meter,0.0002553800295572728,0.0011583025334402919,0.0007854441064409912,0.001253811176866293,0.008549481630325317,0.006410366855561733,0.012183799408376217,0.028338031843304634,0.08985733985900879,0.9101687073707581,0.9917150139808655,0.98382169008255
Image_6390,n03891332,parking meter,n03891332,parking meter,0.000256034720223397,0.0007636189693585038,0.0004444061196409166,0.000696625851560384,0.003363334573805332,0.0036857484374195337,0.010809703730046749,0.03780325874686241,0.03630343824625015,0.20968380570411682,0.9945631623268127,0.9999507665634155
Image_6391,n03891332,parking meter,n04285008,"sports car, sport car",1.3288324225868564e-05,2.4895964088500477e-05,1.1672776054183487e-05,9.284345651394688e-06,1.3644405953527894e-05,2.9548024031100795e-05,7.724824536126107e-05,0.00018245010869577527,0.004809617530554533,0.3981722891330719,0.9986398816108704,0.999750554561615
Image_6392,n03891332,parking meter,n04507155,umbrella,7.993067993083969e-05,0.0011054930509999394,0.007267368957400322,0.000702411460224539,0.0006260639056563377,0.0008912863559089601,0.0012709652073681355,0.0010362262837588787,0.005654607899487019,0.5423170328140259,0.8231163024902344,0.5427960157394409
Image_6393,n03891332,parking meter,n03891332,parking meter,0.00025778260896913707,0.0008851511520333588,0.0006664490792900324,0.001078155473805964,0.005585117731243372,0.0036698097828775644,0.006035381928086281,0.014989386312663555,0.05438379943370819,0.7861499786376953,0.15901730954647064,0.6234444975852966
Image_6394,n03891332,parking meter,n03891332,parking meter,0.00018091907259076834,0.000977983116172254,0.0007612163317389786,0.0010989084839820862,0.006545952521264553,0.008650914765894413,0.012683935463428497,0.026498941704630852,0.21418824791908264,0.9580385088920593,0.9998451471328735,0.9999980926513672
Image_6395,n03891332,parking meter,n03891332,parking meter,0.0003148528339806944,0.0008118064142763615,0.0006107736262492836,0.0009058327414095402,0.004428116139024496,0.002857758430764079,0.005288662854582071,0.009754300117492676,0.00843806006014347,0.11875603348016739,0.9997033476829529,0.9999997615814209
Image_6396,n03891332,parking meter,n03891332,parking meter,0.0002290568227181211,0.0012702420353889465,0.0012257819762453437,0.002086652908474207,0.010292163118720055,0.01229244563728571,0.03236642852425575,0.06449884921312332,0.21273507177829742,0.7353835701942444,0.9942164421081543,0.9998306035995483
Image_6397,n03891332,parking meter,n03891332,parking meter,0.00014546110469382256,0.0008150569628924131,0.0005600552540272474,0.0012159013422206044,0.0044481391087174416,0.004620551131665707,0.005951305851340294,0.006258977577090263,0.0031875083222985268,0.0013058416079729795,0.11605554074048996,0.9467785954475403
Image_6398,n03891332,parking meter,n03891332,parking meter,0.0002182660682592541,0.0007682113791815937,0.0007347766077145934,0.0011985981836915016,0.0052358354441821575,0.006696569733321667,0.015349088236689568,0.024535246193408966,0.15195989608764648,0.9859128594398499,0.9999854564666748,1.0
Image_6399,n03891332,parking meter,n03891332,parking meter,0.0001858957693912089,0.0005313496221788228,0.000520097091794014,0.0007588195148855448,0.005011834669858217,0.004206596873700619,0.006755499634891748,0.015513342805206776,0.02423178032040596,0.7419422268867493,0.9885834455490112,0.9999010562896729
Image_6400,n03891332,parking meter,n04265275,space heater,1.0725762876973022e-05,0.00040121484198607504,0.0003247583517804742,0.00023488209990318865,0.0002719172043725848,0.0008800171781331301,0.0036260010674595833,0.006131350062787533,0.06495898216962814,0.6821228861808777,0.8875930309295654,0.6980329751968384
Image_6401,n03902125,"pay-phone, pay-station",n03891332,parking meter,0.000247152172960341,0.001175734563730657,0.0009338039672002196,0.0016002515330910683,0.007833386771380901,0.009781098924577236,0.01084247138351202,0.010826933197677135,0.007330946158617735,0.015434348955750465,0.11255666613578796,0.5887401700019836
Image_6402,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.945395266986452e-05,2.015378231590148e-05,3.0756520573049784e-05,5.546808824874461e-05,3.2122854463523254e-05,1.483304276916897e-05,4.009054464404471e-05,0.0006420996505767107,0.007605848368257284,0.8269316554069519,0.9982099533081055,0.9993745684623718
Image_6403,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",3.7160629290156066e-05,1.1910234206879977e-05,2.4777180442470126e-05,5.2145172958262265e-05,6.034084435668774e-05,3.9945112803252414e-05,8.972231444204226e-05,0.000968809996265918,0.011223855428397655,0.07821010053157806,0.7360187768936157,0.9492358565330505
Image_6404,n03902125,"pay-phone, pay-station",n04501370,turnstile,0.0055088382214307785,0.19989489018917084,0.038043662905693054,0.021271079778671265,0.015402204357087612,0.01290799304842949,0.021564453840255737,0.028568990528583527,0.07988002896308899,0.3969126045703888,0.6601617336273193,0.7258001565933228
Image_6405,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",3.436018596403301e-05,1.8598972019390203e-05,2.4983459297800437e-05,5.333014269126579e-05,4.342658576206304e-05,2.737068643909879e-05,0.00011974915832979605,0.0017019574297592044,0.006124543026089668,0.2118847519159317,0.8723424077033997,0.9856681823730469
Image_6406,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",7.499841012759134e-05,1.1014293704647571e-05,1.540315497550182e-05,2.8874406780232675e-05,2.104378472722601e-05,1.338948368356796e-05,6.674687028862536e-05,0.0003676106862258166,0.0032643715385347605,0.14787612855434418,0.9930844306945801,0.9990835189819336
Image_6407,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.825597691000439e-05,1.876178248494398e-05,2.5720921257743612e-05,4.984091719961725e-05,3.813621515291743e-05,2.6609257474774495e-05,9.029012289829552e-05,0.0011455881176516414,0.02360677905380726,0.9832242727279663,0.9999926090240479,0.999996542930603
Image_6408,n03902125,"pay-phone, pay-station",n04179913,sewing machine,0.008874409832060337,0.03391347452998161,0.0743815004825592,0.03632006794214249,0.09491771459579468,0.05230969935655594,0.08745018392801285,0.13004474341869354,0.08605826646089554,0.15723612904548645,0.7100400924682617,0.7919521927833557
Image_6409,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.1028229790972546e-05,1.968986907741055e-05,3.3108673960668966e-05,5.824706022394821e-05,2.3626978872925974e-05,1.4493763046630193e-05,3.82301805075258e-05,0.00021004195150453597,0.0011701559415087104,0.10282627493143082,0.8473601341247559,0.9136649370193481
Image_6410,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.835583579028025e-05,2.0844501705141738e-05,2.4351022148039192e-05,4.1738829168025404e-05,2.957024480565451e-05,2.300743835803587e-05,8.311044803122059e-05,0.0011373917805030942,0.007818503305315971,0.6627680659294128,0.9976671934127808,0.9979302883148193
Image_6411,n03902125,"pay-phone, pay-station",n07615774,"ice lolly, lolly, lollipop, popsicle",1.53406108438503e-05,1.7381315046804957e-05,4.036849350086413e-05,3.464332257863134e-05,0.00010803156328620389,0.0005936425877735019,0.0011852591997012496,0.002307151909917593,0.007267211098223925,0.013582817278802395,0.8780320286750793,0.953669011592865
Image_6412,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",6.604848022107035e-05,1.7168042177218013e-05,2.138103445759043e-05,4.278212145436555e-05,1.973660801013466e-05,1.1224889931327198e-05,2.162046621378977e-05,0.00011890584573848173,0.009356255643069744,0.7578336000442505,0.998095691204071,0.9984955787658691
Image_6413,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",3.173420554958284e-05,1.801771213649772e-05,2.9055836421321146e-05,5.0191050831926987e-05,3.48650173691567e-05,2.2703057766193524e-05,7.231179915834218e-05,0.001129958196543157,0.0198666974902153,0.8445382118225098,0.9975816011428833,0.997984766960144
Image_6414,n03902125,"pay-phone, pay-station",n03891332,parking meter,0.00018363675917498767,0.0017038049409165978,0.001283050631172955,0.0020441003143787384,0.009642458520829678,0.010986080393195152,0.019130678847432137,0.02518373169004917,0.05173875018954277,0.11728572100400925,0.3519595265388489,0.7624716758728027
Image_6415,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.7854489821475e-05,1.99511614482617e-05,3.7422396417241544e-05,6.679486978100613e-05,1.914224776555784e-05,1.0203110832662787e-05,2.310812305950094e-05,0.00015107879880815744,0.0013466591481119394,0.0836150273680687,0.36743202805519104,0.9157525897026062
Image_6416,n03902125,"pay-phone, pay-station",n03891332,parking meter,0.00018114758131559938,0.0012833754299208522,0.0011739198816940188,0.0016328631900250912,0.010301723144948483,0.011245960369706154,0.014682495035231113,0.024685833603143692,0.04665696248412132,0.07630019634962082,0.21896019577980042,0.5462844967842102
Image_6417,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",7.694245869060978e-05,2.1681149519281462e-05,2.06419026653748e-05,4.9161360948346555e-05,2.571772347437218e-05,1.794347735994961e-05,7.661528798053041e-05,0.0003615745808929205,0.00148364610504359,0.1034897193312645,0.2703777551651001,0.45301541686058044
Image_6418,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.019341187551617622,0.002274757716804743,0.004178473260253668,0.004409634042531252,0.013751646503806114,0.01611531712114811,0.008237406611442566,0.012720523402094841,0.03916006535291672,0.2767963409423828,0.2833564877510071,0.5594324469566345
Image_6419,n03902125,"pay-phone, pay-station",n02788148,"bannister, banister, balustrade, balusters, handrail",0.01000840775668621,0.009815581142902374,0.03369349613785744,0.023857293650507927,0.01745159551501274,0.018958788365125656,0.01915912516415119,0.00753727788105607,0.05110403522849083,0.7185365557670593,0.44245991110801697,0.4644130766391754
Image_6420,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.381146572995931e-05,1.5516374332946725e-05,2.3261776732397266e-05,4.257532054907642e-05,2.9245986297610216e-05,2.6861134756472893e-05,0.00010995537741109729,0.0009574738796800375,0.017169704660773277,0.35105258226394653,0.7835792303085327,0.8651588559150696
Image_6421,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.19581553817261e-05,1.673755468800664e-05,3.230235233786516e-05,6.992748967604712e-05,4.045641981065273e-05,2.380595833528787e-05,0.00014869550068397075,0.001355342916212976,0.009931392036378384,0.2593320608139038,0.7802544832229614,0.9791308045387268
Image_6422,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",3.404147719265893e-05,3.0391636755666696e-05,5.522763240151107e-05,8.83683460415341e-05,4.157934745308012e-05,4.8046484153019264e-05,0.00013265969755593687,0.001210595015436411,0.026618437841534615,0.18811552226543427,0.5928359627723694,0.8053034543991089
Image_6423,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",7.087385165505111e-05,1.8399152395431884e-05,1.8726312191574834e-05,4.275471292203292e-05,5.3796200518263504e-05,5.6362998293479905e-05,0.00013109142309986055,0.0006571720587089658,0.003282435005530715,0.25732940435409546,0.9647576212882996,0.9880449175834656
Image_6424,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",0.00010685301822377369,1.130691271100659e-05,8.486875231028534e-06,2.011140350077767e-05,2.5895964427036233e-05,1.1295195690763649e-05,3.078595909755677e-05,0.0006173275760374963,0.009705298580229282,0.6186827421188354,0.9999370574951172,0.9999874830245972
Image_6425,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",6.246714474400505e-05,2.011368633247912e-05,3.294142516097054e-05,6.428691267501563e-05,3.674931213026866e-05,2.0722138287965208e-05,5.621467062155716e-05,0.00033581486786715686,0.0013323251623660326,0.01623499020934105,0.9308841824531555,0.9608936309814453
Image_6426,n03902125,"pay-phone, pay-station",n03599486,"jinrikisha, ricksha, rickshaw",4.170082320342772e-06,8.251529652625322e-05,0.0005161981680430472,0.0005342925433069468,0.00147938949521631,0.002286419738084078,0.0012084447080269456,0.0006414836971089244,0.0009845850290730596,0.005956780631095171,0.01673603430390358,0.4930155277252197
Image_6427,n03902125,"pay-phone, pay-station",n04487081,"trolleybus, trolley coach, trackless trolley",6.459440919570625e-05,0.00455446494743228,0.006168454419821501,0.007482356391847134,0.02264438569545746,0.027513982728123665,0.02243155613541603,0.024038191884756088,0.17334778606891632,0.7717925906181335,0.9560556411743164,0.892099142074585
Image_6428,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.6639859647257254e-05,1.6794858311186545e-05,2.871288961614482e-05,5.4675405408488587e-05,3.8942827814025804e-05,2.6897225325228646e-05,5.8861834986601025e-05,0.0006636205362156034,0.007910155691206455,0.7647889256477356,0.9943457245826721,0.99832683801651
Image_6429,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",7.78016765252687e-05,1.889724262582604e-05,2.494485306669958e-05,5.040455289417878e-05,2.4753704565227963e-05,1.5534995327470824e-05,4.031716161989607e-05,0.0002773739106487483,0.002094964263960719,0.031986694782972336,0.10249365121126175,0.6050989031791687
Image_6430,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.209878145251423e-05,2.6699519366957247e-05,4.4723852624883875e-05,7.674969674553722e-05,1.6868358216015622e-05,1.0161023965338245e-05,3.1563238735543564e-05,0.0005150751676410437,0.009225452318787575,0.5150743722915649,0.9658280611038208,0.9946823716163635
Image_6431,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",8.792269363766536e-05,1.0205513717664871e-05,1.0586837561277207e-05,3.0230943593778647e-05,1.4527899111271836e-05,1.4091506272961851e-05,3.066196586587466e-05,0.00013862235937267542,0.0011304749641567469,0.03868558257818222,0.4259251654148102,0.574626088142395
Image_6432,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.596844155457802e-05,1.5787325537530705e-05,2.2430789613281377e-05,4.219161928631365e-05,4.2134375689784065e-05,1.849930595199112e-05,4.668752080760896e-05,0.000638975587207824,0.009917988441884518,0.8560323715209961,0.999828577041626,0.9998941421508789
Image_6433,n03902125,"pay-phone, pay-station",n07615774,"ice lolly, lolly, lollipop, popsicle",8.556212378607597e-06,1.9346229237271473e-05,6.651294097537175e-05,4.156482464168221e-05,0.00010767238563857973,0.000641254591755569,0.0012439884012565017,0.0013387169456109405,0.0032845863606780767,0.013953841291368008,0.8345094323158264,0.7884661555290222
Image_6434,n03902125,"pay-phone, pay-station",n03891332,parking meter,0.00017624044266995043,0.0008814571192488074,0.0007335906848311424,0.0009206871618516743,0.006604305002838373,0.005843315739184618,0.017072374001145363,0.04979993775486946,0.32240530848503113,0.7148482203483582,0.6655446290969849,0.79781574010849
Image_6435,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",8.036302460823208e-05,1.409338347002631e-05,2.154452886315994e-05,5.243568739388138e-05,2.3745675207464956e-05,2.0289609892643057e-05,5.5529020755784586e-05,0.00023151548521127552,0.001916231238283217,0.002966955304145813,0.025423629209399223,0.7073801755905151
Image_6436,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",4.3386302422732115e-05,1.3177968867239542e-05,1.7482880139141344e-05,4.1554332710802555e-05,2.5398996513104066e-05,1.869529478426557e-05,4.585074566421099e-05,0.00019348444766364992,0.0020117044914513826,0.19091357290744781,0.5085407495498657,0.7578460574150085
Image_6437,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",8.919724496081471e-05,1.7371290596202016e-05,1.7814523744164035e-05,3.819270568783395e-05,1.9790260921581648e-05,1.4347731848829426e-05,4.151681059738621e-05,0.0005721054621972144,0.003054206259548664,0.17307446897029877,0.933510422706604,0.9832967519760132
Image_6438,n03902125,"pay-phone, pay-station",n04501370,turnstile,0.003869798267260194,0.16040447354316711,0.05031776428222656,0.028147663921117783,0.022312592715024948,0.022375358268618584,0.030827725306153297,0.07028937339782715,0.35536056756973267,0.995834231376648,0.9937047362327576,0.9782178997993469
Image_6439,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",5.7353510783286765e-05,1.7845934053184465e-05,1.7846528862719424e-05,4.548055221675895e-05,3.381770875421353e-05,2.1010866475990042e-05,9.163755748886615e-05,0.00036443129647523165,0.0010632098419591784,0.008206386119127274,0.5464000701904297,0.9892047047615051
Image_6440,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",3.8676098483847454e-05,1.6152591342688538e-05,2.6846520995604806e-05,6.879632564960048e-05,4.352983887656592e-05,2.232081169495359e-05,5.8108966186409816e-05,0.0005256347358226776,0.010573877021670341,0.42379119992256165,0.8214914202690125,0.937146782875061
Image_6441,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",6.315454811556265e-05,1.4507573723676614e-05,2.8905667932122014e-05,6.0088743339292705e-05,4.115583942621015e-05,2.7509851861395873e-05,8.721043559489772e-05,0.0011782714864239097,0.013910114765167236,0.6627317667007446,0.8676730394363403,0.9363846778869629
