Image,True_WNID,True_Label,Random_WNID,Random_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_3876,n02883205,"bow tie, bow-tie, bowtie",n04532106,vestment,0.00017815292812883854,0.0005189205403439701,9.294650953961536e-05,0.006365472450852394,1.3984387692289602e-07,3.905598714482039e-05,3.299383593002858e-07,8.679801794642117e-06,0.0028448347002267838,9.712101746117696e-05,0.007979609072208405,0.0917220413684845
Image_3877,n02883205,"bow tie, bow-tie, bowtie",n02808440,"bathtub, bathing tub, bath, tub",0.0016996973427012563,0.10977842658758163,9.565158507029992e-06,1.1165118394274032e-06,7.540540991612943e-07,3.70536872651428e-05,0.020347673445940018,7.232573989313096e-05,0.0001235065865330398,0.0004831461701542139,0.0008675081771798432,0.00400279788300395
Image_3878,n02883205,"bow tie, bow-tie, bowtie",n09256479,coral reef,4.558374348562211e-05,5.143909947946668e-05,1.6361464076908305e-06,0.009017613716423512,0.004100569523870945,9.471022366369652e-08,2.109496927005239e-05,0.000546374823898077,0.04517536237835884,0.00016180127568077296,0.0011972511420026422,0.00015681124932598323
Image_3879,n02883205,"bow tie, bow-tie, bowtie",n02950826,cannon,0.0001392408594256267,9.217433039054868e-09,1.3879813423045562e-06,0.0014650671510025859,0.0007692064391449094,5.068600148661062e-05,2.0603404209396103e-06,1.31878408637931e-07,0.00023848877754062414,0.006856972351670265,0.009453787468373775,0.003372684121131897
Image_3880,n02883205,"bow tie, bow-tie, bowtie",n03637318,"lampshade, lamp shade",0.00030573306139558554,4.708826236310415e-05,0.0049871839582920074,0.0005344229866750538,0.0006270779413171113,0.032293256372213364,0.00039720931090414524,0.000551865785382688,0.017362676560878754,4.649455877370201e-05,0.00039340005605481565,0.004520860500633717
Image_3881,n02883205,"bow tie, bow-tie, bowtie",n03026506,Christmas stocking,8.278602763311937e-06,0.0001070531434379518,1.5855861420277506e-05,8.167720807250589e-05,0.0005326640093699098,2.946255506230955e-07,8.434295523329638e-06,0.00042894689249806106,1.4754785979675944e-06,0.026730038225650787,0.0002660713507793844,0.0011859103105962276
Image_3882,n02883205,"bow tie, bow-tie, bowtie",n07873807,"pizza, pizza pie",0.02107841894030571,7.486363028874621e-05,1.0679917750167078e-06,8.384650573134422e-05,0.00033470388734713197,0.0002460608375258744,3.479038423392922e-05,1.6512670697466092e-07,0.00282888300716877,2.6198543778832573e-08,2.410909019090468e-06,0.0003184733504895121
Image_3883,n02883205,"bow tie, bow-tie, bowtie",n02814860,"beacon, lighthouse, beacon light, pharos",3.895713618362606e-08,9.081927210274898e-09,0.0047211190685629845,0.0021639324259012938,0.016368208453059196,0.0001326373458141461,0.00012107581278542057,9.755388418852817e-06,4.635593722923659e-05,0.00014031528553459793,0.0007867364911362529,0.0015125434147194028
Image_3884,n02883205,"bow tie, bow-tie, bowtie",n03983396,"pop bottle, soda bottle",0.0024172684643417597,7.892643043305725e-05,0.07423923164606094,1.705407521512825e-05,0.0001055945540429093,7.863424798415508e-06,0.006561690010130405,9.596981271897675e-07,0.05008310079574585,2.8859972189820837e-08,2.021429509113659e-06,0.0015312425093725324
Image_3885,n02883205,"bow tie, bow-tie, bowtie",n02669723,"academic gown, academic robe, judge's robe",1.8578944036562461e-06,3.6357727367430925e-05,0.012132587842643261,1.266238935926367e-08,2.1744921419042385e-09,1.2398514437350627e-09,0.0001705712202237919,0.0010837309528142214,3.3529602205817355e-08,0.0003410260542295873,1.172452579467631e-09,0.003607214195653796
Image_3886,n02883205,"bow tie, bow-tie, bowtie",n04376876,syringe,0.006850643083453178,0.00018982480105478317,0.004979400429874659,1.374353408856166e-11,1.7385684714099625e-06,0.07191937416791916,0.011841622181236744,8.683246122132005e-09,0.006771353539079428,0.007064484059810638,6.342214328469709e-05,0.0003719426749739796
Image_3887,n02883205,"bow tie, bow-tie, bowtie",n03617480,kimono,5.916970167163527e-06,0.00013067724648863077,0.15509824454784393,1.997535914455284e-09,0.012118549086153507,0.005278655793517828,0.0034910044632852077,3.1205177947413176e-05,0.010247606784105301,5.840680387336761e-06,0.0017730003455653787,0.0002732125867623836
Image_3888,n02883205,"bow tie, bow-tie, bowtie",n02364673,"guinea pig, Cavia cobaya",2.583402078926156e-07,3.4317031438746426e-09,0.0004178544331807643,0.0005327130784280598,0.0004101395606994629,8.316550292875036e-07,0.009597073309123516,9.125513315666467e-05,1.258490867073192e-09,0.024099308997392654,5.087552601423795e-09,5.659931616719405e-07
Image_3889,n02883205,"bow tie, bow-tie, bowtie",n02909870,"bucket, pail",1.5155164234670337e-08,1.9887222535430737e-08,1.7631895161684952e-06,0.018853560090065002,5.1226910727564245e-05,3.1044453407957917e-06,0.013831276446580887,4.054596047353698e-06,0.0029318691231310368,1.7226400359504623e-06,2.1557973013841547e-05,0.003716195933520794
Image_3890,n02883205,"bow tie, bow-tie, bowtie",n01855672,goose,0.04147248715162277,0.0004719120042864233,0.007969452999532223,6.726524588884786e-05,1.2985853459213104e-07,0.0010045248782262206,0.00011405918485252187,8.591075628672229e-10,0.07892745733261108,0.01727990433573723,0.029484009370207787,0.021304048597812653
Image_3891,n02883205,"bow tie, bow-tie, bowtie",n04067472,reel,0.0035408646799623966,0.010555070824921131,9.398905831403681e-07,0.005442474968731403,3.5934540392190684e-06,9.537928917779936e-07,1.2527863873401657e-05,2.148600287910085e-06,5.059089289716212e-06,0.00587079580873251,9.198387260767049e-07,0.0004568503063637763
Image_3892,n02883205,"bow tie, bow-tie, bowtie",n07873807,"pizza, pizza pie",6.31868246614431e-09,0.001027774764224887,0.0005544752930290997,0.0006194779998622835,0.0007568344008177519,4.806520959022009e-09,8.962957508629188e-06,2.1391802107473268e-08,7.698452827753499e-05,0.0017718354938551784,0.0022327785845845938,3.906560959876515e-05
Image_3893,n02883205,"bow tie, bow-tie, bowtie",n01770393,scorpion,1.2368902568837825e-09,6.373201904352754e-05,0.00020240122103132308,1.593797242094297e-05,0.0030206397641450167,5.469429652293911e-06,0.007794738747179508,0.02058778889477253,0.013903879560530186,9.493736001786601e-07,0.00010246658348478377,0.0018337961519137025
Image_3894,n02883205,"bow tie, bow-tie, bowtie",n03201208,"dining table, board",6.563467824793889e-11,2.3579696528663874e-10,1.9849653654091526e-06,0.00043643367826007307,3.9623805037081183e-07,3.431313598412089e-05,0.000990572851151228,6.348686383716995e-06,0.004876849707216024,6.257479981286451e-06,1.699348040062887e-08,0.0002386607666267082
Image_3895,n02883205,"bow tie, bow-tie, bowtie",n03388043,fountain,0.0007670241175219417,1.862398858065717e-05,3.856278908642707e-06,0.00012782176781911403,3.787304194702301e-06,0.00014997566177044064,0.0005189419607631862,0.0013295798562467098,0.0022678894456475973,1.5050551382955746e-07,0.012600712478160858,0.00031648133881390095
Image_3896,n02883205,"bow tie, bow-tie, bowtie",n04265275,space heater,0.007467731833457947,0.0010805337224155664,0.006454239599406719,6.298652806435712e-06,5.334355179797967e-08,4.0502441152057145e-06,0.0003665188269224018,5.505028639163356e-06,0.00013011516421101987,1.4204725630406756e-05,3.2151434425031766e-05,7.181411547207972e-06
Image_3897,n02883205,"bow tie, bow-tie, bowtie",n03814639,neck brace,2.3126988253352465e-06,2.6059526589961024e-06,0.0001455922465538606,0.0002776978362817317,0.0004461747594177723,1.5627869831558172e-10,1.4782334289975552e-07,0.0001494183816248551,0.0030416627414524555,2.4833969547444212e-08,8.128956210384786e-07,0.007920484058558941
Image_3898,n02883205,"bow tie, bow-tie, bowtie",n07875152,potpie,1.293695445908627e-11,2.2389971491065808e-05,4.5123852032702416e-07,0.001343978801742196,0.01067331898957491,0.00024695813772268593,0.03582321107387543,3.741051841643639e-05,0.005683130584657192,6.854879757156596e-05,0.0002574040845502168,0.0006677410565316677
Image_3899,n02883205,"bow tie, bow-tie, bowtie",n04265275,space heater,1.7689744709059596e-05,0.000794034858699888,0.003098452463746071,2.6527857688307677e-09,0.00017007862334139645,0.0001847490930231288,1.0435313015477732e-05,0.0002988722699228674,0.0002169208601117134,1.714754738202373e-08,0.0011151495855301619,0.0005822672392241657
Image_3900,n02883205,"bow tie, bow-tie, bowtie",n01784675,centipede,2.0576330825861078e-06,2.0591552907234245e-09,1.3450846836349228e-06,7.426499593066183e-08,0.028921131044626236,0.046430010348558426,0.007010933943092823,3.728523552126717e-06,0.0006568184471689165,0.0003801453276537359,1.534028001515253e-06,0.0032029941212385893
Image_3901,n02892201,"brass, memorial tablet, plaque",n03854065,"organ, pipe organ",0.003916810266673565,0.005878221243619919,0.00011911449109902605,0.0024549399968236685,3.474291224847548e-05,1.4242476936487947e-05,3.6400771932676435e-05,0.007429294288158417,3.661875962279737e-05,3.570156437149308e-08,0.0007692946237511933,3.738964005606249e-05
Image_3902,n02892201,"brass, memorial tablet, plaque",n03250847,drumstick,2.731883164130977e-09,1.204656541631266e-06,5.942066854913719e-05,0.07320354133844376,9.454008977627382e-05,0.001284305821172893,0.0008514675428159535,9.120088361669332e-05,0.004673434421420097,0.00023925431014504284,8.311880628220081e-10,0.00013808647054247558
Image_3903,n02892201,"brass, memorial tablet, plaque",n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.001186627778224647,1.0158398708881577e-06,9.987792537469176e-11,0.0010229438776150346,9.456001862417907e-06,4.783607892022701e-07,9.175101877190173e-05,1.8571294049252174e-06,0.00010680765990400687,2.2665512522390685e-10,4.5234392587190086e-07,4.437149618752301e-05
Image_3904,n02892201,"brass, memorial tablet, plaque",n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",0.0007936480105854571,0.00031805227627046406,6.037576895323582e-05,0.0027352594770491123,1.288432294188624e-08,0.07139365375041962,0.0008052627672441304,0.00015546429494861513,0.00028079122421331704,2.332101303181844e-06,1.4156947258925356e-07,0.008620090782642365
Image_3905,n02892201,"brass, memorial tablet, plaque",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.0001428372779628262,0.00044690968934446573,0.00048295839224010706,5.671705238796676e-08,0.0009845526656135917,0.0021395329385995865,0.000718350987881422,5.828827420728544e-10,3.8838593354739714e-06,3.0878210964147e-05,0.005253335926681757,0.0001691620418569073
Image_3906,n02892201,"brass, memorial tablet, plaque",n02321529,"sea cucumber, holothurian",0.00016896308807190508,4.4648284529102966e-05,5.385668373492081e-06,0.0203304011374712,4.0685449675947893e-08,1.0308663149771746e-05,1.0098262464453e-05,0.00023972491908352822,3.5697026760317385e-05,0.0021260613575577736,0.0003959178866352886,0.00013795282575301826
Image_3907,n02892201,"brass, memorial tablet, plaque",n03544143,hourglass,9.439066161576193e-06,9.301753145507519e-09,0.00021844240836799145,1.926145159814041e-06,5.8199719205731526e-05,9.162731294054538e-05,6.205714697671283e-08,0.000683723425026983,8.597066334914416e-05,1.5281669902833528e-06,0.0002794221800286323,0.0002517803222872317
Image_3908,n02892201,"brass, memorial tablet, plaque",n03930313,"picket fence, paling",0.004078574012964964,3.689337290779804e-06,9.316985405405376e-09,0.0008290173718705773,0.0020126679446548223,5.6902525102486834e-05,9.752771438797936e-05,0.0004759220464620739,0.00011151804210385308,0.00419223727658391,0.0009125513024628162,0.007088758051395416
Image_3909,n02892201,"brass, memorial tablet, plaque",n03393912,freight car,0.000164450888405554,3.2182922495849198e-06,5.957283065072261e-05,0.00039832762558944523,0.0005081173731014132,0.01640397682785988,0.0007071812287904322,2.143614636906932e-07,0.00010054295125883073,0.00017327413661405444,0.035769931972026825,0.0010149385780096054
Image_3910,n02892201,"brass, memorial tablet, plaque",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",0.0001496657496318221,5.7745239701034734e-08,1.1993689440714661e-05,1.1809749622671006e-08,0.0036931061185896397,0.004382815212011337,0.00037667222204618156,0.0001363042538287118,0.0010135925840586424,1.1589742825890426e-05,4.755841655423865e-05,0.0002837100764736533
Image_3911,n02892201,"brass, memorial tablet, plaque",n09256479,coral reef,6.961755047996121e-07,4.961310332873836e-05,1.922007691890215e-11,0.029193643480539322,1.0730813073678291e-06,6.2405160861089826e-06,8.468115083815064e-06,8.869154044077732e-06,0.0007816068828105927,0.0005348805570974946,0.00014217905118130147,0.005645327735692263
Image_3912,n02892201,"brass, memorial tablet, plaque",n03891332,parking meter,1.6349213183275424e-07,9.802949989534682e-07,0.002716371789574623,0.0009487879578955472,0.014191720634698868,0.005075743887573481,0.0008012258331291378,0.00011366747639840469,2.2508348251903953e-07,0.041704628616571426,0.0012460991274565458,0.0010336586274206638
Image_3913,n02892201,"brass, memorial tablet, plaque",n02814860,"beacon, lighthouse, beacon light, pharos",0.00012682555825449526,0.004286343697458506,4.603677552950103e-06,1.190724219668482e-06,0.0007312270463444293,3.0792009511060314e-06,0.0006517962319776416,0.00023686351778451353,0.010347734205424786,2.882274020521436e-05,0.00026710215024650097,0.0014525637961924076
Image_3914,n02892201,"brass, memorial tablet, plaque",n03404251,fur coat,0.004232140723615885,0.0004322078893892467,0.0029609897173941135,1.8052053292194614e-06,1.639651372897788e-06,5.223445623414591e-05,0.005892082117497921,0.00020178234262857586,0.004935340955853462,1.5903138717021648e-07,4.2527763532973495e-09,0.0011511684861034155
Image_3915,n02892201,"brass, memorial tablet, plaque",n04371430,"swimming trunks, bathing trunks",1.2752553857353632e-06,0.01499856822192669,8.581492875237018e-05,0.0001235151430591941,3.557213130989112e-05,5.388593038446743e-08,0.000501731235999614,5.692678678315133e-05,0.00021186642698012292,1.4557434951711912e-05,0.009685322642326355,0.00013345312618184835
Image_3916,n02892201,"brass, memorial tablet, plaque",n02002724,"black stork, Ciconia nigra",0.08687123656272888,0.04602326452732086,0.07747221738100052,0.00021778584050480276,8.323900146933738e-06,0.003785934066399932,0.0021126680076122284,0.00020755696459673345,1.1060027645726223e-05,0.0002728132822085172,1.907383420984843e-06,6.66114137857221e-05
Image_3917,n02892201,"brass, memorial tablet, plaque",n03637318,"lampshade, lamp shade",1.9464989620132656e-09,7.079573151713703e-06,3.5815024602925405e-05,0.0002190562227042392,0.0025662239640951157,8.054415800984316e-09,5.460550255520502e-06,0.00016120259533636272,7.154987002877533e-08,0.00019813135440927,2.2238279484554369e-07,6.195105379447341e-05
Image_3918,n02892201,"brass, memorial tablet, plaque",n07875152,potpie,0.0006895793485455215,1.1302279112612723e-08,0.00613208394497633,0.013764863833785057,0.00010165193816646934,0.07764066755771637,0.0055944425985217094,0.001015668036416173,1.3995380868436769e-05,0.00012064020847901702,1.6584308468736708e-05,0.0004041780484840274
Image_3919,n02892201,"brass, memorial tablet, plaque",n02132136,"brown bear, bruin, Ursus arctos",0.00025528218247927725,2.7563808089325903e-06,1.8771211252044395e-09,8.976851677289233e-05,0.006706173066049814,0.03178359195590019,0.009298816323280334,3.264827682869509e-05,0.0026208129711449146,4.723097663372755e-05,3.361029143889027e-08,3.213310264982283e-05
Image_3920,n02892201,"brass, memorial tablet, plaque",n04254777,sock,0.009540669620037079,0.0009788174647837877,0.0010491370921954513,1.139337200584123e-06,0.00048476873780600727,1.5872952644713223e-05,8.225090277846903e-05,0.0005460674874484539,2.5460683900746517e-05,0.010868373326957226,0.0008088431204669178,0.0014700290048494935
Image_3921,n02892201,"brass, memorial tablet, plaque",n03250847,drumstick,1.4235142486995755e-07,2.9137941055523697e-06,0.00024151951947715133,0.00022850983077660203,1.3600080137621262e-06,0.0001691884099273011,3.739094972843304e-05,0.0005561670404858887,1.762232848534495e-08,0.00020113530626986176,0.13761121034622192,3.437352643231861e-05
Image_3922,n02892201,"brass, memorial tablet, plaque",n04275548,"spider web, spider's web",0.00032733549596741796,3.155460717607639e-06,3.9975009713089094e-05,6.365591252688318e-05,0.00034291265183128417,0.0010744280880317092,0.0002133578818757087,4.384500869036856e-07,0.0002895332872867584,0.00979320053011179,7.270192327268887e-06,5.286956366035156e-05
Image_3923,n02892201,"brass, memorial tablet, plaque",n01855672,goose,9.78228285930527e-07,7.701200388510188e-07,0.0004997338983230293,0.0011780863860622048,0.0011607810156419873,3.560054756235331e-05,0.00031416723504662514,8.871417958289385e-05,0.00021241673675831407,0.0025601794477552176,2.589258656371385e-07,0.00048141772276721895
Image_3924,n02892201,"brass, memorial tablet, plaque",n02231487,"walking stick, walkingstick, stick insect",1.0543609505475615e-06,4.8090232240838304e-08,0.002626343397423625,3.2198007829720154e-05,6.93163215714776e-08,6.423161266866373e-06,8.751365498937957e-07,0.0002528279146645218,0.0033151223324239254,6.329154871309584e-07,0.0036678274627774954,1.7991650338444742e-06
Image_3925,n02892201,"brass, memorial tablet, plaque",n02281406,"sulphur butterfly, sulfur butterfly",0.007968348450958729,0.002680657897144556,4.1547950786480214e-06,2.1640250906784786e-06,0.004114456009119749,0.00017358685727231205,0.0009074032423086464,0.022760162129998207,1.8105662036305148e-07,0.018979938700795174,3.1567137739330065e-06,1.8253247617394663e-05
Image_3926,n02892201,"brass, memorial tablet, plaque",n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.7959692621971612e-09,2.062729254248552e-05,0.005355207249522209,2.364285865041893e-05,4.087155502929818e-06,0.0008132286020554602,3.6601461861351936e-09,3.3693003942403266e-09,2.2683780116494745e-05,1.0654022730705037e-07,4.2373656583549746e-07,0.0010691877687349916
Image_3927,n02892201,"brass, memorial tablet, plaque",n09332890,"lakeside, lakeshore",0.000428214727435261,0.006979736033827066,0.00010369501978857443,0.0001647626340854913,0.004881273489445448,0.00044394799624569714,2.2986034309724346e-05,2.0575262169586495e-05,7.188369899324698e-09,1.4702449924186567e-08,1.1762579106289195e-06,0.0006748708547092974
Image_3928,n02892201,"brass, memorial tablet, plaque",n07720875,bell pepper,0.003808982204645872,4.171341174696863e-07,0.007097708992660046,3.826991612498887e-09,0.0029671427328139544,1.025160933920688e-08,0.012422015890479088,0.006205360870808363,0.0005038271192461252,7.432592974510044e-05,0.007951184175908566,7.706128963036463e-05
Image_3929,n02892201,"brass, memorial tablet, plaque",n04532106,vestment,0.00013979752839077264,0.000267605617409572,0.000452350388513878,0.005903720390051603,0.00017958077660296112,7.501688159550213e-09,0.007594465743750334,0.0009168444667011499,0.00033658830216154456,6.096732008131767e-09,8.004745177458972e-05,0.001101651811040938
Image_3930,n02892201,"brass, memorial tablet, plaque",n02190166,fly,0.003547871019691229,0.0049514565616846085,0.004242407623678446,6.93642334681499e-07,0.0005751122953370214,0.00034017179859802127,0.0009076770511455834,2.2721274035575334e-06,7.705008298053428e-10,3.171208163621486e-06,6.311927336355438e-08,0.00012372811033856124
Image_3931,n02892201,"brass, memorial tablet, plaque",n02814860,"beacon, lighthouse, beacon light, pharos",0.0006890746881254017,0.0004892336437478662,0.0003031913365703076,2.082975470329984e-06,6.790836781789267e-09,0.0008740546181797981,8.912004886951763e-06,9.520025741949212e-06,3.8843081711092964e-05,0.0016461990308016539,2.1632402535942674e-07,0.0009928474901244044
Image_3932,n02892201,"brass, memorial tablet, plaque",n03814639,neck brace,0.00640557985752821,2.170097650378011e-05,0.0011805581161752343,0.00021874261437915266,1.2991914445592556e-05,0.0002069426845991984,0.011060362681746483,0.0038413568399846554,0.003718292573466897,4.296302336115332e-07,1.3544744206228643e-06,0.0001278989511774853
Image_3933,n02892201,"brass, memorial tablet, plaque",n03544143,hourglass,4.255598469171673e-05,0.03323645517230034,0.08004701882600784,0.0038727757055312395,0.0009345375583507121,0.006241397000849247,0.007045744452625513,4.565192648442462e-05,0.004666661843657494,3.919863956980407e-05,1.0546452813287033e-06,0.013067856431007385
Image_3934,n02892201,"brass, memorial tablet, plaque",n02002724,"black stork, Ciconia nigra",1.4396277038031258e-05,0.06981062144041061,5.4585704845067085e-09,5.967132437945111e-06,2.2954773157835007e-06,0.00029605274903587997,7.677583198528737e-05,0.009721668437123299,0.0024949684739112854,4.3822717543662293e-07,0.0032967696897685528,8.610961958765984e-05
Image_3935,n02892201,"brass, memorial tablet, plaque",n03400231,"frying pan, frypan, skillet",1.1853676085138432e-07,9.242937721865019e-07,8.56188216857845e-06,2.69050246970437e-07,0.0028350374195724726,0.008019165135920048,0.0004722130543086678,0.00025813395041041076,0.00589756341651082,0.012148355133831501,0.00021888079936616123,0.006808239500969648
Image_3936,n02892201,"brass, memorial tablet, plaque",n03930313,"picket fence, paling",0.0041725970804691315,0.01582629606127739,0.04556230083107948,0.0018939791480079293,4.56296538686729e-06,5.6889901316026226e-05,0.00012158810568507761,3.14869748763158e-06,1.8315255147172138e-05,0.0061439997516572475,2.0927691579686325e-08,0.001791638322174549
Image_3937,n02892201,"brass, memorial tablet, plaque",n03902125,"pay-phone, pay-station",0.00010371771350037307,0.00016850086103659123,0.00023789996339473873,7.79240735937492e-07,0.005357974208891392,1.5023233572719619e-06,5.803485692013055e-07,2.708934698603116e-05,0.0005389460711739957,0.00011998606350971386,0.016298122704029083,0.005128311458975077
Image_3938,n02892201,"brass, memorial tablet, plaque",n02841315,"binoculars, field glasses, opera glasses",9.077726872419589e-07,0.000361922022420913,1.5029962014523335e-05,0.006207392085343599,0.0012449228670448065,6.055375706637278e-05,4.191237223949429e-08,0.005868230480700731,0.0036201912444084883,0.0006053373217582703,0.005852075759321451,6.352368654916063e-05
Image_3939,n02892201,"brass, memorial tablet, plaque",n04562935,water tower,0.00092535768635571,2.5978477702359726e-10,5.586379643318651e-07,0.04623384028673172,4.180306802936684e-07,3.43595587537493e-08,8.652580436319113e-05,1.2807291227545647e-07,2.156932410457557e-09,1.756169922373374e-06,0.006836557295173407,5.175980732019525e-06
Image_3940,n02892201,"brass, memorial tablet, plaque",n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1.87927271326771e-05,0.00010967376874759793,1.7125460771705292e-10,0.0004766758647747338,0.00016942451475188136,0.009530404582619667,0.010979810729622841,0.0006883950554765761,1.4900490441505099e-06,6.12914732300851e-07,0.005385782103985548,0.0006180409109219909
Image_3941,n02892201,"brass, memorial tablet, plaque",n03796401,moving van,0.0006216049659997225,0.0004093947063665837,0.011476671323180199,2.0532096856040738e-10,5.569105633185245e-05,0.0014201796147972345,4.2580967374306056e-07,1.190041731824465e-09,0.0002773056330624968,0.00029035372426733375,4.824884172194288e-07,1.3448401432469836e-06
Image_3942,n02892201,"brass, memorial tablet, plaque",n02927161,"butcher shop, meat market",4.220609480398707e-05,0.00014618814748246223,2.1029123672633432e-05,8.920137042878196e-05,0.015231756493449211,0.0006232301238924265,4.1596172195568215e-06,0.0005696190055459738,0.0951652005314827,5.9065385471512855e-08,0.00463364040479064,0.005407840013504028
Image_3943,n02892201,"brass, memorial tablet, plaque",n02909870,"bucket, pail",0.005961521528661251,2.1461672076839022e-05,6.559555743024248e-08,2.281080378452316e-05,4.148349164179166e-10,0.0007297073025256395,0.00014510190521832556,1.0879148248932324e-06,2.5500572320424908e-08,0.007012524176388979,0.0005845283158123493,9.971320832846686e-05
Image_3944,n02892201,"brass, memorial tablet, plaque",n03126707,crane,1.808226124389023e-09,9.38269639760847e-09,0.00021161082258913666,6.366730076479143e-07,0.0005524619482457638,0.000643245002720505,0.0003172038705088198,1.2466447429915206e-08,4.117647222301457e-06,0.008227950893342495,0.0009728427394293249,0.0003278021467849612
Image_3945,n02892201,"brass, memorial tablet, plaque",n02841315,"binoculars, field glasses, opera glasses",1.3615349416795652e-06,0.00016709572810214013,4.5773169404128566e-05,2.0687859887402738e-06,1.4455247310252162e-07,3.2874186217668466e-06,6.893945101182908e-05,0.004918859340250492,1.6864549934325623e-06,7.300738902316084e-10,0.0006596571765840054,2.3392129833155195e-07
Image_3946,n02892201,"brass, memorial tablet, plaque",n02814860,"beacon, lighthouse, beacon light, pharos",0.001091598067432642,1.232534851958178e-09,0.0028013091068714857,0.00010522275988478214,1.1010371053998824e-05,1.1902484553516501e-09,3.728400201907789e-07,3.7551963032456115e-06,1.5320107422667206e-06,0.00017710270185489208,9.790429578160342e-10,0.005043854005634785
Image_3947,n02892201,"brass, memorial tablet, plaque",n02808440,"bathtub, bathing tub, bath, tub",2.5279407054767944e-05,9.739370199213226e-09,1.5216488463920541e-05,5.305859667714685e-05,6.584017683053389e-05,0.00037645045085810125,5.2986191434456487e-08,0.0005566317704506218,3.3435171644669026e-05,0.024191930890083313,0.004576793406158686,0.00043654628098011017
Image_3948,n02892201,"brass, memorial tablet, plaque",n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.007668296806514263,4.0742073906585574e-05,1.1092320117978005e-10,5.8867000916507095e-05,0.0002893072087317705,0.03193500265479088,5.564497405430302e-05,4.4316984713077545e-06,0.0023219380527734756,1.4538283465981294e-08,7.188488382325886e-08,2.7035619496018626e-05
Image_3949,n02892201,"brass, memorial tablet, plaque",n01768244,trilobite,0.013341287150979042,3.6840324924014567e-07,0.0007101762457750738,0.0003115220461040735,2.4939017748693004e-05,0.0001422892091795802,0.001010993029922247,3.180805151714594e-06,4.840229621549952e-07,0.00702614476904273,8.222653377742972e-06,7.777998689562082e-05
Image_3950,n02892201,"brass, memorial tablet, plaque",n03891332,parking meter,6.669705908279866e-05,0.016399521380662918,0.000835514219943434,0.005108187440782785,9.826631242049189e-08,0.005303853657096624,7.109292710083537e-08,1.9585777408792637e-06,0.009826361201703548,0.0001881872449303046,0.0002991331566590816,0.004264030139893293
Image_3951,n02906734,broom,n07749582,lemon,0.0013907436514273286,3.225932960049249e-05,0.0007660117116756737,0.00021347409347072244,0.00021212386491242796,7.227686182886828e-08,0.0012735502095893025,0.0018899367423728108,0.00037336922832764685,0.007691133767366409,1.341915356611878e-09,0.0014495786745101213
Image_3952,n02906734,broom,n03089624,"confectionery, confectionary, candy store",1.3564602340920828e-05,0.009387488476932049,0.0068280017003417015,7.645822734048124e-06,7.57871603127569e-05,0.00024459187989123166,5.942092684563249e-06,2.1229017875157297e-05,5.8606012316886336e-05,2.509382852622366e-07,3.0291869279608363e-07,1.4050132449483499e-05
Image_3953,n02906734,broom,n02124075,Egyptian cat,0.00042441621189936996,8.658013393869624e-05,0.001200984581373632,3.391029395061196e-06,0.00017721108451951295,0.002937805373221636,9.34928630158538e-06,0.0002213242114521563,0.00013399406452663243,1.4053582162887324e-05,5.188362774788402e-05,0.022457681596279144
Image_3954,n02906734,broom,n04311004,steel arch bridge,8.318523032357916e-05,1.5275109035428613e-05,0.00022245886793825775,0.018284916877746582,9.397459699300725e-09,4.43518947577104e-05,0.00027543705073185265,0.00013958029740024358,1.9769195205299184e-05,7.915468280828009e-09,3.0924834959478176e-07,0.00010005998046835884
Image_3955,n02906734,broom,n02906734,broom,4.2314777459750985e-08,9.739535016706213e-05,5.857139331055805e-05,0.002692884299904108,0.0007481698994524777,1.0230814950773492e-06,6.816149380028946e-06,0.00031442404724657536,0.006181028205901384,0.005597654730081558,0.0003844164893962443,0.1114073395729065
Image_3956,n02906734,broom,n03891332,parking meter,0.0020009255968034267,0.000275678961770609,0.010703586041927338,5.664983291353565e-07,1.8983482164003362e-07,5.193483593757264e-05,0.11296816170215607,0.010588407516479492,3.005357385177376e-08,0.0013895360752940178,0.00046396322431974113,0.0006438035634346306
Image_3957,n02906734,broom,n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.005249931011348963,1.37449825826641e-11,3.762864242418118e-09,3.548471516623408e-09,9.922928256855812e-06,5.111165137350326e-06,0.000398757605580613,0.0003087396908085793,0.05189919471740723,0.0005275372532196343,0.0018690096912905574,0.014314095489680767
Image_3958,n02906734,broom,n04597913,wooden spoon,1.090916690316135e-09,9.978161688195542e-05,0.00020446408598218113,2.644458072609268e-05,0.0004179667739663273,6.353412572934758e-06,0.00020521997066680342,0.0011247717775404453,0.0018589213723316789,0.000318666803650558,8.107749636110384e-06,0.10883509367704391
