Image,True_WNID,True_Label,Second_Last_Top1_WNID,Second_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_6407,n03902125,"pay-phone, pay-station",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.8848908212021342e-06,1.3248593404568965e-06,1.4260355101214373e-06,1.658009296079399e-06,2.4075657165667508e-06,5.3880603445577435e-06,4.828199507755926e-06,1.4067094298297889e-06,3.7351136938923446e-07,7.867444651310507e-07,1.1856444871227723e-05,0.21967224776744843
Image_6408,n03902125,"pay-phone, pay-station",n04560804,water jug,5.0548984290799126e-05,9.884702740237117e-05,8.401605737162754e-05,0.0001346675999229774,0.00010584501433186233,3.5746499634115025e-05,6.609250704059377e-05,0.00014192768139764667,0.00031787456828169525,0.00030983929173089564,0.0008003919501788914,0.07595661282539368
Image_6409,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.258291320027638e-07,1.1294297053154878e-07,6.603435309671113e-08,1.2626739476218063e-07,2.6093707106156216e-07,5.019438731324044e-07,2.7115987677461817e-07,2.1167336683447502e-07,2.3523188019680674e-07,1.4293224239736446e-06,2.9705472115892917e-05,0.48830297589302063
Image_6410,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.00013542133092414588,0.00044327450450509787,0.0009574114228598773,0.0008067750604823232,0.0009533862466923892,0.0014562767464667559,0.0034515198785811663,0.0033665732480585575,0.003784061875194311,0.002436221344396472,0.010662076994776726,0.11958961933851242
Image_6411,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.0303806397569133e-06,5.667188361258013e-06,4.112313035875559e-06,2.4608898456790484e-06,1.896967546599626e-06,3.7124893879081355e-06,3.605745632739854e-06,2.2294154859991977e-06,2.815127800204209e-06,5.44667773283436e-06,1.4269932762545068e-05,0.16605016589164734
Image_6412,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.465026338744792e-06,7.014944003458368e-06,4.5892397793068085e-06,2.7194769245397765e-06,2.4155378923751414e-06,4.100524620298529e-06,8.28238989925012e-06,6.11478071732563e-06,5.277448508422822e-06,6.883029072923819e-06,8.848292782204226e-05,0.04312557354569435
Image_6413,n03902125,"pay-phone, pay-station",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.5629964309482602e-06,1.2092074257452623e-06,1.4319384717964567e-06,1.6625295984340482e-06,3.216679488105001e-06,6.6311108639638405e-06,6.635099907725817e-06,2.05093715521798e-06,4.901660872747016e-07,1.0106375611940166e-06,1.6115847074615886e-06,0.08110155910253525
Image_6414,n03902125,"pay-phone, pay-station",n03617480,kimono,0.0007745957118459046,0.0006784470751881599,0.0007766349008306861,0.0005253240815363824,0.0003852981608361006,0.0004700800927821547,0.0006480342708528042,0.0005906640435568988,0.0003954833955504,0.00038662421866320074,0.00651833089068532,0.135386124253273
Image_6415,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.6653482311521657e-06,6.628780738537898e-06,4.510796770773595e-06,2.932253210019553e-06,2.4108358047669753e-06,3.5225111787440255e-06,5.5941623031685594e-06,4.454741883819224e-06,4.361515493656043e-06,5.8547002481645904e-06,6.0483303968794644e-05,0.17513717710971832
Image_6416,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.0383283211012895e-07,9.797041400361195e-08,5.3908362218635375e-08,9.47177198895588e-08,2.0930875166413898e-07,4.6476378656734596e-07,2.682686499611009e-07,3.210517434126814e-07,4.3075877442788624e-07,1.866447632892232e-06,7.630668733327184e-06,0.24437181651592255
Image_6417,n03902125,"pay-phone, pay-station",n04149813,scoreboard,0.00038214525557123125,0.0001752340904204175,0.00013207082520239055,0.000251326069701463,0.0005368047277443111,0.0004725767357740551,0.000229284938541241,0.00041777535807341337,0.00046954554272815585,0.0010055062593892217,0.002283156383782625,0.13345672190189362
Image_6418,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.0001553373585920781,0.00045640786993317306,0.0011281975312158465,0.0010911410208791494,0.001492854324169457,0.0016542699886485934,0.0049797543324530125,0.00778683926910162,0.0033498499542474747,0.001496635377407074,0.0031205310951918364,0.1466931849718094
Image_6419,n03902125,"pay-phone, pay-station",n02927161,"butcher shop, meat market",3.8246373179617876e-08,9.959978086726551e-08,5.409864201055825e-08,1.0829896268660377e-07,2.2099436591815902e-07,4.5245383262226824e-07,2.0406876899414783e-07,2.0236451803157252e-07,1.6744280628699926e-07,3.5169301781934337e-07,1.5098311223482597e-06,0.10899944603443146
Image_6420,n03902125,"pay-phone, pay-station",n03733131,maypole,0.022593609988689423,0.014167075045406818,0.024181360378861427,0.017944103106856346,0.028395211324095726,0.05216522514820099,0.057948037981987,0.0811530351638794,0.0360170379281044,0.04024697467684746,0.11677715927362442,0.09447254985570908
Image_6421,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.00014098655083216727,0.00044600499677471817,0.0010114838369190693,0.0009551523253321648,0.0015918402932584286,0.0024343235418200493,0.004117471631616354,0.004678431432694197,0.004061026033014059,0.003389225108548999,0.009371505118906498,0.2458861619234085
Image_6422,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.00014837307389825583,0.0004153343033976853,0.0009390492923557758,0.0009047599160112441,0.0013119288487359881,0.0016235091025009751,0.002713178051635623,0.003863359335809946,0.0024994956329464912,0.0020883860997855663,0.003969614394009113,0.11776375025510788
Image_6423,n03902125,"pay-phone, pay-station",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.945578105733148e-06,1.1992071904387558e-06,1.4109715493759722e-06,1.2438114254109678e-06,1.3131474361216533e-06,1.3947244497103384e-06,1.9123253878206015e-06,1.6695782960596262e-06,6.786830795135756e-07,2.2442823137680534e-06,1.23593172247638e-05,0.0028154226019978523
Image_6424,n03902125,"pay-phone, pay-station",n04070727,"refrigerator, icebox",0.00015482917660847306,0.0005061057163402438,0.0010324208997189999,0.0007011941634118557,0.0007888763793744147,0.0011192895472049713,0.003195467870682478,0.002406831132248044,0.0037322465796023607,0.0020807988476008177,0.009802528657019138,0.044527094811201096
Image_6425,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.3720377814461244e-06,6.109079095040215e-06,4.6758063945162576e-06,3.028114178960095e-06,2.888840299419826e-06,5.80429377805558e-06,8.759498996369075e-06,8.380564395338297e-06,7.318076768569881e-06,1.0871402992052026e-05,0.00015844087465666234,0.015343466773629189
Image_6426,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.3879591165277816e-07,1.1951871670135006e-07,5.853355133922378e-08,1.0115631710050366e-07,1.942135838817194e-07,3.619664141751855e-07,1.5680747367241565e-07,2.7827240955957677e-07,3.852624956834916e-07,1.2112243439332815e-06,2.443985067657195e-06,0.09643595665693283
Image_6427,n03902125,"pay-phone, pay-station",n03089624,"confectionery, confectionary, candy store",0.0016852867556735873,0.002509989310055971,0.0027677607722580433,0.003154582576826215,0.005370613187551498,0.00654585100710392,0.003516684751957655,0.0047698658891022205,0.004746269900351763,0.008185240440070629,0.027385473251342773,0.21430820226669312
Image_6428,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.451697239142959e-06,6.808912530686939e-06,5.092602805234492e-06,3.403222308406839e-06,3.417048901610542e-06,4.4035650716978125e-06,5.908901130169397e-06,5.338265964383027e-06,5.367498943087412e-06,1.196773155243136e-05,0.001784981694072485,0.007250402122735977
Image_6429,n03902125,"pay-phone, pay-station",n03355925,"flagpole, flagstaff",7.484867126095196e-08,4.1711835763180716e-08,4.061894642859443e-08,7.199093232657106e-08,1.2033565610636288e-07,4.868512348821241e-08,5.957778625997889e-08,1.0929753102573159e-07,1.0714435205727568e-07,5.612286599898653e-07,2.5376618850714294e-06,0.17719390988349915
Image_6430,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.0976217623692719e-07,9.757419405787005e-08,5.956837156873007e-08,9.962036529032048e-08,2.2733149762643734e-07,4.0803001866152044e-07,2.6066325631290965e-07,3.2551704975958273e-07,5.624502819046029e-07,1.9483989035506966e-06,2.343143023608718e-05,0.17732566595077515
Image_6431,n03902125,"pay-phone, pay-station",n04023962,"punching bag, punch bag, punching ball, punchball",0.00020314108405727893,0.00014625997573602945,0.000198368463316001,0.00022465610527433455,0.00030896643875166774,0.00033090109354816377,0.0009342448320239782,0.0005849769222550094,0.0007099893409758806,0.0003968212695326656,0.0012893449747934937,0.10125663131475449
Image_6432,n03902125,"pay-phone, pay-station",n04074963,"remote control, remote",0.0006761005497537553,0.0005014310590922832,0.0005979198613204062,0.0004030668060295284,0.0006712705362588167,0.0006477663991972804,0.0011282714549452066,0.0009297401993535459,0.0013830558164045215,0.003348116995766759,0.010499407537281513,0.010324761271476746
Image_6433,n03902125,"pay-phone, pay-station",n03089624,"confectionery, confectionary, candy store",0.0017971956403926015,0.0026494613848626614,0.0029718736186623573,0.003379128873348236,0.005892842076718807,0.008360456675291061,0.007797210942953825,0.008105571381747723,0.005227463785558939,0.00694924546405673,0.019742755219340324,0.007107366807758808
Image_6434,n03902125,"pay-phone, pay-station",n06596364,comic book,0.0014249669620767236,0.0018709389260038733,0.0018117959843948483,0.001124083180911839,0.0009639235795475543,0.0010512303560972214,0.0016922788927331567,0.0012606034288182855,0.0012172001879662275,0.0021995080169290304,0.0037341462448239326,0.08007914572954178
Image_6435,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.3656576761131873e-06,6.0772317738155834e-06,4.617010290530743e-06,3.0643766422144836e-06,2.9438783712976146e-06,3.826492957159644e-06,5.881141532881884e-06,4.236830136505887e-06,4.2150390981987584e-06,1.0272793588228524e-05,6.292055331869051e-05,0.05007253214716911
Image_6436,n03902125,"pay-phone, pay-station",n03355925,"flagpole, flagstaff",8.353529779014934e-08,4.3055173648554046e-08,4.0845172577519406e-08,6.976329558483485e-08,7.836126769689145e-08,2.4786386276787198e-08,4.964602595691758e-08,7.34029939053471e-08,1.0899338320768948e-07,3.8790972212154884e-07,1.9873384644597536e-06,0.05809545889496803
Image_6437,n03902125,"pay-phone, pay-station",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.809717332434957e-06,1.2139897762608598e-06,1.4392522871276014e-06,1.4927773008821532e-06,2.359559175602044e-06,3.626943453127751e-06,3.3692726901790593e-06,2.087251232296694e-06,5.668023845828429e-07,1.7364999393976177e-06,6.20069113210775e-05,0.00447840616106987
Image_6438,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.043257038370939e-06,5.998609594826121e-06,4.41215615865076e-06,2.770278115349356e-06,2.6071213596878806e-06,4.217363311909139e-06,7.2063667175825685e-06,3.3278738555964082e-06,3.2855057270353427e-06,6.613900950469542e-06,3.197111436747946e-05,0.01262652687728405
Image_6439,n03902125,"pay-phone, pay-station",n03891332,parking meter,2.818779194058152e-06,5.30805255039013e-06,3.960890808230033e-06,2.711252818698995e-06,2.0567019873851677e-06,5.294156380841741e-06,8.779004929237999e-06,4.8263468670484144e-06,4.488090326049132e-06,6.883765763632255e-06,0.00011066051229136065,0.15408535301685333
Image_6440,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.0505700578942196e-06,6.272837708820589e-06,4.376398010208504e-06,3.0724447697139112e-06,2.32176262215944e-06,3.2539151106902864e-06,8.727970453037415e-06,4.55917916042381e-06,2.862966084649088e-06,9.076864444068633e-06,0.0002612704993225634,0.03888517618179321
Image_6441,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.2380786529320176e-07,1.1477207806365186e-07,5.820768578246316e-08,7.601855855909889e-08,1.4720350804964255e-07,2.8989916245336644e-07,1.6433141070137935e-07,1.5043046630580648e-07,2.0402869438385096e-07,8.030677918213769e-07,2.2856602299725637e-06,0.08237805217504501
Image_6442,n03902125,"pay-phone, pay-station",n03902125,"pay-phone, pay-station",1.0959781349129116e-07,9.614669238544593e-08,4.9301355886655074e-08,6.149628717366795e-08,1.8422656467009801e-07,2.929990898792312e-07,2.2967374491145165e-07,3.2468190624967974e-07,3.635105088051205e-07,8.025422175705899e-07,3.0944654554332374e-06,0.20866969227790833
Image_6443,n03902125,"pay-phone, pay-station",n03355925,"flagpole, flagstaff",7.754925235303745e-08,4.198016156919948e-08,4.154941635192699e-08,6.634120808257649e-08,1.3365858819724963e-07,8.000429829735367e-08,8.119187100419367e-08,9.937343037336177e-08,1.0984291520799161e-07,5.022498044127133e-07,1.8508097127778456e-05,0.008802520111203194
Image_6444,n03902125,"pay-phone, pay-station",n04074963,"remote control, remote",0.000602681830059737,0.0004310019430704415,0.0005324564990587533,0.00040318400715477765,0.0006221193470992148,0.0006681843660771847,0.0017343013314530253,0.001259207958355546,0.0014601032016798854,0.00413752906024456,0.006310151889920235,0.04351014271378517
Image_6445,n03902125,"pay-phone, pay-station",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.64993275575398e-06,1.1101786867584451e-06,1.2948434005011222e-06,2.0380136902531376e-06,3.895298959832871e-06,7.994717634574044e-06,5.507020432560239e-06,3.496724957585684e-06,7.469039360330498e-07,1.7702606101011042e-06,1.1771341632993426e-05,0.22712145745754242
Image_6446,n03902125,"pay-phone, pay-station",n03891332,parking meter,2.823546992658521e-06,5.850254638062324e-06,4.396632903080899e-06,2.80122367257718e-06,2.248536247861921e-06,4.0792783693177626e-06,1.2889075151178986e-05,7.80248774390202e-06,5.985171810607426e-06,1.3858951206202619e-05,0.0008884181152097881,0.020333100110292435
Image_6447,n03902125,"pay-phone, pay-station",n02843684,birdhouse,0.008947961032390594,0.01479906216263771,0.012624071910977364,0.009575470350682735,0.011076624505221844,0.009954530745744705,0.005241808481514454,0.003933125175535679,0.004445604979991913,0.004797049332410097,0.023199357092380524,0.00047607379383407533
Image_6448,n03902125,"pay-phone, pay-station",n03891332,parking meter,2.697416448427248e-06,5.765390596934594e-06,4.2030669646919705e-06,2.7441467409516918e-06,1.986593815672677e-06,3.239284524170216e-06,6.496039986814139e-06,3.7819722820131574e-06,2.461231360939564e-06,4.132814865442924e-06,0.00041881215292960405,0.006778638809919357
Image_6449,n03902125,"pay-phone, pay-station",n03891332,parking meter,3.335813744342886e-06,6.546060831169598e-06,4.423887730808929e-06,3.2377240586356493e-06,3.031108462892007e-06,4.48865876023774e-06,6.733603640896035e-06,5.10368226969149e-06,5.6988842516148e-06,1.0970114999508951e-05,0.0009368339669890702,0.005879721138626337
Image_6450,n03902125,"pay-phone, pay-station",n03393912,freight car,1.845112933551718e-06,1.1746222980946186e-06,1.1189978295078618e-06,1.3416311048786156e-06,1.930075541167753e-06,5.794348908239044e-06,6.743190624547424e-06,1.3080290045763832e-05,1.4733431271451991e-05,1.9785333279287443e-05,0.00019407898071222007,0.18866661190986633
Image_6451,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.886803933208284e-07,1.0815880386871868e-06,4.2908979480671405e-07,1.1118798965981114e-06,2.2674798856314737e-06,3.600450099838781e-06,5.5447603699576575e-06,7.1752774601918645e-06,2.7415292151999893e-06,3.859085609292379e-06,4.4665535824606195e-05,0.12764781713485718
Image_6452,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.899732400393987e-07,1.237514084095892e-06,4.648611309221451e-07,1.3623061931866687e-06,5.980040441500023e-06,7.682718205614947e-06,4.586288923746906e-06,4.894176072411938e-06,1.914586391649209e-06,2.63446850112814e-06,9.379422408528626e-06,0.002292060758918524
Image_6453,n03930313,"picket fence, paling",n03160309,"dam, dike, dyke",0.00015056366100907326,5.343000157154165e-05,2.11514034162974e-05,2.8624584956560284e-05,7.494239980587736e-05,4.863157300860621e-05,5.656928988173604e-05,5.232687544776127e-05,0.00010869779362110421,0.00011656181595753878,0.00019452582637313753,0.1046147421002388
Image_6454,n03930313,"picket fence, paling",n03733131,maypole,0.023477813228964806,0.015698879957199097,0.026356544345617294,0.017260869964957237,0.03095395117998123,0.06092492491006851,0.08253566920757294,0.11976906657218933,0.06026779115200043,0.060722798109054565,0.13284340500831604,0.08827618509531021
Image_6455,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.472563202602032e-07,1.0687797384889564e-06,3.9393790984831867e-07,1.174970861939073e-06,3.750067662622314e-06,5.43031865163357e-06,4.470256499189418e-06,5.489921022672206e-06,3.2878695037652506e-06,4.330426236265339e-06,1.9743103621294722e-05,0.0009428141638636589
Image_6456,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.006947723682969809,0.01228300854563713,0.007035041693598032,0.006119387689977884,0.009561446495354176,0.009266836568713188,0.023908086121082306,0.02444472350180149,0.012871003709733486,0.01724792644381523,0.03296319395303726,0.12231315672397614
Image_6457,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.097153573136893e-07,1.2330708614172181e-06,4.533327739864035e-07,9.907561207000981e-07,1.9375670490262564e-06,5.176100785320159e-06,6.253394076338736e-06,7.716349500697106e-06,4.332908702053828e-06,4.494855147640919e-06,1.7982241843128577e-05,0.06412163376808167
Image_6458,n03930313,"picket fence, paling",n02808440,"bathtub, bathing tub, bath, tub",0.0002535780076868832,0.00042540833237580955,0.00041699627763591707,0.0003903150209225714,0.0007667792961001396,0.00039449959876947105,0.0010169997112825513,0.0010684614535421133,0.0005865673301741481,0.0006422499427571893,0.003810107707977295,0.11734160780906677
Image_6459,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.025887273608532e-07,1.2038452723572846e-06,4.2094328023267735e-07,1.0584683423076058e-06,2.392638862147578e-06,4.389834430185147e-06,6.364643468259601e-06,3.94118023905321e-06,3.6728285977005726e-06,6.211515938048251e-06,1.3148882317182142e-05,0.25249382853507996
Image_6460,n03930313,"picket fence, paling",n04311004,steel arch bridge,5.242044608166907e-06,2.8805495730921393e-06,1.3775056686426979e-06,1.737307570692792e-06,1.47512105286296e-06,2.487628307790146e-06,8.728683496883605e-06,7.15514033799991e-06,1.7332686184090562e-05,1.5949732187436894e-05,4.678394543589093e-05,0.057013869285583496
Image_6461,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.006590777542442083,0.012298345565795898,0.007160783279687166,0.005791854113340378,0.00897907093167305,0.010975239798426628,0.014633232727646828,0.022685512900352478,0.01080918125808239,0.016510719433426857,0.03349719196557999,0.20835499465465546
Image_6462,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.007846664637327194,0.013742816634476185,0.007312178146094084,0.004933818243443966,0.009459774009883404,0.01120832096785307,0.029232455417513847,0.02397657185792923,0.012996516190469265,0.01570483110845089,0.01825273223221302,0.17475378513336182
Image_6463,n03930313,"picket fence, paling",n02843684,birdhouse,0.008377429097890854,0.013716432265937328,0.012254342436790466,0.010362337343394756,0.01224067434668541,0.008757291361689568,0.0041411989368498325,0.004350986331701279,0.003716666717082262,0.0064965891651809216,0.025496607646346092,0.10190650820732117
Image_6464,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.008287503384053707,0.014132735319435596,0.006993000861257315,0.004829427693039179,0.008691309951245785,0.01783742941915989,0.025463713333010674,0.045586083084344864,0.017087846994400024,0.015077270567417145,0.05382387712597847,0.23626816272735596
Image_6465,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.83415726396197e-07,1.1482115951366723e-06,4.772893476001627e-07,1.2940480473844218e-06,3.798535090027144e-06,7.611859928147169e-06,1.1261993677180726e-05,1.2680626241490245e-05,5.20640378454118e-06,4.726464794657659e-06,2.4105887860059738e-05,0.24069909751415253
Image_6466,n03930313,"picket fence, paling",n03649909,"lawn mower, mower",2.7611111363512464e-05,2.41699926846195e-05,1.5358607925008982e-05,2.1275982362567447e-05,2.6041871024062857e-05,1.9628385416581295e-05,5.936348679824732e-05,0.0001669074990786612,0.00017656118143349886,8.090840856311843e-05,0.0006497849244624376,0.11688727140426636
Image_6467,n03930313,"picket fence, paling",n03733131,maypole,0.022815270349383354,0.014554445631802082,0.029312968254089355,0.023902343586087227,0.045038461685180664,0.0627988949418068,0.12178585678339005,0.1512497216463089,0.06193916127085686,0.06576034426689148,0.11880356073379517,0.057705946266651154
Image_6468,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.8304444766909e-07,1.2214117077746778e-06,4.743865815726167e-07,9.576300499247736e-07,2.3959580630616983e-06,5.528039309865562e-06,6.245620625122683e-06,3.516376636980567e-06,3.829924935416784e-06,4.482576969166985e-06,1.817907832446508e-05,0.0051680440083146095
Image_6469,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",4.4972065893489344e-07,8.754526561460807e-07,3.871056435400533e-07,1.0813623703143094e-06,2.642034132804838e-06,3.3982648801611504e-06,4.321410415286664e-06,7.815920071152505e-06,2.3380671336781234e-06,2.236145064671291e-06,6.789299732190557e-06,0.02304431051015854
Image_6470,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.44238411950937e-07,1.2016701020911569e-06,5.026291205467714e-07,1.2515321259343182e-06,4.555372015602188e-06,3.9303045014094096e-06,5.398924713517772e-06,4.073516720382031e-06,1.1656669585136115e-06,4.299135980545543e-06,1.0417647899885196e-05,0.054473649710416794
Image_6471,n03930313,"picket fence, paling",n03355925,"flagpole, flagstaff",7.871326346275964e-08,3.99450925669953e-08,4.221122651415499e-08,7.184249994907077e-08,1.1395880505915557e-07,5.025042071338248e-08,6.782391892556916e-08,1.1213985828817385e-07,1.234611914924244e-07,3.2424404139419494e-07,4.728172825707588e-06,0.10807203501462936
Image_6472,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.167634865050786e-07,1.112767449740204e-06,4.3866143073501007e-07,1.0009275683842134e-06,3.0250434974732343e-06,5.776977559435181e-06,7.032950634311419e-06,3.5018206290260423e-06,2.9321820420591393e-06,3.269536591687938e-06,1.0181267498410307e-05,0.009259306825697422
Image_6473,n03930313,"picket fence, paling",n04540053,volleyball,0.000169847029610537,2.9063427064102143e-05,5.42165435035713e-05,5.228058580541983e-05,3.600019044824876e-05,3.7791571230627596e-05,8.227894431911409e-05,6.337991362670437e-05,5.168135612620972e-05,6.652515003224835e-05,0.0004233608487993479,0.05108990892767906
Image_6474,n03930313,"picket fence, paling",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",5.048030327081676e-10,2.6190416502203107e-10,1.9137982865125025e-10,3.244802204704911e-10,1.1246950037957504e-09,8.369681059328116e-10,3.76573172644612e-09,1.8266759216345463e-09,2.346803418262766e-09,5.69183900012149e-09,4.356527938398358e-08,0.162025585770607
Image_6475,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",6.036692070665595e-07,1.1574871905395412e-06,3.5954056443188165e-07,1.0125427252205554e-06,2.3845661871746415e-06,3.556432375262375e-06,4.36453046859242e-06,3.95656979890191e-06,2.1314988316589734e-06,2.318754923180677e-06,7.25321888239705e-06,0.056234847754240036
Image_6476,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",4.7361055521832895e-07,9.588185321263154e-07,3.755983470909996e-07,1.2569463478939724e-06,2.9042691949143773e-06,6.880341061332729e-06,5.292152764013736e-06,5.369863629312022e-06,2.4531402686989168e-06,4.3561340135056525e-06,1.0319149623683188e-05,0.00508843082934618
Image_6477,n03930313,"picket fence, paling",n03838899,"oboe, hautboy, hautbois",8.600329601904377e-05,0.00011976210953434929,0.00011479419481474906,8.537287794752046e-05,0.0002324664528714493,0.0004181123513262719,0.0007676022942177951,0.00048793363384902477,0.00028674621717073023,0.0006539425230585039,0.0007320359582081437,0.09743522852659225
Image_6478,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.788872954326507e-07,1.063156446434732e-06,4.007206655387563e-07,8.891774427866039e-07,2.686548896235763e-06,5.04737135997857e-06,1.0071303222503047e-05,1.0381132597103715e-05,5.5982236517593265e-06,1.0879716683120932e-05,2.6156352760153823e-05,0.2554640769958496
Image_6479,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",4.667559778681607e-07,8.670047009218251e-07,3.419822576233855e-07,9.838703363129753e-07,2.3978786884981673e-06,1.3985860505272285e-06,7.699719390075188e-06,4.462606739252806e-06,1.961252564797178e-06,1.9967703792644897e-06,3.978831045969855e-06,0.05282736197113991
Image_6480,n03930313,"picket fence, paling",n02814860,"beacon, lighthouse, beacon light, pharos",0.00553526496514678,0.0018309829756617546,0.0019641548860818148,0.0029360749758780003,0.0029709413647651672,0.0045302812941372395,0.009159444831311703,0.0040510790422558784,0.002061078790575266,0.0038374813739210367,0.010632946155965328,0.07668033987283707
Image_6481,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.005634032189846039,0.010975237004458904,0.0065541514195501804,0.00576418824493885,0.008842545561492443,0.013673203065991402,0.019714388996362686,0.023742754012346268,0.017661118879914284,0.020355520769953728,0.027369340881705284,0.15258905291557312
Image_6482,n03930313,"picket fence, paling",n02788148,"bannister, banister, balustrade, balusters, handrail",5.545998078559933e-07,1.0613863423714065e-06,5.160891873856599e-07,1.1319027635181556e-06,2.0567033516272204e-06,2.744358653217205e-06,8.363726010429673e-06,9.135150321526453e-06,4.077899575349875e-06,6.096942342992406e-06,1.0328129064873792e-05,0.04228825867176056
Image_6483,n03930313,"picket fence, paling",n03976657,pole,0.025212496519088745,0.0211995467543602,0.03431345894932747,0.031172672286629677,0.031052546575665474,0.03185620903968811,0.020544441416859627,0.017753811553120613,0.011839155107736588,0.013169297948479652,0.030359933152794838,0.1052280068397522
Image_6484,n03930313,"picket fence, paling",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",5.650612200369665e-10,3.160255390710631e-10,2.1084491097500546e-10,3.3838268298502783e-10,1.977064068015011e-09,2.3290340767090356e-09,6.910260363923726e-09,6.656935003235276e-09,2.649858110714831e-09,6.261322571532446e-09,3.618795574311662e-08,0.1982712596654892
Image_6485,n03930313,"picket fence, paling",n03930313,"picket fence, paling",0.006698369048535824,0.01224265806376934,0.006641007494181395,0.0060661532916128635,0.009173584170639515,0.008893732912838459,0.014510256238281727,0.01370313297957182,0.009927577339112759,0.008399917744100094,0.009397265501320362,0.06925241649150848
Image_6486,n03930313,"picket fence, paling",n04070727,"refrigerator, icebox",0.00014848973660264164,0.0005185722257010639,0.0011542611755430698,0.0008826018893159926,0.0014074519276618958,0.0018009933410212398,0.0018049152567982674,0.001999884145334363,0.0021938460413366556,0.00205210130661726,0.004772501531988382,0.007603002712130547
Image_6487,n03930313,"picket fence, paling",n04417672,"thatch, thatched roof",2.851355063171468e-08,4.784302731764001e-08,1.1775957986515095e-08,1.7226595261377042e-08,5.473863495808473e-08,2.7426068527347525e-07,1.090084111865508e-07,3.9239949956026976e-07,2.765650037872547e-07,4.5301825934984663e-07,4.31044600190944e-06,0.08606259524822235
Image_6488,n03930313,"picket fence, paling",n03733131,maypole,0.02206358127295971,0.014354648068547249,0.027240972965955734,0.01886501908302307,0.03652617335319519,0.08694832026958466,0.13651001453399658,0.1623639166355133,0.07639265805482864,0.08818069100379944,0.1863633543252945,0.2522926926612854
Image_6489,n03930313,"picket fence, paling",n03838899,"oboe, hautboy, hautbois",8.390675066038966e-05,0.0001093560058507137,8.57066988828592e-05,7.7473720011767e-05,0.000206624623388052,0.00031673250487074256,0.0006562386988662183,0.0002338776394026354,0.00012134128337493166,0.00022740983695257455,0.00016842021432239562,0.05061772093176842
